"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_ESCIIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_EAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BM_EMTHIMP","CHL_FL271C_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX9","EEXP_FL76","EPAL_PCOPH9","EPEL_KMHSCPH9","A_ESCIIMP_1","U.TX_1","Y.R2_1","A_ESCIIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_EAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_ESCIIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_EAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BM_EMTHIMP_3","U.TX_3","Y.R2_3","A_ESCIIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_EAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BM_EMTHIMP_4","CHL_FL271C_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX9_4","U.TX_4","Y.R2_4","A_ESCIIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_EAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BM_EMTHIMP_5","CHL_FL271C_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX9_5","EEXP_FL76_5","EPAL_PCOPH9_5","EPEL_KMHSCPH9_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.10_2",61.4107,60.85912,11.7331540139995,11.2655078607367,-0.202584295102751,-0.398916996748913,-0.208399478143944,-0.366281073799072,500,500,11.5017079270114,0.0479563560038448,1.00557842186168,1.07466401194623,1.35005353334467,0.821756914001956,1.2287980471988,1.10706638115286,1.01482028057523,1.4337735837487,1.35001504674606,1.13012902522458,1.07162827209067,1.00278357855057,0.956807273661822,0.969892514687564,1.10796467024779,1.21247332808704,1.07034512261488,1.07712519472701,1.0610585243565,1.01168750440511,1.09331115522932,0.903877655099021,-0.0898385100203636,0.816791983088905,0.88403966274215,-0.013770310329638,0.0497307963397524,0.026343584774067,0.0173183061286939,0.00126113646956425,-0.00291315005524405,-0.0106471700312424,0.0430814049491376,0.0148522476105211,-0.116141004802178,0.820862125860691,0.796684970689817,-0.0209481619802317,0.0447090283249202,0.0282767955438301,0.0106567129258447,0.0111475016158056,-0.00283931604552046,-0.0105349872843782,0.0323375904564521,0.00839854311475811,0.120535227407754,-0.081434333237294,0.826071279661861,0.78461421963602,-0.0190394610792994,0.0452057053054459,0.0266122418509625,0.0110331548655546,0.01352119033013,-0.000945805977613197,-0.0119681723360415,0.0286824603719033,0.00773863519396743,0.109023595077961,-0.00879870193318097,-0.0129784435765674,-0.010154958052811,0.0363916135199896,-0.0287115765781508,0.00860958780235589,-0.105777817662517,0.827691031687209,0.782473963123485,-0.0197815109940079,0.0474720040990737,0.0273848111449731,0.0106552843048779,0.0145644076020985,-0.00102667202986635,-0.0113558899936946,0.0279214125395902,0.00510759469716969,0.107855626313384,-0.00809659208758235,-0.0130048295142869,-0.0071987634801373,0.0377746895193487,-0.0290550476665561,-0.00739271908943933,0.0299654944627127,-0.00520482035718168,0.00192429390318278,-0.111429450485048,0.828080295628516,-0.00781088431304891,-0.0100977181423139,-0.0070801948505446,-0.00919670524880059,-0.00968807860468787,0.0557672403168937,0.0580540741461586,0.0550365508543894,0.0571530612526454,0.0576444346085326
"ES.10_3",61.52214,60.353,10.6496721571375,12.00503418953,-0.337525248364363,-0.377555684139332,-0.263931584687486,-0.225470914479243,500,500,11.3476068610587,0.103029653240113,1.01096981093943,1.06616819956329,0.902865468675777,1.08499787505299,1.01984599507819,0.999999999999997,0.997669454802016,1.23404233789184,0.578944287956675,1.0574190572768,1.05429972781754,1.00838267434134,0.577417347776555,1.01503801281861,0.999388351083507,1.02349954942308,0.976840084199991,1.02693748383119,1.04377903931586,0.994942920498855,0.997665267106398,0.895255991431143,-0.0468306273323631,0.801266576621525,0.870984870983749,-0.0217598462118859,0.0240254034209272,-0.00142293709434526,0.004818471196793,0.00122371045041713,0.00551524894336006,-0.00217990078860119,0.0626503950165248,0.0104385842487926,-0.0648780766735254,0.806794489396974,0.777570674174922,-0.0272027914890169,0.0184123741850223,0.00198344831598844,-0.0019275518802055,0.01247925132449,0.00853622195259297,0.00100239580500452,0.054138630280631,-0.00164569039177846,0.131574287988994,-0.0667094390183887,0.813095186775201,0.768498293188101,-0.0315138822973552,0.0212251047798555,0.00324557485064117,-0.00178500400032833,0.0142346304134474,0.00777711528139078,0.000588511858130199,0.0529229145154961,-0.0064148751132703,0.128680226489039,0.00513677040436014,-4.15482259203369e-05,0.0204647037233594,0.02448825332265,0.0146122982289911,0.0173146692825274,-0.0513821387028838,0.814225249527344,0.760548585279458,-0.0355171137446307,0.0242617421221362,0.00315130704480659,-0.00377982605606141,0.0169453158906847,0.00835912597243405,4.49832283102089e-05,0.0509501216421584,-0.0148138527827959,0.123836695496393,0.00348757928042975,0.00188611708910462,0.0218940838600773,0.0272138276842308,0.0108484726226166,-0.0185619266208548,0.0655362297388957,-0.00601225539840772,0.00791968035941925,-0.0625995476011484,0.815914237065651,-0.00412691661825813,-0.00571733559929415,-0.00587872313829569,-0.00452801540730237,-0.00551654180195207,0.107156569858371,0.108746988839407,0.108908376378408,0.107557668647415,0.108546195042065
"ES.10_4",61.86798,60.33362,11.3798916685695,11.5024221678329,-0.230889125855354,-0.424704010097534,-0.33837514761579,-0.204373505105152,500,500,11.4413209489864,0.134106892625534,1.01451607418781,0.845173847653301,0.856979405062056,1.16028209647924,1.02447381302007,1.30788177020096,1.01548247690346,0.724990608621271,1.03528714335416,1.06101066211527,1.05580253884695,1.00664377492784,0.493927125506174,0.926785134464279,0.870045117001334,1.07137317193382,0.898565005860142,1.02249377108478,0.996072090694742,0.974071987719224,0.971175048343473,0.893516828705341,-0.104401460955768,0.797741223115451,0.863493217364453,0.00333438628212221,0.0335863813959659,0.0411950950557359,0.0397337066376809,-0.0338172684082786,0.0225868502495504,-0.00775630999843933,0.0496514171331565,0.0129121275643624,-0.133799349790809,0.8048015160394,0.745528255570364,-0.0133498106423478,0.0319351772543052,0.043626365163271,0.0333069959399853,-0.0215509670676394,0.0222831257160814,-0.0107731134702095,0.0389466449924235,0.00483231717943538,0.163556161132118,-0.0666094109184771,0.814588306350828,0.733361844988288,-0.0124530436614052,0.0331941447655445,0.0455737587567416,0.0328978956582322,-0.0182696907415575,0.0189316093256915,-0.0107510419702623,0.0339878577811784,0.000335468886122922,0.149055086917572,-0.0152769935982291,-0.00269057094168241,-0.0140737517112678,0.0271059198540369,-0.0253282498521327,0.0343644014592167,-0.100958519153406,0.816765263470461,0.727755355677482,-0.0150409812907419,0.034765931767122,0.0469504794928039,0.0302479644003378,-0.0176376659973242,0.0195313852746778,-0.0125310243090848,0.0326950481610803,-0.00628123023282401,0.14147167218583,-0.0139317131308087,-0.00292303832177521,-0.011533258070494,0.0292434178869089,-0.0327437669277764,-0.00150544497843443,0.06036596222252,0.00112991960832236,0.00788199583112069,-0.0624719701483694,0.818345536701984,-0.00912494819621476,-0.0116943970357428,-0.00582182872200417,-0.00882402649165701,-0.00546020607471061,0.143231840821749,0.145801289661277,0.139928721347538,0.142930919117191,0.139567098700244
"ES.10_5",61.44972,60.81424,10.9930841951585,11.1685901363452,-0.32768301897911,-0.404274338327699,-0.253367320859904,-0.283233706224794,500,500,11.0811846333213,0.0573476592104696,1.00212585107399,0.786291299231302,1.37926110269059,0.920936116382155,0.980826750517681,0.944619815030236,0.98182190117717,2.44128729245864,2.98554898309798,0.959072809835782,1.10706677620077,1.00213078068925,2.024590163934,0.982223127476767,0.987009821627561,1.17510584303131,1.12044161402231,1.03603815756487,1.02324421537193,1.0104958894551,0.907919569107682,0.896600379804922,0.406122265704532,0.804608171584689,0.871881812716369,-0.0221757669760289,0.0304426138412159,-0.00555485649967018,0.0271472352059818,-0.0268808291533293,0.00417335546325282,-0.0188552503886574,0.0585930270430516,0.00255957232103758,0.433747171424161,0.810778500290584,0.769321045056014,-0.03139371722864,0.0283801535643611,-0.0046548366383395,0.0199070778737611,-0.0079055333708431,0.00623625646085612,-0.0206146866693499,0.0527496337301476,-0.0102659311804095,0.148230209557635,0.41897182022308,0.819395793671206,0.754414532608543,-0.0311652802847956,0.0362782371675632,-0.000722218173975446,0.016393599660153,-0.00562355888628292,0.00818285718961799,-0.0224262665702143,0.0507993960295051,-0.0188909468033989,0.13445161294317,-0.00599004036457607,-0.0417344259883855,0.00637318847204748,0.0334198215068369,-0.00894403526165912,0.0261405870781302,0.397350576489378,0.822447857050844,0.748839231831996,-0.034211891849744,0.0386530828707131,-0.00037361409865314,0.0150471734174772,-0.00256552564411631,0.00756682671023727,-0.0223274365848226,0.0501556015769006,-0.0249734126955518,0.128665984534558,-0.00506734572398295,-0.0422594951022721,0.00870542370850809,0.0365484388900333,-0.0123514266082489,-0.00768114646736649,0.0570583898346303,0.00218107033354445,0.00106891695651847,0.403243147353834,0.823901645950197,0.0366497156344924,0.0391426716345721,0.0378092987425935,0.0358581315660547,0.0363898951869529,0.0206979435759772,0.0182049875758975,0.0195383604678762,0.0214895276444149,0.0209577640235167
"ES.10_6",61.67446,60.50002,11.3927979354501,11.5700756047053,-0.263746764137973,-0.303708542043666,-0.2524387458016,-0.288374046950774,500,500,11.4817789191526,0.102287285643598,1.01021884204419,0.87959604473043,0.867947575203459,0.903474903475392,1.04311831666091,1.42202309523948,1.04732144296086,1.37932275075707,2.50834210197887,1.08077682962949,1.10463732127442,1.00931754610594,1.30800820928487,0.948924689046419,0.973964178428047,1.28815257092913,1.16970024761973,1.08590018983523,1.12036336747518,1.03579764202013,1.02390794668129,0.889869880698462,0.0320892409629169,0.79200930120375,0.860509327783714,-0.0181817910088777,0.0216933705808544,0.0188702025673963,0.00768431872310309,-0.0282743599756461,0.00129836378246343,0.019867232987319,0.0769813824524192,-0.00971955233032755,-0.00872263078226004,0.800155331882661,0.737939321150974,-0.0255825839896301,0.0191662078173529,0.0167167778170385,0.00371484518695573,-0.00968867370677031,-0.00155146375171498,0.0183881397705536,0.0640680757500397,-0.0204574473459452,0.172057861736632,-0.0534981974867202,0.81145243710248,0.730681972472739,-0.0210637667711921,0.0151670885408409,0.0146838551078349,0.00540781300177955,-0.00316338297667818,-0.00134595979255203,0.0204276154734303,0.0592567376160012,-0.024079596204791,0.15835000452285,-0.0135760255746909,0.00262119711351809,-0.0324491225208561,0.00796344561989272,-0.0435864967612224,0.0319803782052738,-0.0287982388806455,0.814052808164661,0.729939330312099,-0.0234840453701374,0.017338908683451,0.0173031522826516,0.00421570664459541,-0.00367365706739996,-0.00106530863411504,0.0207909559516341,0.0585702305169089,-0.028239087584269,0.152516490606022,-0.0126577390752421,0.00255598671744629,-0.032533003359001,0.0104771195809931,-0.0442851565368416,0.00735987864880549,0.045563147243663,-0.00903943129126138,-0.00182011199128292,-0.0585517882998369,0.814906370604314,0.00279479697256575,-0.000759693323106052,-0.00465939972049808,-0.0025081687326872,-0.00509953977620729,0.0994924886710318,0.103046978966704,0.106946685364096,0.104795454376285,0.107386825419805
"ES.10_7",61.71026,60.29542,11.2198393090383,11.7285087141083,-0.243069933967833,-0.496662522030564,-0.56000549867707,-0.0865324607795919,500,500,11.4769924365566,0.123276198692389,1.01005659283143,1.02429149797571,0.855296160555496,1.21348314600872,1,0.765478425719456,0.996056843871017,0.79901090372199,2.06297926013636,0.941467587373515,0.889064540960104,1.00466995249776,1.25510203944025,0.948863350994851,0.826849289367472,1.09734635051429,1.11082345911228,1.07947920153029,1.07373025814982,1.00088615977786,1.00142604735353,0.905837333778428,0.269191679566782,0.82184710798133,0.881786991283557,-0.0113894250206459,0.0277355408839337,0.00503236064440294,-0.000196348357899032,-0.0179509134460645,0.00402887880818085,0.00180048950249495,0.0203670462616922,0.0205293091790943,0.321377518890847,0.824376620979595,0.761968079512514,-0.0184085281355628,0.0228066442320068,0.00609806747083822,-0.00446524627804864,-0.00314053333230701,0.00468591170850025,0.00139858834737085,0.00931655623767365,0.0138790390807035,0.167429044747119,0.349658727610059,0.834796727655485,0.753245387935749,-0.0195291700606094,0.0264827094691781,0.00904479184846792,-0.00185495069760695,-0.000206835401669196,0.00618831203875247,-0.00112289645659989,0.00452896386346165,0.0111417395611735,0.160746687922762,-0.0322004317640817,-0.0111440630577339,0.00325637064678487,0.0180041439559998,-0.00425907932397091,0.02168658320889,0.333412660473712,0.836683267887294,0.749532086669152,-0.0210696651583524,0.0274741088156887,0.0100129993998309,-0.0026019453713961,0.00379612330290755,0.00595177681028047,-0.00108453517225721,0.0037116486830755,0.00753324124459723,0.155837248979913,-0.0314924878483625,-0.012696462365877,0.00548008622724023,0.0180146181976242,-0.00949754540105421,0.00722987449338027,0.0152672976601097,0.0209603784451123,0.0102801570062746,0.338887858277224,0.837239886994475,0.0234548973570245,0.0280018934113081,0.0304660589037528,0.0290505254156763,0.029527584003436,0.0998213013353645,0.0952743052810809,0.0928101397886362,0.0942256732767127,0.0937486146889531
"ES.10_8",61.58742,60.82896,11.6357344493569,10.9799331319259,-0.216437373309011,-0.381721577873409,-0.339268849157375,-0.230762433229968,500,500,11.3125869666826,0.0670456724207993,1.00574635719508,1.04917387883556,0.912587412588262,1.05321866485014,1.01984599507819,0.776035835523102,0.850230572324696,1.15317455610004,4.68681214447364,1.21805392780934,1.06044465144024,1.00616079596656,0.686667731572781,0.926129657628184,0.951016638857795,1.05432555252862,0.932538170955047,1.06937973959924,1.06304458596123,1.04465950398477,0.994494122078502,0.902996430243388,0.12123360388863,0.815733385185789,0.87697333579493,-0.0234027022740309,0.0129753198157771,-0.0223110989537615,0.013270116544227,-0.0231805584620947,0.00762381021594379,-0.00665625996837315,0.0502915164669997,0.00668971619786646,0.0179523144382011,0.820664109190977,0.765842932913222,-0.0305359815929929,0.00682756140653285,-0.020642768814943,0.00579014660239807,-0.0107676941957213,0.00694312369271162,-0.00903154505424087,0.0404026578450524,-0.00609779694897299,0.156846766395889,0.0105929102432553,0.829608930945008,0.763116518201518,-0.0328086160353561,0.0135950470609101,-0.0179778614457472,0.0081073648851825,-0.00941892177064759,0.00575234459578847,-0.0078095852163748,0.0386664979115905,-0.00983750215235987,0.151848091571043,-0.0139374393883001,-0.000531939262878311,-0.01125240591188,0.000555773313239525,0.0160041049928039,0.00867013220159423,0.00935343403328614,0.830455308665028,0.760077949551731,-0.0360545990378208,0.0130883613344559,-0.018956909834559,0.00763081315367594,-0.00571968737444431,0.00518152538329262,-0.0081728709262015,0.0369915598140551,-0.0126950503554111,0.146231859111021,-0.0148116511770461,-0.00154873344690719,-0.00961466500771285,0.00223515666787973,0.0119503028473408,-0.0112732410063849,0.0260021813836044,0.0173603522169014,-9.754279985013e-05,-0.00633576051584187,0.831040120029034,0.0107167002778129,0.00158693272291064,0.000936382657163488,0.000826816541683481,-0.000560062922344968,0.0563289721429864,0.0654587396978887,0.0661092897636358,0.0662188558791158,0.0676057353431443
"ES.10_9",61.58916,60.21126,11.1218691613273,11.6370640081534,-0.178155415468149,-0.486744842646212,-0.525106266257033,-0.133246818668491,500,500,11.3823818327172,0.121055506681335,1.01207356670418,1.00806321561039,1.26930725798139,0.933593898227928,1.01898253606682,1.4108722977995,0.951999133808581,1.1672348075521,0.450877132772382,1.00862529888504,1.03075111263446,1.0139965484011,0.865489905162214,0.886706860270258,0.725539978791198,1.20262953631894,1.07354222836483,1.04720420563592,1.00834395674554,1.01198019103553,0.940099335122852,0.897188379185243,0.0484251320658694,0.805199551496114,0.878182024592617,-0.0296502254554143,0.0376426277664149,0.0298418055063165,0.0177868872127672,-0.0236536519395866,0.0050549390932563,-0.000260798940408566,0.0479050965320048,-0.00399992929354081,0.0578029565493976,0.809884779038029,0.79248612510535,-0.0366254140688341,0.0339014431043484,0.0272979286144832,0.0105808927576277,-0.0139561560432173,0.00820790468694922,-0.00354902593157587,0.0397789147279267,-0.0143341634855668,0.12193770725529,-0.0365269047560289,0.815523068398671,0.789311901830921,-0.0386276153855157,0.0394135303555866,0.0315105099788702,0.0136966519068059,-0.0120654770968016,0.00655021918762858,-0.00181371745252392,0.0371676867171301,-0.0193953776292696,0.112577661724784,-0.0114744496472276,0.000288700729570454,-0.00805271610849564,0.00242300979577153,0.00561939397987134,0.0240771029790846,-0.0540104903942998,0.816314852032153,0.786206489190676,-0.0406482236518382,0.0402683094972188,0.0326649458949989,0.0125019727142381,-0.0097280719239623,0.00589366152017271,0.000660409440401207,0.0355158011465576,-0.0251709484575719,0.109309242497338,-0.0116994881975992,0.0039306131179409,-0.00862742644237267,0.00444570181641335,0.000385687586074569,-0.00483129863838599,0.0444198597927897,0.0012656171565185,0.0236327368432333,-0.0024403034137652,0.817739415434035,0.00425439356872367,0.00507828303415813,-0.0032090739260773,-0.00474509563886298,-0.000214393037382637,0.116801113112611,0.115977223647177,0.124264580607412,0.125800602320198,0.121269899718717
"ES.10_10",61.57052,60.73986,11.0949495330028,11.5542712339591,-0.329501103735411,-0.343456718953279,-0.286950254304306,-0.157665250532028,500,500,11.3269388823233,0.0733349061586545,1.00808752481073,0.937810945273634,0.930814999308302,0.922013608625397,1.18099547503376,1.05586280096082,0.928187499444629,2.25613956647639,1.05681702919627,1.13214301860062,1.05190408469407,1.00716015973913,1.45630842111884,0.972607695849642,0.850776996147412,1.13270691230459,0.98179550289857,1.00137794972499,0.983028026951671,1.0331523727071,1.14199775344016,0.904429624274369,-0.0950824803845515,0.817667315413663,0.884051774531141,-0.00417613170568274,0.0215906131818912,0.015711814367584,0.012428058819633,-0.032726681390957,0.00393193756022679,-0.00621732426338242,0.0329523845610341,-0.000656344474601565,-0.143087692187636,0.820156474918246,0.766719919091147,-0.0125741782797249,0.0204768493873112,0.0187585019692327,0.0029733998807883,-0.0154643249310739,0.000251740215673311,-0.00838031399524456,0.0303911511671055,-0.0207501042039824,0.163519634430157,-0.159250342748725,0.829251522452148,0.761306486789112,-0.0111491177913128,0.0214809889613058,0.0203335489440951,0.00511907270368922,-0.0129280821770611,-0.000540720570209303,-0.00962862764812791,0.0260369787223684,-0.0239420893096795,0.154908005924171,-0.0221435215440401,-0.00596128153331216,-0.00066613943327646,0.0117527924708228,-0.0246485899027796,0.0256610597002434,-0.137467997040135,0.830582244318422,0.753603115557083,-0.0167655903003846,0.0232673828733391,0.0220238774026661,0.00213718462459302,-0.00826858534056117,-0.000732326680826592,-0.0126695598485793,0.023100028534009,-0.0360194978691412,0.145456737316124,-0.0184464133689191,-0.00621704310936378,0.00562151986262305,0.0139791108308951,-0.0274035138066541,-0.0217336645277732,0.0827528045791843,0.012581650273729,-0.00590566730238021,-0.0865629840947094,0.833867793223393,-0.00839436686048832,-0.0126325120735786,-0.0140594333917745,-0.012136376691735,-0.00764222222738383,0.0817292730191428,0.0859674182322331,0.0873943395504289,0.0854712828503894,0.0809771283860383
"ES.10_11",61.39274,60.2834,11.5912059771367,11.4051236965263,-0.22988915120488,-0.44328505105345,-0.0632994543911205,-0.286023442016664,500,500,11.4985412669928,0.0964765855286729,1.00597080009303,0.885938498038422,0.750133264201512,0.938625204582673,1.98522167487674,0.780058652040833,0.819382276249546,1.07953754243326,0.645739821651158,1.03056178575207,1.00630398614823,1.00316151320017,1.66988944065432,1.05603305496684,0.955616412303848,1.06707413246874,0.961544663387742,1.01025938967831,1.0166239666595,1.05392860716303,1.05722659374281,0.894144132885859,0.427473151544376,0.80094105894201,0.861340013926606,-0.00745950984393058,0.0489544714298963,0.0200142116630479,0.0101851542570241,-0.00733514753451797,0.0149782229788307,-0.00570608960484575,0.0690968827894227,0.00720119934390255,0.385705735293848,0.807861589113827,0.736942614700853,-0.0190751601060118,0.0432415487492854,0.0283331473735563,-0.00155673005858688,0.00918400787534573,0.0158534434813489,-0.000353391657036071,0.0617518405037886,-0.0103697628218535,0.173917239586062,0.392582515412103,0.818701852248641,0.732645723309889,-0.017293831072207,0.0364962434639006,0.0247010849467794,-0.0036332226343708,0.0118613172633163,0.0132079270183015,0.00235880209141051,0.0559503250887772,-0.0134768221884453,0.160614330927219,-0.017856991632011,0.00678177488262183,-0.0159986206617609,0.0133830622087585,-0.0373210059569287,0.0308494353409384,0.399680229790827,0.820736315745687,0.728612246426455,-0.0189721467852075,0.0383151513014029,0.0258450422634946,-0.00498452286322023,0.0116995556073364,0.0137668698684672,0.00201704666257279,0.0547426456170874,-0.0170630045734824,0.157773789492166,-0.017674436388804,0.00681538526924943,-0.0150973979799369,0.015507270565648,-0.0401295247443387,0.010858137699912,0.0383396600283418,-0.00657077252620144,0.00497284411751791,0.400561640540393,0.821352998791323,0.0371762940723151,0.0335438840751945,0.0341419408163566,0.034759211669582,0.0348358658058849,0.0593002914563578,0.0629327014534785,0.0623346447123163,0.061717373859091,0.061640719722788
"ES.10_12",61.56058,60.43284,11.1184987787825,12.1356995158862,-0.210882554583029,-0.391980558747556,-0.510547379595198,-0.0876816058377026,500,500,11.6382176005106,0.0968997176982264,1.00853779260023,1.28197198466836,1.19955300114719,0.919406834300601,1.28678694175081,0.892241379315926,1.11316703607958,2.14931879752662,1.91568862228834,0.925835098953026,0.98723240130338,1.00242658057669,0.577417347776549,0.881702087302278,1.02167351483385,0.969765518333206,1.09397546922689,0.984954187737897,1.00386788526289,1.02362097607542,1.01808750337625,0.896402981286639,0.138334073645812,0.804078681017676,0.873327529807031,-0.0162390202556956,0.0288733112423676,0.0286167539986834,0.029204200914488,-0.0105276485987842,0.00954570688601386,-0.000199645417686351,0.0554164763255785,-0.000162961536839778,0.235793419668268,0.808829469934979,0.765837297468153,-0.0211649947782299,0.0208026889913665,0.026089796870121,0.020793265069543,0.00423029908799972,0.00607995692988604,0.00267673801971041,0.0468236945958262,-0.00916156207787306,0.14830028667173,0.288206215376318,0.81658317601945,0.756049711381098,-0.0203807094965596,0.0238115352744068,0.0280831734964347,0.022398758604687,0.00555913241075637,0.0053151330258279,0.00148001694542835,0.0441095288945318,-0.0123016713486202,0.140952996611775,-0.0246641843086006,-0.0139521898722642,0.00634422854969107,0.0184347350009987,-0.0130878918830978,0.0179740997933583,0.280160975986713,0.81784589734264,0.752388636693632,-0.0235535229089083,0.0246391019585982,0.0270738149589575,0.021021118509076,0.00872358779993898,0.0054513128854685,0.00226025544597083,0.0426366369685518,-0.0174117033644738,0.137073198808664,-0.0249131952379688,-0.0134991273089261,0.00756082332193921,0.021415695349081,-0.0149140254082453,-0.00337105257524901,0.038770698207635,0.00297141738882521,-0.00602127415960486,0.27859569770831,0.818584747907942,0.0118861906860844,0.020260269034489,0.0247637761441816,0.0240724985219749,0.0239380038482945,0.085013527012142,0.0766394486637375,0.0721359415540448,0.0728272191762515,0.0729617138499319
"ES.10_13",61.7291,60.22226,11.5998063779536,11.1598406071572,-0.279336767102647,-0.346618186727242,-0.378323264589196,-0.26260929242296,500,500,11.3819495338709,0.132388568014283,1.01375067566317,1.31313894149286,0.819660305756223,0.866310160433232,1.10852578572403,1.53752596397432,0.954946573384514,0.571268953405864,0.999999999999897,0.963065386042064,1.10491277815533,1.01410901805546,0.452394286783007,1.01247508584984,0.889126635258964,1.1079693418647,1.03941221715503,1.12082563439726,1.00877154359432,1.03012058539917,1.15669451475498,0.898770134240005,-0.0294850570505551,0.807615010963719,0.867647028068483,-0.0167018899279461,0.0406056119357623,0.003123978435922,0.012931637108828,-0.0161722932011938,0.00892765581284904,0.00573184300046402,0.0554772052089119,0.0047355849668798,0.078284467022105,0.813480074509023,0.777744925075643,-0.0236881562068089,0.0351924397754278,0.00431749611501275,0.00597089917168527,-0.00351802079391267,0.00881400702707674,0.00683898962007698,0.0517280909173269,-0.00669642078198512,0.123554083014544,0.0245889248705921,0.818757497573467,0.762798150362764,-0.0222085658073924,0.0337477627595718,0.00351383947129187,0.00589800049026155,0.00112433084889419,0.00877575026718997,0.0076449808183359,0.0457663916227237,-0.0120102166250623,0.108197594781226,-0.0107481687858293,-0.0208282620756557,-0.0117396535424428,0.0420351621195368,-0.0382569535162871,0.020959918970832,0.00487287783282609,0.821527546729211,0.761930874115629,-0.0232291518371519,0.0348798318858044,0.00407659909465987,0.00531723991794573,0.0017143971487033,0.00900662660144929,0.0077372937993264,0.046076702067631,-0.0139627534840228,0.10690774690914,-0.0109953548949405,-0.0210021244858345,-0.0115815724823623,0.0430245155425144,-0.0377504866385994,0.00952727070999459,0.0218833649823635,-0.0053437148151956,-0.00339895493540751,0.0431123499323443,0.821731522862185,-0.00259051026037431,0.00687794887766309,0.0021603438670519,0.000428123303334388,0.00378778255904657,0.134979078274658,0.12551061913662,0.130228224147232,0.131960444710949,0.128600785455237
"ES.10_14",61.41464,60.91148,11.400084153541,11.59008092125,-0.233050452064116,-0.430650757025439,-0.275038941185587,-0.341491197207179,500,500,11.4954750765016,0.0437702658351662,0.999325054780971,1.14575759654228,0.964326484018263,0.899791566458982,1.12104192891812,1.37220842646042,0.897656240734103,1.25878879208721,0.490025323251812,0.945344428774918,1.01739683817679,1.00131446865191,0.999999999999987,1.01744856137056,1.01763532338252,0.929172713434266,1.00897657271083,0.9660760458415,0.990909500725485,0.984298576861538,1.04864883925401,0.901661668999918,0.580219322645247,0.813462202844448,0.869987242442229,0.00019241381868796,0.0340207730315963,0.036428324717194,-0.00105802785841945,-0.00854588380417877,0.0196111305134261,0.0155400561385734,0.0398877270798344,0.0332169491435145,0.598247050245447,0.819621934146403,0.772059594477613,-0.00860609968838026,0.0306103824005394,0.037921070776175,-0.00588513199375728,0.00156773582783141,0.0214831179260737,0.0185721934901374,0.031396756838869,0.022976640038363,0.135626000876882,0.578991599588976,0.826415447577198,0.769575562994902,-0.00735339346699873,0.0348959393750514,0.0394147014389538,-0.00512336637871862,0.00252017827504947,0.0207809495841862,0.0159178197887609,0.0274552346021005,0.0199532702435543,0.120687803626206,-0.00452303401399478,-0.0247749854288278,0.00677523594678981,0.00820646070878259,-0.0183654564262332,0.030989230929606,0.603252815992255,0.827678616596648,0.768280326477828,-0.0117225301074036,0.0349210388131506,0.0398610413365088,-0.00697916974779685,0.00601918262194984,0.0205751837676745,0.0162816437819235,0.0232614105677167,0.0148608455477845,0.111284613282965,-0.00674046771810242,-0.0246467520964775,0.008586911556124,0.00954328977305531,-0.0227669205279553,0.00180643224452453,0.0406433786149662,0.0161800127352932,0.015741232370797,0.602099684822774,0.828932235489438,0.0504737141165483,0.0520419596636203,0.050366913566932,0.0524774149809077,0.0523771032354768,-0.00670344828138212,-0.00827169382845411,-0.00659664773176586,-0.00870714914574153,-0.00860683740031068
