"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","MathPre","Gender","AGE","WHITE","BLACK","HISPANIC","OTHER","NonNativeEng","FRPL","Parent1Ed","Parent2Ed","Parent1Emp","Parent2Emp","PrntMarital","Income","ReadingPre","CAbility","CEffort","CEngagement","CSelfReg","CCompliance","CSchDiscipline","CSocial","CPeerPercept","CAttitude","CSchSafe","CSchSupport","CExtCurric","CComActivities","CSelEstm","FMonitor","FRelationship","FActivities","FSchInvolve","FSchQual","FEdAsprn","FHshldSize","FHomeLit","FStuHome","MathPre_1","U.TX_1","Y.R2_1","MathPre_2","Gender_2","Age_2","WHITE_2","HISPANIC_2","OTHER_2","NonNativeEng_2","FRPL_2","Parent1Ed_2","Parent2Ed_2","Parent1Emp_2","Parent2Emp_2","PrntMarital_2","Income_2","U.TX_2","Y.R2_2","MathPre_3","Gender_3","Age_3","WHITE_3","HISPANIC_3","OTHER_3","NonNativeEng_3","FRPL_3","Parent1Ed_3","Parent2Ed_3","Parent1Emp_3","Parent2Emp_3","PrntMarital_3","Income_3","ReadingPre_3","U.TX_3","Y.R2_3","MathPre_4","Gender_4","Age_4","WHITE_4","HISPANIC_4","OTHER_4","NonNativeEng_4","FRPL_4","Parent1Ed_4","Parent2Ed_4","Parent1Emp_4","Parent2Emp_4","PrntMarital_4","Income_4","ReadingPre_4","CAbility_4","CEffort_4","CEngagement_4","CSelfReg_4","CCompliance_4","CSchDiscipline_4","CSocial_4","CPeerPercept_4","CAttitude_4","CSchSafe_4","CSchSupport_4","CExtCurric_4","CComActivities_4","CSelEstm_4","U.TX_4","Y.R2_4","MathPre_5","Gender_5","Age_5","WHITE_5","HISPANIC_5","OTHER_5","NonNativeEng_5","FRPL_5","Parent1Ed_5","Parent2Ed_5","Parent1Emp_5","Parent2Emp_5","PrntMarital_5","Income_5","ReadingPre_5","CAbility_5","CEffort_5","CEngagement_5","CSelfReg_5","CCompliance_5","CSchDiscipline_5","CSocial_5","CPeerPercept_5","CAttitude_5","CSchSafe_5","CSchSupport_5","CExtCurric_5","CComActivities_5","CSelEstm_5","FMonitor_5","FRelationship_5","FActivities_5","FSchInvolve_5","FSchQual_5","FEdAsprn_5","FHshldSize_5","FHomeLit_5","FStuHome_5","U.TX_5","Y.R2_5","Gender_6","Age_6","WHITE_6","HISPANIC_6","OTHER_6","NonNativeEng_6","FRPL_6","Parent1Ed_6","Parent2Ed_6","Parent1Emp_6","Parent2Emp_6","PrntMarital_6","Income_6","CAbility_6","CEffort_6","CEngagement_6","CSelfReg_6","CCompliance_6","CSchDiscipline_6","CSocial_6","CPeerPercept_6","CAttitude_6","CSchSafe_6","CSchSupport_6","CExtCurric_6","CComActivities_6","CSelEstm_6","FMonitor_6","FRelationship_6","FActivities_6","FSchInvolve_6","FSchQual_6","FEdAsprn_6","FHshldSize_6","FHomeLit_6","FStuHome_6","U.TX_6","Y.R2_6","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","Adj.ES_6","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5","ES.Diff_6"
"ES.05_1",723.350607706662,722.761746037267,51.4581681898084,51.0409329818952,-0.57570535261784,-0.542365016421266,0.57832194621682,0.349486506046366,500,500,51.2499751859107,0.0114899893562678,1.00088608838799,1.07207071658105,0.989912360435906,0.930516953863262,0.911993965301009,1.08840169731229,1.3059226600506,1.31222621318269,1.10710433482122,0.941146053652742,0.913692944275315,1.076340472492,1.03587678378973,0.862224400370805,0.990015909170914,0.999919380375273,1.00772192669845,1.01504330030796,0.969998981442972,0.983801719205261,0.935953460563599,0.913414353450945,0.938734090115925,1.00496780626489,0.961850370295004,0.968051407088023,1.01251140285509,0.993340757151314,1.09101436387316,0.992181645685096,0.964824757391423,1.02954309400949,0.995053405433698,0.958921030848733,0.876377862390441,1.01462420141193,0.994301578391225,1.05423398997307,1.06344457743291,0.771495383533911,-1.20399183367262,0.594931649597803,0.711977568051663,0.0648852997601454,-0.0420315358745396,0.0245342089070798,0.039896092820906,0.0794930022143289,0.0253863092971624,0.0416744257798977,0.0370468116427035,0.0415953988045664,-0.0362417261046753,0.0100535600377665,-0.011779144318913,0.0805580507246879,-1.38986752076331,0.616449597475836,0.636727946202448,0.0615609664288933,-0.0360586234156118,0.00682753381137372,0.0383698832950527,0.0797911772465211,0.0318480272779874,0.0476355522550167,0.0351157937962599,0.0338686391019037,-0.0340389825769102,0.00915331882274058,-0.0112245042598569,0.0819301951972083,0.112060472998153,-1.28670192609457,0.620938543113244,0.566089408903165,0.0495270652707382,-0.0280973794794232,0.00957741885068929,0.032656410297219,0.0774676192174472,0.025449002388672,0.0500472866572227,0.017954396886934,0.0267010307542258,-0.0360917513927759,0.0281314885720164,-0.0130502854069318,0.0703633978945248,0.0716853485253073,-0.149868666934619,0.00385495215407017,-0.020584286270776,0.0394842496942389,-0.0111327831135688,-0.0100871564357256,-0.0016869711555277,0.0235173045509075,-0.0380686565887238,0.0236034479774596,-0.0728589840245089,0.0403451311798364,-0.00130366586934327,-0.0184542157221298,-1.18276536768741,0.639340429540214,0.556131890850507,0.0466094359705691,-0.0250615769254115,0.00164945303406572,0.0267211565453339,0.0666429305537479,0.0197980754685959,0.0494298728654051,0.0162375033585702,0.0263392227819688,-0.0447897165417843,0.0312435867856955,-0.00782640186927959,0.0728322419532714,0.0739584574179086,-0.143101697526502,0.00953737477494507,-0.0243093110233887,0.0404966219076755,-0.0113174230983703,-0.00753316799615211,0.00786295667538136,0.0170067072872448,-0.0386748214250313,0.0250540875484698,-0.0742911032152037,0.0332732145462025,-0.00657062757352748,-0.014637508275659,0.0162031059059395,0.00281389786237035,0.0240129791965179,-0.0354432494595186,-0.0290232781014905,0.036468862046241,-0.00682494598867656,-0.000608073915449208,0.010656180841959,-1.30155413557812,0.642829102482841,0.0661154110492853,-0.0460289337171268,0.0243660383144679,0.0121577267951378,0.0959969318771403,0.00785978622705973,0.0363475052932056,-0.00623842299106468,0.0230837833300449,-0.0596316369916696,0.0551892258180476,0.00935797602542746,0.108563029037933,-0.418543511774484,0.0325685020872089,-0.0695324016681146,-0.0304701925328705,-0.00529225941657027,-0.042213619500948,-0.00516738240663175,0.0700489127186774,0.000251205381736558,0.0188258177358026,-0.106025803324783,0.0439184494553028,0.0102088296825519,0.0385291808896585,0.0484873906946579,0.02751558835979,0.027208899010473,-0.0417178539935601,-0.038432970733402,0.100973023490674,-0.0545130650915258,-0.015045123671661,-0.014800017378766,-0.279220265445529,0.482903085389747,-0.0234925349584093,-0.0271193793893855,-0.0251063912016937,-0.0230783598118223,-0.0253961905514432,-0.00544820293927264,0.0349825243146771,0.0386093687456533,0.0365963805579615,0.03456834916809,0.0368861799077109,0.0169381922955404
"ES.05_2",726.432670292765,724.933346465098,49.7082430384598,48.360099243186,-0.365205456770075,-0.481833134349367,0.344577071215864,0.711917389456595,500,500,49.0388041492724,0.0305742330727137,0.999087001719236,1.12722382711578,0.995037147929858,1.1099644730163,1.0389650872818,0.801587301738207,0.894642574940138,0.85106992934189,0.938252778359333,0.975467339308393,0.962672344644176,0.927153649634228,1.04443814627835,0.916564429425161,1.00202083088273,0.999278687704264,1.08329964653913,1.03344446778352,1.05960172195059,1.05521402668478,1.01215692756937,1.14385898423926,1.06402545623318,1.0719000111538,1.10560214630174,1.03453235463581,1.01730471378279,1.01776154869659,1.01476698543694,0.986316104763046,1.02357816277613,1.05875921524782,0.981062309111891,0.992537005314114,1.01173482228719,1.04363982103316,0.974043654253282,1.02676262546067,1.1115526913083,0.777829959527291,3.16798066988099,0.604963579343049,0.723597623336944,0.0627580434050719,-0.0685653115020528,0.0816111457418049,0.0455502482669082,0.0772295703972182,0.0168802868041864,0.0496044280660234,0.0438160397892782,0.0550592305502321,-0.0093853408584212,0.0430633707209407,0.0111161927123308,-0.00604031347069461,3.07886464485288,0.630122154114713,0.611161453735762,0.0574846948096916,-0.0610242767040538,0.05698281663366,0.0418957334247647,0.0743653791210068,0.0334627582819384,0.054713718324031,0.0321714299008135,0.0425628353563772,-0.0108187624671798,0.0450967499590997,0.00582039601987928,-0.00200486427891863,0.173202928155693,3.24607954663055,0.641540944246112,0.542025154170185,0.0535021302484587,-0.0402628970439246,0.0696282582752163,0.0390640762095204,0.0809450874704464,0.0284611897180857,0.0500994639909329,0.0205564577942633,0.0308729672472321,-0.0154070311127033,0.0442793629165222,-0.00511660706453066,0.00842255290920086,0.120049895865941,-0.122252075261522,0.0293711076370651,-0.102093726433369,-0.00155587092730033,0.0384158704680886,-0.0161728652418492,0.0235020384080253,0.0268839008673995,-0.0322842156673747,-0.00752772967235573,-0.0149817091520927,0.0359237459443706,-0.000782774862416632,0.00569351794929322,3.6950446691043,0.659117235932913,0.534532275530706,0.0470152070032797,-0.0360968294718104,0.0660539826939454,0.0399138184672639,0.0835338244959471,0.0229886312522432,0.0482827121997865,0.017679901271827,0.0233372187973673,-0.0122665806970942,0.0496151356997614,-0.005055287256589,-0.00871750693715227,0.114033108573331,-0.1137065833523,0.0290058385108907,-0.103748278815983,0.0035009412496527,0.0395622269021928,-0.014978167116385,0.0327204621999566,0.0206929183630343,-0.0337240139342745,-0.0109478944366324,-0.0196063768931308,0.0374706363115654,-0.00612903699234179,0.000642827359901128,0.0545521875022838,-0.0275224955678567,0.0250563150807848,0.00817125107378825,0.00328761987775333,0.0559452613501484,0.00416984648133399,0.0060630922654666,-0.0241303342086698,3.6305369826968,0.664052431318677,0.0418014590877263,-0.0535235854486051,0.141161534753437,0.0391771722782544,0.115945215794269,0.00601578537459734,0.0520423648980588,0.0280883120280786,0.00970670849296172,-0.0207430023177811,0.049492764149149,-0.0443756746414073,0.0495398331581423,-0.416420848297985,0.0530678237752834,-0.123773559290876,-0.0613098245706017,0.00261166707594481,-0.0545795592710533,0.0515696973620158,0.0747499301680905,0.00711343613074406,-0.0383424000317579,-0.070715255042066,0.0440984605956132,-0.0166638632983254,0.0706475355511216,0.0686543533848028,-0.0282731428318962,0.0455495859940428,-0.0168928251265298,-0.0139458493152294,0.123236549984406,-0.00102475164549357,0.0316185594527334,-0.0355903791025942,3.07055107025082,0.493547591484808,0.0646015074151843,0.0627842521502141,0.0661941008338946,0.0753494040730829,0.0740339624034383,0.0626147216172762,-0.0340272743424706,-0.0322100190775004,-0.0356198677611809,-0.0447751710003692,-0.0434597293307246,-0.0320404885445625
"ES.05_3",726.459927684803,724.140033336156,47.8902831055613,47.8198167252817,-0.575354622532425,-0.608524186083474,0.529484782704519,0.406313660339637,500,500,47.8550628856046,0.0484775112341331,1.00011418421384,0.917125656250828,1.01416784544851,1.08330417687141,0.906741273648656,0.940053711874186,0.977827050997781,0.956912777943107,1.16266570161052,0.993652439679942,1.07109179495557,0.939320461804641,1.07484052305498,1.09162832052968,0.985403275774432,1.00061444526835,0.901067019567454,0.920109658540992,0.977670563180181,0.945984117351987,1.02197032992785,1.0895367582829,1.02826873989831,0.948092649373315,0.941462513561715,1.03375069964263,1.02468814545658,0.997884858685043,0.926240753297996,1.03575037385491,0.869075544884637,0.949531237874561,0.963787663087818,1.09674096014193,1.00765108073952,0.977010712026367,1.03681544872586,0.987506469916331,1.06583516635325,0.809532466251185,2.10817553103135,0.655926261984228,0.760220485747111,0.0579276783648877,-0.0452180221590523,0.0663927839922171,0.0731285887627337,0.0980794488444904,-0.0176245751481351,-0.0229773668526955,-0.00126737292193151,0.0686675889337967,-0.0113042412177133,0.00844672645848445,-0.0141972759685597,-0.0212408403082897,2.20834398847748,0.67352387056674,0.666707828903082,0.0497310046478431,-0.0406898659331574,0.0461440799186743,0.0651618251794031,0.0922731587103711,-0.00860432394378244,-0.0186969193474143,-0.0140150071781497,0.0599385211431909,-0.00576155539066589,0.00258708706721326,-0.0117557257701629,-0.0233906089378989,0.148635492865672,2.01317979943853,0.682399745108857,0.601294426762189,0.00915322141672448,-0.017136098232725,0.0441459182150538,0.052124954539176,0.0835811424098238,-0.0209150249584819,-0.0176493543739149,-0.0213874933200249,0.0381949803369395,-0.0131740627857337,0.0110048177971729,-0.029670460564851,-0.0209529789097155,0.0943363360854203,-0.115584280991177,0.0194824411094159,-0.0816436099681817,-0.00937958702444594,-0.0337228324252755,-0.0594120747179797,0.0151954265733603,0.0203247589548887,0.00284312357631158,0.0111349593941896,-0.0269388046558751,0.0159979193776253,0.0201980117536937,-0.0210685563708783,1.79224913401717,0.705509993262176,0.597530972750355,0.0155097299296692,-0.0205667433386202,0.0452431801857179,0.0510187480620888,0.0838619354890122,-0.0222234278836751,-0.0156539024073649,-0.0226196515538946,0.0373401048235444,-0.0123044983581248,0.0174108591997868,-0.0282555519881843,-0.0220092609770437,0.0923684112767692,-0.107615072765857,0.0216595191427268,-0.0861854711402113,-0.0125320802563139,-0.0296281680021398,-0.0525649238710883,0.0164154816248437,0.0192590550968531,0.00334196863563922,0.0126911672331525,-0.0285120590575294,0.0149000799888581,0.0167370473605104,-0.0191516250664179,1.58630638876089e-05,0.0467957712196396,0.0224618970301172,0.0178083522363486,-0.0180159031239328,0.00261975511389259,-0.00915521380223994,-0.0321931578109716,-4.16003147518812e-05,1.86989440751283,0.708399003268317,0.0409345895434712,-0.0506148325368388,0.0976493944781965,0.0168714103620387,0.0951262741325396,-0.0191428344868225,-0.0353663932548565,-0.00352823697640374,0.0286353394504506,-0.0235111144704084,0.0520802339078205,-0.050241423191622,-0.00428223970557609,-0.371000060523699,0.00560238289883204,-0.0616612953588658,-0.123305428685942,-0.0596176498836991,-0.0993029442769718,0.0128186841004704,0.0878912166688551,0.0795108383307857,0.00398009815895278,-0.0267444931494876,0.0448852160781668,-0.0126351083335897,0.0483976152563867,0.0133581107496069,0.0678071407134445,0.0288476112791808,0.0132086182398136,-0.0173754077907565,0.082033349935803,-0.00967281508961871,-0.0756448328447071,-0.0425415248732408,1.46119427774537,0.499663493550499,0.0440533436570933,0.0461465068754885,0.0420682719454563,0.0374516096301338,0.0390741186984277,0.0305337448043541,0.00442416757703974,0.00233100435864459,0.00640923928867675,0.0110259016039993,0.00940339253570538,0.0179437664297789
"ES.05_4",728.14409353305,725.176516555731,47.8920323137873,46.2412344998915,-0.547132527801229,-0.576627846141863,0.316858536556147,1.07826085364193,500,500,47.0738702850042,0.0630408538612211,1.00109629063312,0.999184535933315,1.00702366608841,0.838484692756862,1.19963144954241,0.930672705844376,1.17021690491337,1.20189798875712,1.27737077366081,0.989275924781794,0.896197862487928,1.03292283551593,1.08509254155266,0.885941499648758,0.977957246014161,1.00021571034489,1.01148969442694,0.990782218329056,0.956739950803479,0.964254292402493,0.977911791560241,0.944745535229393,1.06440681798486,1.06963596913526,1.01179344752761,0.99140433509885,1.02932494966635,1.05074111314953,1.00445606259758,0.897169525397588,1.01919545611789,1.12565113317208,1.00027101205204,0.920092001045856,0.966109430397512,1.00446490444338,0.947381847442011,1.03287619045502,1.08355582495903,0.798271272100075,1.1044107858964,0.637839530871732,0.741502366204562,0.0544396722310262,-0.0526967941167316,0.0402945204960143,0.0522929843370128,0.0726237313123306,0.0222241242010512,-0.0142379889304228,0.00847419341955721,0.0472359267796855,-0.0165138129055557,-0.017405473621536,0.0289977210901843,0.0424375954442701,1.94172389319783,0.658947753272392,0.622604405752411,0.0493609630679518,-0.044409681162898,0.0207120923836627,0.0481256574908961,0.077500447845124,0.038518651543589,0.00223874844046107,-0.00236504362318729,0.0418514951044049,-0.0104348002960581,-0.0172349614632667,0.0329473972989934,0.0388336036562263,0.172010116203915,1.82796686128958,0.669218332994579,0.563585597906432,0.0344548454873525,-0.0343821543176931,0.0215721802401478,0.035391083628749,0.0701893376178491,0.0233884735298971,0.00702118254141465,-0.00247396863140655,0.0260696203383294,-0.0110320741569425,-0.0141273152930728,0.0200704050197854,0.0417207760299566,0.115516959251596,-0.127399662811103,0.0256666177016181,-0.0868834570783859,0.0152752459485341,-0.0247141351204782,-0.0100590634864908,0.0219760670592152,0.0124459919947595,-0.0318502794245023,0.0249867705523075,-0.0263228295089565,0.0399156383682965,0.00364501085319086,-0.0361073789929482,1.44292750978113,0.688957964930747,0.559010030443045,0.0386283410183933,-0.0319988001045553,0.0172703138756099,0.0335136018118413,0.066332605293901,0.0239608344538003,0.00658390746905247,-0.00294436693638233,0.0326348479937723,-0.00902771807972982,-0.0128069219710049,0.0172505802631156,0.0470819170325638,0.120635740634494,-0.133833704363653,0.026900737188144,-0.0909304174802397,0.0226228450838463,-0.0275048124346979,-0.00608652114782033,0.0212369887518324,0.0095305517973974,-0.0396558510481444,0.0265925787827913,-0.0276311416638809,0.0357054232286738,-0.0112306096083048,-0.0352509462996755,-0.00682104593504479,0.0318732641603826,0.0426410207122873,0.00756743601785474,0.0104811579087496,-0.0129452053515462,-0.00688413032903411,-0.0116170051403464,-0.00851824056897021,1.41944786956506,0.69166209186599,0.0523230049177822,-0.0709945812324528,0.0442139235534334,-0.00453879747263913,0.100197756059241,0.0122302473665395,0.022849426450222,0.0033525416663699,0.0454654756949908,0.0016590546483086,0.00850760077814491,0.00658034864776865,0.0876090508941684,-0.430245518263552,0.0296791862338061,-0.0928416593671321,-0.0987183073937444,-0.0588579093168675,-0.0623786802362175,0.0410458102923948,0.0677880087637056,0.0071407586943791,-0.0228424277823704,-0.0337299467146788,0.0631993857320452,-0.0375730695351328,0.0255931252301194,0.0149793149389161,0.0203338646237485,0.0674660224618509,-0.00798892619509104,0.00914062726522431,0.0132988498420101,0.000796683931911586,-0.0259379305637951,-0.0151776832316529,2.66016754643402,0.502519905821082,0.0234612276239419,0.0412484438063377,0.038831879559134,0.0306524086726896,0.0301536258007075,0.0565104914962014,0.0395796262372791,0.0217924100548834,0.0242089743020871,0.0323884451885314,0.0328872280605136,0.00653036236501964
"ES.05_5",728.769600619927,724.995957243194,45.8548190131257,46.0587908217666,-0.449388980304959,-0.441289165195138,0.161706134740057,0.683886381328346,500,500,45.9569180792716,0.082112629272146,1.0019571355071,0.910600232851346,0.996351584966579,1.16450216450061,0.791340636766914,1.04805035677389,0.875046857442085,0.996673775952707,1.00082716488596,1.08514390845586,0.999728802302664,0.992261658014012,1.05100869153157,1.04370019677718,1.01044548989257,1.00142152532507,0.946642937949871,1.03213320966878,1.01997093887956,0.994698605494606,1.0862763799202,0.977394372869162,1.04346871659323,1.01843527650001,0.966492565979526,1.01999933928607,1.07349064973475,0.950308026753828,0.820896700281915,1.06955183341144,0.885374805187142,0.983522207640545,0.929754850410163,1.06729153209089,1.04381839333035,1.05406344310735,1.01696761612924,0.916145815431897,1.02900160246309,0.795053889436607,0.483590520260231,0.632515155476788,0.743856316123183,0.0373015936509625,-0.0081719610904703,0.0613777037539459,0.0404882351172556,0.0678327603293328,0.003988926993083,0.0209790161320357,0.000406185587426107,0.138079755294205,-0.00633822940883151,-0.0261262372576168,0.0614352469464017,-0.0343472699867984,0.674455250080548,0.654004785683375,0.646821048503452,0.0349295695057903,-0.0095477359955556,0.0376465177222187,0.0330734326125495,0.0572834817633185,0.0155036260910731,0.0327724519178878,-0.0126173338793365,0.130047493609388,-0.00443163353809444,-0.0204594106944843,0.0580400868138094,-0.0289239086662528,0.151243161201195,0.629400001470267,0.663222214230555,0.577296546017775,2.75658777402663e-05,-0.00388909237561582,0.041175084234803,0.0198422897741389,0.0525075183460874,0.0135087784884148,0.043388306244725,-0.0373808165525361,0.118693004093887,-0.00909371830175854,-0.0126544469861004,0.0365695535878119,-0.00558577348617314,0.0763231970242097,-0.117150286940302,-0.0237456910189622,-0.0493463712224385,-0.0591532250517865,-0.0488767959570274,-0.028429079090686,0.0898673793317453,-0.0473303297053492,0.011199043586989,0.0265837582743893,-0.0419595845745123,0.00802298101842753,0.0217334365399522,-0.0459746468397136,1.43376980755399,0.691649783709769,0.571142613023971,0.000382304662903317,-0.00852109714300508,0.0331720735785167,0.0153981418752073,0.0472026913562333,0.00777740272061036,0.0454784956363385,-0.0357872393035188,0.121143505395128,-0.00865966268370991,-0.0123662143984236,0.034471599781338,-0.00311721034847567,0.0797372614101359,-0.122722075697401,-0.0151724856008822,-0.0536814084607146,-0.0571161356406227,-0.0512200214900153,-0.0290715411446479,0.0918448954432105,-0.0541155766405446,0.00369819931945891,0.0296600619087584,-0.0445648800596235,0.00880829142588837,0.0146275704777303,-0.0456651706009884,0.0436900631204968,0.000692391281471338,0.0145347150036246,-0.0089845705836114,-0.00152312126467617,-0.00470295078093955,0.0210596258274499,5.56615810315639e-05,0.0015475415192959,1.68864370496694,0.694303900216791,0.0123159611843811,-0.0253069231372264,0.0872185460210998,0.0187860283453758,0.0933486608247814,-0.0172504946779877,0.031492287219466,-0.0553311124357875,0.111219044663484,-0.00147734319474432,-0.00882679981855347,0.0413165932666633,0.05440404810622,-0.371836030866416,-0.00913132017255545,-0.0829415161424046,-0.153652163789452,-0.069356962634336,-0.0598578645290432,0.121922446564869,0.0102443841379535,0.0269485550056741,0.0350498761302128,-0.0825840317837432,0.0185961745636993,0.00825775194293962,0.043923220358896,0.0632786001302624,0.0148222482835203,0.0393038077817109,-0.0428015970499826,-0.00911150532134567,0.0812516759649609,0.00998350587856728,-0.0161736461983165,-0.00331167728334935,3.30091141654793,0.51950071653399,0.0105226925666791,0.0146758154869561,0.01369543537242,0.0311981278875329,0.0367440589043457,0.0718262136476199,0.0715899367054669,0.0674368137851899,0.068417193899726,0.0509145013846131,0.0453685703678004,0.0102864156245261
"ES.05_6",725.495657599051,722.651029170493,49.5990925061202,51.4548410254886,-0.546581345001237,-0.570899375137286,0.383164106460335,0.542233404448731,500,500,50.5354857619326,0.0562897216810846,1.00035053324932,1.04869887692388,0.998944425295477,1.05772719775689,1.03865979381443,0.917658683480257,1.02604980723143,1.03076698110387,0.77725487871087,1.03908541430355,1.03448393090422,0.985306997334071,1.02038708610281,0.822493875602158,1.02396989875526,1.00087216874265,0.88322301863921,0.875493645966761,0.898734510157455,0.890097635450609,0.990082539077363,0.988559292646573,1.00451542912167,0.963834505806428,0.980570045772891,1.05703332539621,1.02903814925593,1.10418850243868,0.988338602387319,0.946943415619842,0.999341401138169,0.994652664735628,1.0161828388814,1.11068539947246,1.09033686653714,1.04857122443654,0.932379674520656,0.950485830433903,0.963552886759255,0.79283572770529,2.1657075679938,0.629336406002205,0.73647349961697,0.0280937778051911,-0.0606714366286171,0.048598658959594,0.0501300544120136,0.0744315723848235,0.0206225167251716,0.0100093579020869,0.0215403462150353,0.00944491470509927,0.00627466541215807,0.0381189085904917,0.00287990320478023,0.0491960983926482,1.9800844226356,0.648284782776667,0.639510651419174,0.0280629292931266,-0.05488481864866,0.0330892972119916,0.0565406519411062,0.077555473008553,0.0273038106651618,0.0185417080811084,0.0266405082546925,-0.00596304743180082,0.0151568238874844,0.034978465618755,0.00172911623207962,0.0432329887421915,0.146509429829822,1.82940577715911,0.656389440507452,0.565933659117761,0.00934961150240002,-0.0387174401892435,0.0396376012866349,0.058107086388698,0.0726132199289687,0.0236967213516048,0.0237488203788445,0.00967008465952121,0.00695883725790246,0.0112526940537288,0.036222985359502,-0.0148934127693609,0.0435195103982607,0.0701922727228815,-0.173228964047672,0.0571465953994051,-0.0240670563887947,-0.0490283743064937,-0.0172629268475298,-0.076281137634436,0.0285117622797969,0.0151637135371949,-0.015640551908342,0.0173173804186134,-0.0191956463709815,0.0403463093297497,0.000760110413510248,-0.0183960025530574,0.602269638046843,0.681155918412025,0.562644323640806,0.00986899530156417,-0.037150690633301,0.0437121120223791,0.0491903887952864,0.0675159916550734,0.0159668267370706,0.0221070430717819,-0.00366329787718394,0.00298291404230024,0.0138730863781121,0.0385500675738193,-0.00903870854905661,0.0275419487800817,0.0616026247730368,-0.149658340317743,0.0555268807410088,-0.0240992088278493,-0.0452244134456731,-0.0061482396321214,-0.0707098355700699,0.029125006694685,0.011718859890967,-0.00963593227237842,0.01527136282724,-0.0184149951460601,0.0389552063162094,-0.00111610009756419,-0.0202243702151075,0.0142719169837873,0.00845027922685929,0.0238115297357666,0.00640312227044755,-0.0352442507108343,0.0663213905567652,0.0103462258506133,-0.0229053262233094,-0.00910362081811841,0.719251613598025,0.685482181216835,0.0257463053896317,-0.0627724313520989,0.126567836296127,0.0890435015962696,0.124371394053524,0.0129140725528848,-0.00499904199099023,0.00919099991694752,0.0260576797571343,0.0282281571468337,0.0361246606797072,-0.0253517967076342,0.0293089641781184,-0.420956457492792,0.0445099826150728,-0.00289887760369505,-0.163805820212453,-0.012718821375122,-0.103347925829295,0.0410136377543973,0.0631851518361921,0.0311533140194931,-0.0202954786779826,-0.0275144332946764,0.0163458641623157,-0.0149854630676155,0.0192301263711696,0.0372351759093046,0.01450046469162,0.0286134646645162,-0.0155354068538277,-0.0360290116738052,0.117341072844402,0.0206158031271397,-0.0397273061962425,-0.0126691639544014,-1.05236941617874,0.516041775697181,0.042855184536985,0.0391820597503221,0.0362004193603134,0.0119177569774252,0.0142326051239785,-0.0208243653011736,0.0134345371440997,0.0171076619307625,0.0200893023207712,0.0443719647036594,0.0420571165571061,0.0771140869822582
