"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_SCIIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_AAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BS_ASCIIMP","CHL_BL291_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX7","EEXP_BL127","EPAL_PCOPH7","EPEL_KMHSCPH7","A_ASCIIMP_1","U.TX_1","Y.R2_1","A_ASCIIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_AAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_ASCIIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_AAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BM_AMTHIMP_3","U.TX_3","Y.R2_3","A_ASCIIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_AAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BM_AMTHIMP_4","CHL_BL291_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX7_4","U.TX_4","Y.R2_4","A_ASCIIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_AAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BM_AMTHIMP_5","CHL_BL291_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX7_5","EEXP_BL127_5","EPAL_PCOPH7_5","EPEL_KMHSCPH7_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.10_82",54.53562,53.36258,10.9572027269188,10.9455746286572,-0.114976376814456,-0.138677956475578,-0.729251793037559,-0.526020954960089,500,500,10.9513902211158,0.107113341440269,1.00488941943208,1.231708403871,0.821833495449078,1.33597132920611,0.898004283822589,0.919006479482344,0.952084233064667,2.99365153193546,1.34407773613853,1.09364904474205,1.05546501493755,1.01373784513509,1.12261196437165,1.08230183780851,0.871594629791499,1.04434640030234,0.982442643847032,1.01994707599674,1.04964215092005,1.24046241505885,0.95940858337862,0.823858565014489,0.73227835312181,0.681204157833084,0.793462379953945,0.0279111129169471,0.00129162747940987,-0.0269567903861088,0.0274468046533957,-0.0787544602803811,0.0107465971516197,0.00412955842990484,-0.00519918810957853,0.0417983944420095,0.644387513871555,0.692498397139605,0.628210026131819,-0.000844279980581179,-0.0114913287601347,-0.0325203612316919,0.0151439556215969,-0.0498430035503733,0.00798401311723742,0.00124398031158266,-0.0130596855103396,0.0333489889859461,0.251038446235741,0.431114212389542,0.721250744167229,0.60632212341896,-0.00380451729960379,-0.0069609696806782,-0.0245582135031189,0.0175140314837391,-0.0394257510990119,0.00623447932825124,-0.00164687089638286,-0.0210152266904039,0.0106237241550875,0.238106669470989,-0.0139228414692693,-0.00104954384544004,-0.00543510213188286,0.02373502532543,-0.0122645666686678,0.0895532499507438,0.459423825085595,0.728005423325137,0.605441641796818,-0.00464284334675771,-0.00325408924731413,-0.0220086833529816,0.0179902461860742,-0.0372867784332675,0.00601241306171529,-0.00113819983012595,-0.0227798939534687,0.00792991604007641,0.232399253290773,-0.0149863133041463,-0.00187934624775291,-0.00361642157541809,0.0226343527947254,-0.0116812220588936,0.0791088097820804,0.0142048005231395,0.0193152500683856,-0.00784722566941499,0.414431417452321,0.728616395674222,0.06686624605065,0.0588407043179859,0.0393661629879917,0.0419511875487518,0.0378428134770726,0.0402470953896193,0.0482726371222834,0.0677471784522776,0.0651621538915174,0.0692705279631967
"ES.10_83",54.28832,53.2538,10.8698512828568,10.8620216806072,-0.0756036367398761,-0.202293710492163,-0.612468239095691,-0.61853058957116,500,500,10.8659371869481,0.0952076182846558,1.00710284861385,1.10962693112046,1.03462963604251,1.28669724720896,0.602300538423894,0.871324712111501,0.837928012669791,0.623304709136523,0.754065579305991,1.02095569318893,1.08119230608152,1.01070472827134,0.952073988238808,1.02763228353138,0.886606962542251,0.972471165190887,1.06964552081128,1.09398813068858,1.15291755280152,1.04503967041869,0.96277256594539,0.822081232532305,0.395334851798648,0.677218217385008,0.772515610297714,0.00824320558020955,0.0232292721079688,-0.0614370825464754,0.0138562332198108,-0.0728852845866074,0.0237562110254131,0.0358981257670681,0.000469444692064463,0.0360781934379877,0.198438160273162,0.69351512900768,0.607922480208337,-0.0158739685645073,0.00753247473493297,-0.0540626121418812,0.0104939680388158,-0.0497667503264418,0.0244981260835044,0.0311772258060498,-0.00706297979719203,0.0142629695286092,0.246979647307439,0.133840132784717,0.718925837535288,0.589716759303734,-0.0103365190660134,0.00842342945392554,-0.0498747301656384,0.014372387025846,-0.038427471625925,0.0184823610417198,0.0341894767055932,-0.0145220364584159,0.00135465644857411,0.234737509976724,-0.0221087226089723,-0.014737362244084,-0.0302048128498322,0.0180698182164821,-0.0523022525748509,0.0581337751263937,0.11924334987995,0.724467548799381,0.584891489567322,-0.0152128353085706,0.0042560486309636,-0.0480097335846561,0.0136913448121233,-0.0373777571923707,0.0217016138581433,0.0352455224938272,-0.0167126193579796,0.00489782728651179,0.230949386698557,-0.025159813483226,-0.0192446862572157,-0.0295561038318125,0.0186450932736275,-0.0584432910605354,0.0343665193798353,0.0632891555780511,-0.0346507540703454,0.00599491617402109,0.0544050513498782,0.72611297057715,0.0363829502229697,0.0182624063492214,0.0123174035043643,0.0109740510945694,0.00500693593326016,0.0588246680616861,0.0769452119354344,0.0828902147802915,0.0842335671900864,0.0902006823513957
"ES.10_84",54.63898,53.61696,11.1169437543091,10.9719659145689,-0.0950896986204841,-0.138227252499492,-0.696253947495914,-0.510013771194107,500,500,11.0446927179287,0.0925349419944454,1.00538448283664,0.923010593742315,1.05273149124657,0.915531622848942,0.898004283822587,1.38651823127228,0.874045784984926,1.30026008094546,1.07527506936553,1.09000211046558,1.00767415624677,1.01024388346892,1.2248435332192,0.955283624018571,0.877917599912188,1.12277645142676,0.90553707174505,1.02260499288896,1.0440527310269,1.08941056414892,1.08720650181921,0.820784112228292,0.529182472743193,0.675329223427013,0.782978384429662,0.0337478017953901,0.0107261610134342,-0.00695107324463328,0.0344482401661692,-0.0583891820113917,-0.00109772854519492,0.0345366368372753,0.00264319640058347,0.0348321297903245,0.473687321290741,0.684697888705179,0.627677775378022,0.012977882110528,-0.00158633822528834,-0.0130766897578799,0.029921872867844,-0.0347409318074625,0.00240719580251423,0.028320190189179,-0.0132718292512925,0.0196094003046072,0.236370856356436,0.321469179941551,0.707555519644886,0.608893975729517,0.0102767558166885,-0.00245372180209521,-0.00815145581412475,0.0332078958380458,-0.0260419047745226,0.00150510633730022,0.0242697463853929,-0.0209192859465166,0.00278164947159526,0.224277130472013,-0.0277345840181877,0.000976743831083522,-0.0163224464380399,0.0455731680239614,-0.027142303728346,0.0574797471767957,0.290226629140426,0.713210816906066,0.607231709775775,0.00640011120330431,-0.0030888797131337,-0.00699883476737844,0.0332156134312945,-0.0239353786532102,0.00385897348844501,0.0231955169549728,-0.0243707157448804,-1.80621968533258e-05,0.217092405487192,-0.0317181485040155,-0.00125469751766542,-0.0147769748560778,0.0460995574396769,-0.0317587578164939,0.0293905047553144,0.0607931656316407,-0.0102184519665294,-0.00331166926408662,0.282302754522856,0.714842826326361,0.0479128289268002,0.0428882299750912,0.0291062131062927,0.0262774743084799,0.0255600369999066,0.0446221130676452,0.0496467120193542,0.0634287288881528,0.0662574676859655,0.0669749049945388
"ES.10_85",54.41046,53.60274,10.5928848387403,11.4100130889399,-0.0169824110617229,-0.220931533270096,-0.674404068301633,-0.547863596505531,500,500,11.0090328343727,0.073368842854035,1.00688919124898,0.992015075537387,0.967321329368322,1.13437248051282,0.682539694027729,0.889716018754975,0.902877581868567,1.51458497141353,1.89713036851325,0.997469505460594,0.950683457891881,1.00831148103651,0.822273157185137,0.990065249104314,0.920606213091169,0.908603150993688,0.986212355527415,0.987244944662577,0.994383659092016,0.982912401281911,0.937430505129729,0.827255684478161,0.171613823557081,0.684863405609636,0.78193868219824,0.0337036699484769,0.0472714687969825,-0.0150496114119851,0.0353080346771016,-0.0566804910644913,0.0119046300106156,0.0362364440200853,-0.000400640927659045,0.0499779277977005,0.136542873970076,0.69943348724582,0.616071026195961,0.0103950019923791,0.0283950422661123,-0.0142519870827342,0.0181395723051454,-0.0247533581727985,0.012831731661724,0.0330005865059487,-0.0181304131553922,0.0305353974833243,0.258086523494249,0.0441529126799682,0.727055341507808,0.596689541063148,0.0117871974382294,0.0221465742764835,-0.0156051620204139,0.0188270414943071,-0.0210952578497631,0.0109047339171813,0.0295660790241349,-0.0220054887279046,0.0219010925212856,0.249634392435997,-0.0128065203755229,-0.0159186795413723,0.00364664615275668,0.0514046150952107,-0.033099597250051,0.0334705571904884,0.0991953464128452,0.730817232908003,0.596502739908038,0.0117146608669412,0.0243767334241899,-0.0125481811021259,0.0212571914164847,-0.0163857646709353,0.0116166443737365,0.0294639945339846,-0.0267257257232892,0.0144871094194473,0.239993303000091,-0.0182151638280671,-0.0181567792915946,0.00620958833667937,0.0495387721489012,-0.0345846766374153,0.0088408809995538,0.038681040719069,0.0325609274753195,-0.0153817222612317,0.094609176442401,0.733354045326888,0.0155884559651111,0.012402803772531,0.00401060777492758,0.00901035975686571,0.00859377729776675,0.0577803868889239,0.060966039081504,0.0693582350791074,0.0643584830971693,0.0647750655562682
"ES.10_86",54.46292,53.44652,11.0352343276857,11.1556679649894,-0.0651445044747645,-0.154404612434485,-0.764259227328886,-0.647576026396596,500,500,11.0956145483705,0.0916037589057443,1.00758540488763,0.879798662760466,0.983812483812486,1.04267759213025,1.05273149124656,1,1.00799408589358,1.06035525329502,9.79415628789954,1.06345595581618,1.03906327859794,1.0027402940895,0.937479848641795,0.963363501104385,0.915032316997442,0.999711537058209,1.0008909254373,1.01904211566327,1.0691456346507,1.00495986692729,0.991201039330705,0.820924300851674,0.29856051257445,0.674968030925859,0.787274618370036,0.0230303769522721,-0.00543854554251098,-0.0118501599160385,0.0243518207645346,-0.0994163951343013,0.0288755250394595,-0.0165690343908616,0.0192855298476608,0.0179208855411661,0.359271567723353,0.688510811869485,0.646746345669587,0.00759909070812733,-0.0218499999539614,-0.0158966633553794,0.0151704417273269,-0.0763874643306842,0.0328665509228891,-0.0132310312052607,0.0139269069723645,0.00250035513654419,0.211696519117745,0.414116604480288,0.708080871475853,0.637652747509604,0.00638178856126245,-0.0168361317310405,-0.0141176676813079,0.0158213480895089,-0.0636684752890227,0.0285667575819639,-0.00994864352533506,0.00793227141084908,-0.00681943097134665,0.203958519002355,0.00409494652918773,-0.0146884020002251,-0.00520082667859432,-0.00362900336352616,-0.023580235382764,0.0576881870703965,0.401629130272019,0.710918153972407,0.635667664487092,0.00608912192570502,-0.0147387052824923,-0.0149007201114145,0.0162885469108668,-0.0625785489719545,0.0285643282453321,-0.0109357895105242,0.00778723185748935,-0.00881622292376674,0.20254083865425,0.00330787106368813,-0.0172412190732663,-0.00605597167313618,-0.00580329494967814,-0.0206148843011036,0.0528587057836167,0.00164487738578858,0.0186576164178149,-0.0265672041345459,0.399523139433201,0.71183665147288,0.0269079744319611,0.0323796006212305,0.0373225478115679,0.036197105488943,0.0360073015957348,0.0646957844737832,0.0592241582845138,0.0542812110941764,0.0554066534168014,0.0555964573100095
"ES.10_87",54.04146,53.68926,11.1995601146618,10.8736835359357,-0.112628666974586,-0.178954451769671,-0.654348998255122,-0.702999406287564,500,500,11.0378245230118,0.0319084616054306,1.00190483220605,0.858807443078244,1.27120850432071,0.970220369267422,0.823943662103627,1.3063725461108,1.06288807901797,0.369504494051363,0.239912084004594,0.971560938529819,0.973085030484655,1.00263588310721,0.936593349244535,1.19640372182875,1.04751997750509,1.03439180003322,0.96117034279238,0.984289338050429,0.984661375790931,1.0182210520343,1.063900314265,0.828465093789642,0.176490059678293,0.686545930614217,0.789312253491643,0.0278407677984013,0.0106519732814681,-0.0340544165869986,0.0392306760953909,-0.0921365813878909,-0.00547143035699115,0.0146635518575925,0.0211030403364979,0.0142134811083697,0.218213143698815,0.701587372180888,0.66813004388504,0.0089420501638209,0.00331422968672125,-0.0358321275456884,0.0322560997206817,-0.071377795230951,-0.00652273163650733,0.0167214727330732,0.0046852506038137,-0.00067881845988555,0.188235549444494,0.159416035591734,0.716892095042233,0.645482764789467,0.00757207698142985,0.00363025785005061,-0.0290082980981733,0.036849273902273,-0.0610377316878732,-0.00972772209706682,0.0167081187512446,-0.00745463726625196,-0.0154597757137295,0.173631001500726,-0.0180510533172968,-0.00755584239208145,-0.0267828625657121,0.0357953734717366,-0.0455510990692352,0.0696252205206985,0.160328674006605,0.723879564455812,0.641807058125891,0.00588897890669427,0.00504576324221801,-0.0259572163937594,0.0364337169796432,-0.0599532287560987,-0.00725026306375006,0.0160387200226322,-0.0109178797864025,-0.0176968221851541,0.169099010094693,-0.0205404877226416,-0.00755207098556141,-0.0256118751503305,0.0357464767515775,-0.0496512367042746,0.0490688004099647,0.0440118172726829,-0.00246899370743991,0.0152083381316544,0.151994064687094,0.725080405700684,0.0159895692589009,0.0197695789821518,0.0144427042900873,0.0145253871061593,0.0137702918152227,0.0159188923465296,0.0121388826232787,0.0174657573153433,0.0173830744992713,0.0181381697902079
"ES.10_88",54.58558,53.10232,10.3689665443571,10.8703229786848,-0.146261174391591,-0.0861272663545447,-0.600134422736524,-0.602847856037904,500,500,10.6226029968864,0.139632442296372,1.01705385307774,0.893977947413198,0.856979405062054,1.31195119635133,0.770642202679785,1.02787068004459,1.02005126191852,0.455000821718126,3.37104566036859,0.998905931575767,1.00484743935924,1.011161530855,0.765308118089721,0.840634865149196,0.916258468089617,1.18819962907715,1.16516470924995,1.08035016604083,1.06251931836919,1.05942270011733,0.979349300510896,0.810974680950816,0.0408592675566836,0.657944019608173,0.778614227222311,0.0495196360767091,0.0394058546319242,-0.00297427615389455,0.0408208742664212,-0.0541257720966496,0.0282315025938364,0.00933110010990468,0.0196144588362422,0.0173542704896705,0.0942144339901684,0.670121117236359,0.628192113084915,0.0266446690120795,0.0249500179600691,-0.00614213714243981,0.0285649581293886,-0.0266030815673621,0.0295860013877318,0.00566061360161649,0.00587311236776208,-0.00593549154362256,0.238633279197038,0.0857076311455974,0.695459568208876,0.611260232483415,0.0248824254458499,0.0296913687895972,-0.00658648096586554,0.0278060555215621,-0.0180644230692342,0.0197285336552524,0.00826848763296195,-0.000557278997258367,-0.0190604279975484,0.230318613046226,0.00164605966126642,-0.0281379570123478,0.000826022757706203,0.0215215543965107,-0.0322250988353823,0.0626494649504633,0.0133926719904736,0.699878329295872,0.611662900857143,0.0256100908567134,0.0293236165324849,-0.007817841679702,0.027310771019337,-0.0189139920611758,0.0188535880104194,0.00775911369426987,-9.46767866254487e-05,-0.0186432176134832,0.229676455696586,0.00185317331831628,-0.028429706917444,-0.00036491254183116,0.0208553101589725,-0.0303146813954545,0.0669146976264516,-0.0145618226843301,0.0102886555686154,-0.0110555130055758,0.00959885792130293,0.700122746488896,0.00384644588230023,0.00886924174967135,0.00806842081650982,0.00126077120592751,0.000903625780245812,0.135785996414072,0.130763200546701,0.131564021479862,0.138371671090444,0.138728816516126
"ES.10_89",54.60572,52.70474,11.0755132824868,10.7809332237404,-0.14708315417176,-0.221706892155502,-0.531977272849322,-0.573480612645984,500,500,10.9292157917504,0.173935626875892,1.01442324808868,1.29297590266489,1.01626333593546,1.06079643327591,0.951095461658852,0.947092746415563,0.917559905424729,2.06041330880677,0.804415280493023,1.08695698934005,1.12615578462238,1.01872098678196,0.935370222060831,0.859731261169663,0.798417194319114,1.10114486808715,1.15418547459638,1.07311874295466,1.07576198482218,1.09989455330773,0.986966008182004,0.812123848432346,0.609317709769436,0.663594134332113,0.770367607169732,-0.00282240926028671,-0.0104792983754036,-0.0387529191392973,0.0346772272874881,-0.0768660742714812,0.00636382700053572,0.0278076125142118,0.0160182720552304,0.0453562406367483,0.552784720948352,0.67716827145241,0.630223891451463,-0.0261591238291339,-0.0201362889530722,-0.0372655687380693,0.0246918471955431,-0.0525281249713535,0.00851583892167162,0.0218471760835479,0.00773375492138262,0.0248662805097165,0.212427149902488,0.435877705742032,0.695648935958105,0.619021905550887,-0.025007448698984,-0.0249122535718438,-0.0350940560256278,0.0225467577525227,-0.0420094353426053,0.00279318589143959,0.0203642177343534,0.00466261597383928,0.00826341424932293,0.206804342631767,-0.018198948798396,-0.00713825425630342,-5.24373953491326e-05,0.0210435688060794,-0.0357073040157042,0.0570500375843253,0.456872048409808,0.699489439884794,0.615315884806707,-0.0270470534234267,-0.0272117612890456,-0.0341887343432168,0.022953328397788,-0.0380911066358009,0.00463058976211785,0.020368230096082,0.0050443213526201,0.00730583330613724,0.205299704592106,-0.0200979495090601,-0.00933069428740354,0.0029240225839168,0.0211065970262967,-0.0413700153685941,0.040281660622117,0.0497399818022202,-0.0255645676367376,0.00391366114472581,0.466828090633368,0.700604984479439,0.055751274508585,0.0505786262693804,0.0398818830232123,0.0418028207252222,0.0427137774135397,0.118184352367307,0.123357000606512,0.13405374385268,0.13213280615067,0.131221849462352
"ES.10_90",53.97288,53.10732,10.6012955548122,11.0578128428426,-0.0524475222829394,-0.318619987236312,-0.722728025069502,-0.526521750705244,500,500,10.8319594789635,0.0799079798702143,1.00885656978939,0.780091935789055,0.751766837634378,1.0756887677868,0.871080027086293,0.735729391324734,0.987450074751692,0.551426713390475,0.680892192851906,1.10977917992317,0.974544364447998,1.00599133935163,0.857460171827258,0.953158228015254,0.925667099518187,0.970706145260254,0.901262625734681,0.963795672243065,1.03324470287227,1.072828218191,1.01108285525603,0.803646791129473,0.0832461199636383,0.646140572910347,0.772982502880025,0.0273188298179243,-0.0307235147173227,-0.051462087753407,0.00460723533959482,-0.0805588694793328,0.0268317234297132,0.00743939694052119,0.0094785909627114,0.0405743981954159,0.156116558572921,0.660705948638231,0.618264306002151,0.00478031330449068,-0.0392871135789515,-0.0495302259840124,-0.000264053529642877,-0.0532112052518069,0.024803802700411,0.00220884571334521,0.00443711089392472,0.0254533531033468,0.237267181572057,0.122482073460491,0.686365375157293,0.60741219433769,-0.00388595850368739,-0.0262423008367763,-0.0470867059204254,-0.000460410243133583,-0.041247379124335,0.0197191952695059,0.00347893395372699,-0.00736865657706484,0.0101999022548184,0.222735291549393,0.0137977302350124,0.0180966057542725,0.0029017744374452,0.0144439190105978,-0.0022321051010654,0.089393393638359,0.199988872684164,0.69287000393204,0.601691441652417,-0.00725465273276943,-0.0348182399378343,-0.0476024721747066,-0.0015301392469916,-0.0373711792474916,0.0240193608680966,0.00201489325808986,-0.0101545759666913,0.0141619268190354,0.219913639970536,0.0151707037260252,0.0139244236493515,0.00262649598850941,0.0142120187410862,-0.00272944054568872,0.0681381373891723,0.0770358171759683,-0.0601616969704155,-0.0204296676132965,0.206393687885151,0.696237269944852,0.00768523184796883,0.0144125870186379,0.0113074715335079,0.0184628527343143,0.0190541414308263,0.0722227480222455,0.0654953928515765,0.0686005083367064,0.0614451271359,0.060853838439388
"ES.10_91",54.58406,53.02472,11.3165297422494,11.2778592800887,-0.175230152495519,-0.210056666686041,-0.565728966887859,-0.743350494551039,500,500,11.2972110573517,0.138028757016561,1.01178112321119,0.786352177095971,0.686313884692746,1.10344827586144,0.808374054095294,1.060125060125,0.854515388897343,1.24389518075114,1.13184176445851,1.12816636307175,1.00612968683644,1.00937403396467,1.07098816113531,0.801869085355198,0.790300823486542,1.01546944122704,1.04449481015626,1.06392985211986,1.04054199750053,1.02636338944374,0.98342219590834,0.835467054718813,0.400588743755506,0.700132172657149,0.798739997529914,0.0389685965529079,-0.00145844804039729,-0.0141237324117613,0.0317654292774207,-0.084286291023679,0.0193514306958392,0.014201971180689,-0.00229561005543207,0.0561661231651997,0.388467045266299,0.714801258541811,0.671782593939385,0.0198136712541261,-0.00576827085678406,-0.0144308221414665,0.0247083284297295,-0.0620844189040509,0.0174606964461463,0.0134652913853339,-0.00682620320601473,0.0345646890778842,0.190525125329498,0.363340537461899,0.730066357780915,0.649732403904282,0.0185026841008472,-0.00553157054999037,-0.00853037222150591,0.0250079204616832,-0.0530206993543038,0.0144795941329854,0.00862833638292973,-0.016561342040971,0.0198906485403887,0.183083869356187,-0.0290642067152893,0.00363662358963979,-0.000737776817022188,0.0412454626635281,-0.0252393476036607,0.0696687447481226,0.380467205371794,0.736471992019743,0.648078532719481,0.016811430094454,-0.006570896931545,-0.00739442130081014,0.0242700935435993,-0.0505321277195336,0.0148459156640215,0.00669088898909481,-0.0187055968319256,0.0199167022987886,0.179525551877174,-0.0299238765119424,0.00208189617026034,0.000721538698192798,0.0407319062666561,-0.0253400922378022,0.0591216768930183,0.0286286622217819,-0.00612895260693863,-0.0126516112834323,0.381552989433111,0.737001325493066,0.0354590829295716,0.0343861014275292,0.0321619677296774,0.0336779762226541,0.0337740870287463,0.102569674086989,0.103642655589032,0.105866789286884,0.104350780793907,0.104254669987815
"ES.10_92",54.49242,53.53102,11.1717387651912,11.4130640593157,-0.0385386464029184,-0.191057462460465,-0.688917961940077,-0.64355728526759,500,500,11.293046051879,0.0851320357309651,1.00593381134656,0.844720496896842,1.01491646778043,0.97952497952498,1.29840057135278,0.915110356537531,0.932295667956664,1.05703024453973,0.974194156345023,1.15879607279951,0.99162926203256,1.00746421230562,1.22924363682601,0.968848413820583,1.14396764068225,0.914290255117411,0.994610076583236,1.02496464091201,1.01082281141923,0.982803055601566,0.934511224578186,0.831920757778976,0.384911312460776,0.693252753997749,0.799217167481762,0.0122309937564139,0.00252006892778205,-0.0277680928443898,0.00811428639060184,-0.0462754379997242,0.0259304742588037,-0.00499866575975407,0.0109749828692677,0.0446522164881206,0.410867958368319,0.70008134333547,0.633309237858159,-0.00514640267363716,-0.00819846027421633,-0.0231013687547996,0.00790796255865195,-0.0296811207088655,0.032813638799947,-0.00305888656575006,-0.00185858363996177,0.0330530929596577,0.237656626322342,0.323546486588748,0.723239610675071,0.615326880134359,-0.00539553508777697,-0.00537078287848722,-0.0183219915932084,0.00882525348346627,-0.016889830203807,0.026317619142309,-0.00311036430391889,-0.00841967511424106,0.0184780919388307,0.223021592124487,-0.0194733137296486,-0.000746068406111883,-0.0192318214682621,0.0341292493006936,-0.0208102704268484,0.062683245631293,0.388515708763144,0.727850069794339,0.61183301197362,-0.00624295469584403,-0.00312471968692308,-0.0165214940832054,0.00886047078259495,-0.0139222372289195,0.0265711731370627,-0.00321739447831836,-0.00910877675457978,0.0150571369372609,0.2171476968038,-0.0235730982939674,-0.00242702282941707,-0.0180973350056746,0.0326072357867328,-0.023017595107112,0.0430699718918405,0.033086584840429,0.0133619219057661,0.000978982473459877,0.40192031096553,0.728849310354441,0.0340839230348071,0.0363823858045772,0.0286500635083229,0.0344030925738145,0.0355900710153092,0.051048112696158,0.048749649926388,0.0564819722226423,0.0507289431571506,0.049541964715656
"ES.10_93",54.86326,53.25968,10.7835036362839,11.364848959901,-0.0433274266905613,-0.263047506170795,-0.758413547852089,-0.618048679714554,500,500,11.0779903988745,0.144753691081274,1.01338916120806,0.908172635445414,1.03378264247829,0.90389974821781,0.886936296684159,1.0820568927785,0.892667481104462,2.19536873887717,1.34509384038813,0.976022399014521,0.977978056703842,1.01114768230861,1.10001073820645,0.744887108716314,1.01487388854333,1.29219204703458,1.10482390460852,1.04682279181229,1.03315015928919,1.10428236809768,0.967240179326329,0.824921287040644,0.325773788532073,0.682401167579503,0.790821585540091,0.00179578459810153,-0.0107673730548981,-0.0492801296908098,0.0107903423367801,-0.0713396485910004,0.0241744817957841,0.0123073514511438,0.00193730635401292,0.0194651876561464,0.27129671612635,0.691613105505323,0.655055801367701,-0.0134594386870243,-0.0179462869635937,-0.0507358451123831,-0.00254389175081914,-0.0472223041077187,0.0260488243950387,0.00884349224267576,-0.00953610322654219,0.00290167241592318,0.207549171915529,0.217412313680454,0.710036753110446,0.635910807293744,-0.0127718769669421,-0.0147280547911642,-0.0501169353554734,0.00224339184814285,-0.0267357224743487,0.0219520056999038,0.010153857088156,-0.0215556341099962,-0.0125210146000642,0.196634150361756,-0.0124126755299228,0.0162988939860675,-0.0258582346948822,0.0361817623764101,-0.0203285567191149,0.0742119125730533,0.21382800352484,0.71634081279521,0.633267064981889,-0.0145629787645736,-0.0117239099164173,-0.0470010822317675,0.00320236797295787,-0.0242262336663851,0.0231797660239927,0.0124413037659149,-0.024622360275263,-0.0163286484728351,0.189799674563261,-0.0147995800567657,0.0148245019153073,-0.0236230838071135,0.0370530385369055,-0.0245491011352247,0.0534393167526627,0.0405707251255643,0.00441452226852072,0.0103148344154151,0.219652672641987,0.717395738337733,0.0294073001331696,0.0244897049336596,0.0196256095060836,0.0193020571264048,0.0198278446480965,0.115346390948104,0.120263986147614,0.12512808157519,0.125451633954869,0.124925846433177
"ES.10_94",54.56876,53.51274,11.3335323696696,10.5961441115372,-0.205860703013474,-0.147625495887417,-0.455835065773985,-0.661177834683296,500,500,10.9710351837649,0.0962552742117455,1.00142914804247,1.00807180679323,0.724297651549143,1.21808999074466,0.848044843701834,0.971581220870754,0.844656023429292,0.962200877720081,1.41717999306472,1.108800841404,1.07821457976047,1.01010222721208,0.850140639652647,0.938933322226845,0.836912340427503,1.0266551075325,0.962230641391108,0.987488095209294,1.0825812066628,1.05105215583624,1.03050684024641,0.824635411835315,0.924148524654277,0.682302991093896,0.78195649264841,0.0444744923057555,0.0334983961629522,-0.0253426109500872,0.0121792978980562,-0.0778079956645589,-0.00380834119152659,0.0176708527312288,0.0160247950263283,0.0291604638029496,0.745153429230524,0.69707596115102,0.624873652342383,0.0264831836562279,0.0226223027989104,-0.0219546519311954,0.00848060835116926,-0.0501987925504516,-0.000781778691624907,0.021281109866688,0.00672983028106985,0.0134076412782072,0.237177831463244,0.57786721597264,0.721778156962089,0.61360302561454,0.0213651900783884,0.0280372133971158,-0.0169431884194668,0.0115719902265309,-0.040361872858167,-0.00443160025885531,0.0194648623463463,-0.00118371622155847,0.00177817807285373,0.226345076936492,-0.0226730483782822,-0.00133727788339697,-0.00643169625288154,0.0193980818034616,0.00229813622134311,0.059281028962433,0.609695540005804,0.725444707718557,0.606338181114955,0.0191931408979576,0.0233443914957954,-0.0148704412806356,0.01152783500833,-0.0362728426929174,0.00232317243262506,0.0169216941395805,-0.00228878837131367,0.00412226285137032,0.222546675857486,-0.0223787568547268,-0.00531500313254388,-0.0062547105851487,0.0210273570260725,-0.000500583434864272,0.0369870984382524,0.0627688235758612,-0.0279657232763104,-0.0252010819164169,0.566798463899513,0.72787821761776,0.0842353077147949,0.0679200655862643,0.0526720775472289,0.0555732006864805,0.0516631707405579,0.0120199664969506,0.0283352086254813,0.0435831966645167,0.0406820735252651,0.0445921034711876
