"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_ISCIIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_IAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BM_IMTHIMP","CHL_JM272O_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX11","EEXP_JK76","EPAL_PCOPH11","EPEL_KMHSCPH11","A_ISCIIMP_1","U.TX_1","Y.R2_1","A_ISCIIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_IAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_ISCIIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_IAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BM_IMTHIMP_3","U.TX_3","Y.R2_3","A_ISCIIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_IAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BM_IMTHIMP_4","CHL_JM272O_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX11_4","U.TX_4","Y.R2_4","A_ISCIIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_IAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BM_IMTHIMP_5","CHL_JM272O_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX11_5","EEXP_JK76_5","EPAL_PCOPH11_5","EPEL_KMHSCPH11_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.10_31",65.62104,64.7804,11.7438070200872,11.8350160223169,-0.319227975477774,-0.524777997013922,0.224483794675441,0.101287177374995,500,500,11.7894997258906,0.0713041282111321,1.00484598987592,0.968501456807625,0.895342752488728,1.14430014429381,0.905069299413471,0.969343960760269,0.852426057160645,0.798387097649623,0.999999999999721,1.04950251894145,1.07543905737995,1.00589264627056,0.711399723373485,0.927829699546827,1.22280317963912,0.959035830851836,0.967410041361865,1.03899602782483,1.01400479121263,0.939839394755784,1.02780104493176,0.940661321679208,0.230558936236351,0.885445771073218,0.931363627075483,-0.00647361898492006,0.0180685097597087,0.00576006015214058,0.0181012269862127,-0.0131423424831104,-0.00369534668179742,0.000441885214668213,0.00505852476607459,0.000199022901904257,0.212935601205853,0.886086194139555,0.868214333048512,-0.00660747498545431,0.0159293398465484,0.00651745588294133,0.0151450797420378,-0.00111279493976665,-0.00437607564433786,-6.86715074842987e-05,0.00423709583734746,-0.00771648866774734,0.0859474559792726,0.196541541411956,0.888520492345092,0.864132282630053,-0.00811019136056952,0.0148315842222914,0.0130980895387519,0.0138321231790658,-0.000647090998599258,-0.00419614678543798,-0.000196286462046327,0.00249820029967347,-0.0107408331329239,0.0836684043400387,-0.0261096495700693,-0.00602501961768729,0.00824886403645395,0.0110543751550914,-0.00173874585883964,0.00777372908820382,0.18079115557556,0.889322417822204,0.864882563338663,-0.00912748971848624,0.0107416387208886,0.013335491753691,0.0133242463512506,-0.00120419259653379,-0.00352336360728286,0.000355021415373568,0.0031798366562208,-0.00815318413169589,0.0834174057389895,-0.0290029103983281,-0.00541336694515527,0.00796307007840795,0.0119228025392579,-0.00140792169166632,0.0120447003274254,0.00927780079081793,-0.0250291152285678,-0.00138709741336652,0.156070158182478,0.889693228470745,0.0195562951437225,0.0180614619921685,0.0166708974919722,0.015334930215786,0.0132380645329451,0.0517478330674097,0.0532426662189636,0.05463323071916,0.0559691979953461,0.058066063678187
"ES.10_32",66.78164,64.48686,11.5256748901636,11.2890799178313,-0.343321587060837,-0.434652264764706,0.200847199592283,0.286237138272258,500,500,11.4079907754374,0.201155492248546,1.01105521095084,0.886867589827355,0.846743295076054,0.93112947658409,1.37537536708914,1.56277045738734,0.778551921133728,0.330655957162985,0.999999999999695,1.00949179524432,0.983646305462604,1.01698266159076,0.999999999999996,0.852817518947468,0.938683581592357,0.909507318831049,0.97903620909024,1.06249230052606,1.07419658359627,1.07960195646354,1.00597350929691,0.937380960454957,0.991116005674234,0.885479019582165,0.930482410670432,-0.000593534833149254,0.00996374313661423,0.0142947093095525,0.00399127040151882,-0.0134507223701499,-0.00425472799414784,0.0058216029913206,-0.000298959587311522,0.0138465810412765,0.967010673523048,0.886023240645466,0.87424820301314,-0.00140914461696682,0.00668852027843135,0.0161394907211793,0.00339009555607101,-0.000909789672531352,-0.00127145992171706,0.00795708929629201,-0.0016924722097198,0.00789500985173317,0.0777045055505042,0.868263159692932,0.8879903635386,0.871881262731889,-0.00290050508034182,0.00788816312428776,0.0203413606588724,0.00401050731718523,-0.0012632402807031,-0.00132257260224142,0.00818483610384738,-0.00117414054661346,0.0068749643915221,0.0734471116839477,-0.0108491903477937,0.00490342463897733,-0.0149597172112641,0.00863846758182071,0.00175559320801122,0.000128474602076659,0.880291200337088,0.888405942917775,0.865804430266487,-0.00666390635708612,0.012219411401297,0.0240593012395586,0.00490313195061986,-0.00314798970782403,-0.000316257550762052,0.00630570732801124,-0.00292112395645697,0.00448940459630169,0.0680923536514135,-0.0120164267718537,0.00415448852613787,-0.012671010358194,0.0104591593723371,-0.00200663737491617,-0.034124523991247,0.0575231049731274,-0.011206073272997,0.0151020434146515,0.865194715023385,0.88967560042026,0.0868791030063077,0.084766081298481,0.0761100860602371,0.0771644383016549,0.0758411127826506,0.114276389242239,0.116389410950065,0.125045406188309,0.123991053946892,0.125314379465896
"ES.10_33",66.08158,64.96348,11.4985152523976,11.3530162620377,-0.163777285936925,-0.421547798034323,-0.147516669203988,0.191454848701512,500,500,11.425997358124,0.0978557901735398,1.00794638227341,0.845018450186805,0.948651239216776,1.09116809116783,0.977005150846211,0.93715434891918,0.764493964958614,2.27291242362368,4.02419023128075,1.06822358497147,1.00077202569755,1.00943728045505,0.859321503011808,0.989770444660674,1.01692972530349,0.95690266513844,0.831080494611828,1.05506477767969,1.06199592524141,1.01028738169555,0.935635079435128,0.92982797029534,0.200799081301694,0.865362388705588,0.904470030478992,-0.0263368950834719,0.0208095213469537,0.008048635691501,-0.000283600006107804,-0.0552470941675578,-0.010571846291079,0.000145389377595476,0.0176596661298688,-0.00878354016217519,0.122491997730978,0.869237434513172,0.838853340371022,-0.0247677569322247,0.0200875435529009,0.0117823784856592,-0.00455827582714269,-0.0372954653462083,-0.0084284982236235,0.00110148678027164,0.0181895924388351,-0.0133958431023665,0.0938184224447326,0.0811718226995462,0.872350702624438,0.836869635317438,-0.0255592773049121,0.0182092279021017,0.015210904615586,-0.00502559421169889,-0.0382790250671278,-0.00995584946812648,0.00218485369518216,0.0188116918332704,-0.0120504400813556,0.090986485542973,-0.0125236681704129,-0.0068855156996161,-0.00082792386236614,0.0190897297601472,0.00257025905020169,-0.010988835321298,0.100543174293483,0.872942047032352,0.838905923423612,-0.0233985900988917,0.0166377787499794,0.0141507385577156,-0.00635766850004547,-0.0391233121250884,-0.00979738689720031,0.00301995827833079,0.0187689466570082,-0.0130059033338206,0.0951939586606877,-0.0122123137711968,-0.0032662776455685,0.00110394063760002,0.0188728876618782,0.00191672726026779,0.000669237337880386,-0.0220373988291591,-0.00172154328512046,0.0233950295927246,0.12423274374399,0.873690584411378,0.0175738777988536,0.0107204643841341,0.00710413455870725,0.0087995096744877,0.0108728139741481,0.0802819123746863,0.0871353257894057,0.0907516556148325,0.0890562804990521,0.0869829761993917
"ES.10_34",65.5934,64.5728,11.4861391435438,11.5075214124553,-0.23695350493416,-0.489940585650725,-0.452871110908751,-0.0589894744788233,500,500,11.4968352489493,0.0887722558339066,1.01136394422882,0.817784256567932,1.04104247896573,1.04592633416,0.867584745781803,1.35139503156542,0.664754212944876,0.999999999999886,2135261.9355512,1.02100742108819,1.0255929541774,1.0098131582845,0.494949494949597,0.873532143706776,0.859837482036222,1.07541000947997,1.02987559838573,1.02751757017482,1.01706180444883,1.09434755866433,1.04402908000448,0.932660013237829,-0.328778605775934,0.868380880647492,0.908171057210363,-0.000180784949485833,0.0196228582846151,-0.0197039030204512,0.0145382462197955,-0.0348498126716451,0.00945030890391797,-0.0148766650348474,0.0386461079176343,-0.0101048083693592,-0.366406880003102,0.872161338690242,0.850113354900181,-0.00056468760896309,0.0185342198932474,-0.016131387030089,0.0142186708384495,-0.0212921754666618,0.0122463608230871,-0.012807042603849,0.0374429336994907,-0.0133934048023142,0.0793696722672697,-0.371984218691377,0.874197110611515,0.848095905239611,-0.00113742430481316,0.0156888983680618,-0.0127161272185543,0.0127751854622843,-0.0218787117745216,0.012038300421612,-0.0128014979829111,0.036715346662323,-0.0136783291173071,0.080408069317121,-0.0152244598958557,0.000483070942762323,0.00505334844130542,0.0125260168227499,0.00381847703536291,-0.00394535049712409,-0.382909673329091,0.874544937156012,0.84385626602946,-0.00518161097791098,0.0101294693421465,-0.0134012724600951,0.0114990040600637,-0.0269116699977876,0.0122063799822958,-0.0127074013499806,0.0376843904924225,-0.0122980244801739,0.0783048785037156,-0.021936015743265,0.0024774158274879,0.00783886970744981,0.0158901163943324,0.00573770149266989,-0.00769715144737572,0.038996833460031,-0.0518482232642121,0.00577203791031221,-0.348041266647261,0.876068346202161,-0.0285973138395613,-0.0318702383803046,-0.0323553578560129,-0.0333056589085318,-0.0302727889119807,0.117369569673468,0.120642494214211,0.121127613689919,0.122077914742438,0.119045044745887
"ES.10_35",65.75194,65.20114,12.2162987006822,11.2597930522527,-0.302581598161124,-0.511381819612644,0.0716143468423565,0.107594600295663,500,500,11.7477847597717,0.0468854351065515,1.00757608741505,0.976283085096293,1.06270378730869,0.956346174833564,0.836841246628669,1.12395413696085,0.767830400178595,1.4056794895252,2.00401385649176,1.11114996057736,1.06115880844044,1.00942656012282,0.138847051720532,1.01770867013603,1.0121751362848,0.917459909869136,0.963174812661474,1.09862792699691,1.08410958035247,1.05077754670774,1.05754186779645,0.936632942715402,-0.400387290502178,0.876190319087833,0.912991913268716,-0.021071191356554,0.028605672564393,0.0130183538524448,-0.00322971483019996,-0.0259200956219947,0.0143076331484834,-0.00757581404776524,-0.00206937519755,0.0339709678590602,-0.422694201130864,0.879129112540639,0.819497278969488,-0.0182599210175676,0.026752997372875,0.015333587973134,-0.00457487488769755,-0.00836948323902477,0.015380550157045,-0.00719095314564043,-0.0079769874999846,0.0276534323165069,0.125405731124841,-0.468689860451726,0.883857269803627,0.813644721826093,-0.0157757858083276,0.0276045087966934,0.0202305656002117,-0.00162703667499743,-0.00555750972606026,0.0158103569441757,-0.00779631202271154,-0.0101018708412122,0.0256782838765062,0.11939570003173,-0.0123723147463403,-0.0110089873731613,-0.0180678855837338,0.0053598715771142,-0.0216037087241155,0.00873239306617889,-0.47954488526703,0.88473733139461,0.810634700491255,-0.0170173381353857,0.0256087396499855,0.0207828501061453,-0.00085351056078188,-0.00883703610504136,0.0167196621427214,-0.00752322266153937,-0.00973827243220388,0.0249085316702734,0.118362918206926,-0.0149707217366771,-0.0101014352640169,-0.0161937147541606,0.00726069271652142,-0.0231448482851653,0.00462652478903145,0.0139597498468044,-0.0171347712607543,0.0191884295808838,-0.50065953782456,0.88524364993046,-0.0340819395902824,-0.0359807580556216,-0.0398960204017932,-0.0408200265048395,-0.0426173570645408,0.0809673746968338,0.0828661931621731,0.0867814555083446,0.087705461611391,0.0895027921710922
"ES.10_36",65.81924,64.81058,11.809544381533,11.4921573442261,-0.268234965980872,-0.404872790591686,-0.124148850623638,0.0804434743558735,500,500,11.651931576435,0.0865659048358913,1.00268084276422,0.858899714830016,1.08245722531397,0.947083227499792,1.02115238175819,1.21632145339198,0.976569443276187,1.33602149732709,2.00806230390329,1.05739615352316,1.01472130420148,1.00467657957391,0.551066484676915,0.952585796653302,0.957533788026014,0.967771728365734,1.03562650497039,1.04291880726999,1.00368901686355,1.08582712887569,1.01678065903713,0.933732385029336,0.681967432214218,0.873533265920071,0.907457846149753,-0.0100692437443944,0.0276769034675885,0.0154294481761905,0.00491560072871215,-0.0582280438903569,-0.0169999669286775,0.00404408307202371,-0.00617187922994301,0.0184796518149364,0.681697948559316,0.877942865037425,0.843863191202041,-0.00990834906748624,0.026166304928142,0.0172761060951876,0.00229575200164007,-0.0466167599359931,-0.0158956488360795,0.00997000923826526,-0.00961208636714096,0.0145613194242756,0.0871196857922313,0.646506258260846,0.880505855019723,0.83993887338908,-0.0114930834554276,0.0265206163803943,0.0191961199095789,0.00302860722964745,-0.0453772846381144,-0.0156973867108087,0.0102296428768988,-0.01074444335003,0.0155769901255265,0.0805252199882595,-0.00778299670843932,-0.00518815235937613,-0.00880838444926584,0.0269801125221391,0.00475137285506806,-0.00773805744988699,0.650485552768688,0.881483453620273,0.838949533747587,-0.0116826910019385,0.0263270147734034,0.019472944286161,0.00295911769667785,-0.0464453956035934,-0.0153529434991974,0.0109443042520909,-0.0112081529045228,0.014045745858509,0.0796295160052096,-0.00834939390155415,-0.00463109783814753,-0.00700774531615842,0.0279323303404958,0.0030796369841962,-0.0139131971430765,0.00972803823865082,-0.00396609221534495,0.014233607515722,0.65625000526876,0.881692905041994,0.0585282729941046,0.0585051451845106,0.055484899994465,0.0558264137153222,0.0563211344800519,0.0280376318417866,0.0280607596513806,0.0310810048414263,0.0307394911205691,0.0302447703558394
"ES.10_37",66.35764,64.6905,11.7513148895631,11.403577030396,-0.324362968283675,-0.475986897410453,-0.107376224393345,0.0223959783786505,500,500,11.5787514595021,0.143982708829273,1.0132370859888,1.14592274678042,1.12835322807571,1,1.02447381302007,0.970131421744326,0.951757796871802,2.27291242362299,4.02419023128405,1.02506153052464,1.03435964418096,1.01061470683429,0.711399723373527,1.01676940608164,0.938398260458716,1.23215821582625,1.11368748053693,1.06854937323831,0.980178247615682,0.951208443381218,1.00061235892799,0.940555260069613,0.0591254029352883,0.885004147433141,0.910341004366877,-0.00694039537186717,0.0442404422839303,0.0119325014285849,0.00434447355137463,-0.0428636993542004,-0.00670849225329904,-0.00595796858019847,0.0175553425902695,0.0193453907793148,0.104178884822118,0.889064008087485,0.866296493762576,-0.00837558260402068,0.0435208570263078,0.0139855761689401,0.00343822593697702,-0.0350023928944342,-0.0074683925502588,-0.00349144098805633,0.0151741172758885,0.0159259305941418,0.0586776401720946,0.0938891601480087,0.890138278444939,0.852847194166398,-0.0122244798431175,0.0472782981044003,0.0179041665652623,0.00390800029927735,-0.0252836191067017,-0.00711819461337517,-0.000986264941239668,0.00904481760786776,0.00705959794888563,0.0495976247513175,-0.00880039636121537,0.00404005105156135,-0.00613133094477976,0.0167875677773125,-0.0121346645782908,0.0427400640000183,0.0703623384781615,0.891705891303574,0.849864415942662,-0.0126597740796157,0.0419783812309364,0.0180572190989163,0.00510571536457753,-0.0271307293450321,-0.00720546160378458,0.00135517029470471,0.00914521275352166,0.00860248871156791,0.0536656446350775,-0.0130612105066072,0.00565048818924836,-0.00324845859977804,0.0195667534469298,-0.0120544185474052,0.0562881578750825,0.000553606000992521,-0.0343394939133035,0.0148058484580598,0.0277627319199953,0.892685616960889,0.00510637119572742,0.00899741955654672,0.00810874648068887,0.00607685023072317,0.00239773105218627,0.138876337633545,0.134985289272726,0.135873962348584,0.137905858598549,0.141584977777086
"ES.10_38",66.07768,64.72178,11.7986563642477,11.3359577322348,-0.26712636233727,-0.373531961588832,-0.24772214194574,-0.12015342822896,500,500,11.5696203418396,0.117194856869815,1.0076508543931,0.960720233793166,0.879749879758359,1.18852362433426,0.790667580696807,0.827119230290554,0.957142189684129,0.425122161541208,0.397590361446459,1.06479666618803,1.03239409564177,0.996377027294528,1.16903313039154,0.928005247838861,0.944215084376361,1.11461387982116,0.935680336148143,0.996901530322497,0.960884608299696,0.891813004344353,1.03970073642364,0.938039358573336,0.434078595287184,0.881761785865146,0.922840557170543,-0.00542082986454159,0.0175153611783378,0.00146120876625662,-0.0130384037924265,-0.0258757306780893,0.000893664028857376,-0.00551205650394319,-0.00722657055511699,0.0170398940534965,0.415733541568353,0.883201237662395,0.88106322055791,-0.00700548965103888,0.0164192628437421,0.00204040052569838,-0.0154018013924425,-0.0167972685044862,0.00259979588030973,-0.00300590017253389,-0.00804395389232949,0.0115888275671019,0.0575719203601624,0.49550131245425,0.884248417517007,0.869305465130587,-0.00863669729573274,0.0183984651452944,0.00813764884913189,-0.0137192372334432,-0.0114289539967645,0.00240594333158646,-0.00346642291509481,-0.0120575481185052,0.00463105103244205,0.045086925961956,-0.0137208241485328,-0.0155072703340111,-0.00542111362361095,0.0174487687334051,-0.0187410364637377,0.0315817302018054,0.483035486606377,0.885636442865464,0.865868215334011,-0.0101396230145299,0.0165024309940032,0.00955548852456772,-0.0146178398874815,-0.0148929220822984,0.00213767990610351,-0.00363435579834048,-0.012567468502719,0.00492945617014471,0.0414731593364911,-0.0172224425093242,-0.0159122947956411,-0.00315639828001649,0.0189283093100227,-0.0199527706025748,0.0235543014045566,0.0283471092192607,-0.0257502309687549,0.0114946437067095,0.464925942380888,0.886222374865857,0.0375188279703018,0.0359332051774354,0.0428277936366116,0.0417503316733359,0.0401850647336768,0.0796760288995131,0.0812616516923795,0.0743670632332034,0.0754445251964791,0.0770097921361382
"ES.10_39",66.28946,64.90158,11.9873091839388,11.7073199659517,-0.199637167065969,-0.487943719790176,-0.106589656047181,0.0212329989093694,500,500,11.8481416740456,0.117139044939029,1.00787962434376,1.01612877211658,1.03699319325244,1.05720823798626,1.13736263734721,0.828195562698395,0.871268199249994,0.722838145974258,1.33602149732705,1.09885668675699,1.05208257756656,1.00954698750703,0.521749739413117,1.05671615978249,1.09806608705222,0.995989945531456,0.932196119739537,1.06642096869495,1.07914764252371,1.15533571764857,0.972520913528721,0.934746990115497,0.393875076414764,0.875420327309073,0.921886634805107,0.00362278663595672,-0.00613217324225449,-0.00645895714428199,0.00122781492411118,-0.0360181803601936,-0.00324540824220505,-0.00104815762956078,0.0157854796159596,0.00249435176380488,0.368438785067093,0.876959999248827,0.839639533684445,-0.00158673996149767,-0.00850974166192038,-0.00150995032016752,-0.00186039680525912,-0.0185204483158808,0.000312882786485968,-0.000995025151040097,0.0107160816235724,-0.00519382619870962,0.113004214335707,0.312728195724473,0.881055021260332,0.839986904992445,-0.00176850099912884,-0.00692337694108282,0.00456654430384877,-0.00133397038274163,-0.0193241796696186,0.00247538672989672,-0.0023886058707261,0.00834403241715772,-0.00499429385594618,0.114544796839821,-0.0139142758145641,0.021267577978703,-0.0251653283592659,-0.0099354633962227,0.00476970179949267,0.0051585216304737,0.303573145745939,0.881911974096484,0.840078268805415,-0.00131619341697248,-0.00821662062717891,0.00456487258579738,-0.00144114569293351,-0.0206099904367444,0.00220186198496347,-0.00165292312750658,0.00802925797853086,-0.00476332807518484,0.115232907356452,-0.0144340431372084,0.0226449734263739,-0.0247235072389722,-0.00897220360445363,0.00363789128615251,0.0110447228785089,-0.00644752915077272,-0.00680368040414847,0.0125589060758559,0.31854554625002,0.882116412009501,0.0332436163620141,0.0310967572133434,0.0263947042775097,0.0256220050449719,0.0268856969315131,0.0838954285770148,0.0860422877256854,0.0907443406615191,0.0915170398940569,0.0902533480075158
"ES.10_40",66.34034,65.61784,11.4851558846971,11.2522958037954,-0.251429377782357,-0.35353010800243,-0.0544723650494574,0.00927689948048593,500,500,11.369322023584,0.06354820441371,1.00355315029098,1.23237523235961,1.12424932697658,0.944597110185281,0.870717517794349,0.571763433104947,0.908509326123825,2.22699386502905,1.67340030188108,1.00949625027796,0.94501717602151,1.00415703410794,2.22699386502916,0.91108973446718,0.933751021288252,1.04218902574065,0.966583059070425,0.995870098298891,0.940804267358517,0.917102669807682,0.985817194567735,0.937221723792483,0.307547714901007,0.879061806262962,0.908933217157537,-0.0261758122012828,0.0122903762056051,0.0196330857728858,-0.00393798012769515,-0.0472616646827577,-0.00102860819041838,0.00154449265328247,0.0338628759285095,0.0103972565097386,0.341758909266791,0.883506809331862,0.845700597041648,-0.0282137470957775,0.0140909420848514,0.0217660964460443,-0.00219881492063748,-0.0347370706469281,4.17348091929484e-05,0.00326014540681438,0.0318730614974352,0.00293383439269524,0.086909315527986,0.323127550918927,0.88614009940787,0.846041073879225,-0.0271216401960664,0.0153937621883912,0.0238705617611098,-0.00125578485692048,-0.0351058564640038,-7.83556957642578e-05,0.00370676484148838,0.0324489166387181,0.00353324171510144,0.0843348193654448,-0.00591626032916274,-0.00603442792536367,-0.0090002232950031,-0.0028140132582124,-0.00324562169944917,-0.000615024602350311,0.324380524875433,0.886288365422276,0.84889895001189,-0.0254231553454787,0.0120993249816337,0.0220591653252699,-0.001544219520393,-0.0366407705038356,-0.00175078539415644,0.00554984958675133,0.0319926800378054,0.00663580162212548,0.0879218208113036,-0.00590262109949036,-0.00457943282649993,-0.0101552172204447,-0.00340423695663794,-0.001033219312438,0.0261192254513646,-0.0385457904483438,-0.00265328448837398,-0.00356747422725874,0.280286534142828,0.886928332958921,0.0270506644339077,0.0300597439810274,0.0284210043702383,0.0285312109378689,0.0246528802299218,0.0364975399798023,0.0334884604326827,0.0351272000434717,0.0350169934758411,0.0388953241837882
"ES.10_41",65.95468,64.6374,11.7815675512867,11.8827083088624,-0.42934775151681,-0.479862955049174,0.05964728338067,0.133328052854366,500,500,11.8322459980985,0.11132966642273,1.00791107848925,0.915732058589229,0.749114523584701,0.989417989417997,1.59794988610479,1.43010750281117,1.00521304161805,1.60975587835281,0.999999999999773,1.05941458822469,1.00241076518575,1.00716278394454,0.521749739413121,1.02790670344073,0.929340748243462,1.04880887629033,1.00305191413026,0.977588033776424,0.985527196909562,1.0403562832125,0.989242908301573,0.937185575476402,0.32508406351917,0.879655979649585,0.935034123941828,0.000959449006854775,0.00399330329666276,0.0172682489051958,0.0103271487113708,-0.0149912232547379,-0.0145727527915233,0.00496806217611944,0.00581642385314919,-0.0137863671378863,0.295157167555793,0.880537651772084,0.874280344833841,-0.000991953986279112,0.00374687377055046,0.0164679983121703,0.00540196124899345,-0.00304844245478587,-0.0113897488110493,0.0120566595876829,0.00306878439752635,-0.0181497316999202,0.081326090177888,0.279589816898642,0.882654495664761,0.866073166699593,-0.00224520498308553,0.00305554598526302,0.0185150194763945,0.00533656013667942,-0.000638887493509896,-0.0115612108051248,0.0127053715988524,0.000132213505686608,-0.0207776824918055,0.0784415996382731,-0.0128900705920328,-0.00432557903781205,0.00265346225746631,0.0164506169306548,-0.00320619222311977,0.0114050629488804,0.280033249798165,0.883097549518669,0.862568231684358,-0.00556354439793945,0.00362388341600327,0.0202390709127972,0.00534364024520843,-0.00256289259296852,-0.0113554862039362,0.0126548674183133,-0.000617634631941575,-0.0234745158632537,0.0731661294867274,-0.0160066101754222,-0.00455600273666522,0.00462762956881138,0.0168115738323775,-0.00423864369273395,-0.0123477775790696,0.0468518476485123,-0.0171453536001537,0.0137145177772848,0.297081421191227,0.883960633805651,0.0274744172468533,0.0249451513772808,0.0236294797237627,0.023666956370174,0.025107779304028,0.083855249175877,0.0863845150454495,0.0877001866989676,0.0876627100525563,0.0862218871187023
"ES.10_42",65.79744,64.82486,11.4535032772092,11.4185750026254,-0.291151517498118,-0.455374089260717,0.021244641125338,0.295317474091022,500,500,11.4360524747752,0.085045080209735,1.00977704702642,0.845255990805984,1.03751359867952,0.977666607110955,0.999999999999999,0.76105137581553,0.752638661852844,0.661246648981884,1.33602149732706,0.974788882458528,0.98864437112725,1.01116815660999,0.496982438858976,0.961025896063261,0.965903393064311,1.05160809271727,1.06941817077504,1.08032483034007,1.05246480378385,1.0595277804261,0.928805036723057,0.935534217048895,-0.173699434861125,0.874520597111461,0.920439445621922,-0.0124355799926299,-0.0069875864777581,0.0284935152193392,-0.00898057293959661,-0.0492286673156404,-0.0151421514053264,0.00169019866883954,0.0253402396095326,-0.00093635196529152,-0.239177317294194,0.878471935999713,0.840922638641592,-0.00921347323548489,-0.00650731414069075,0.0314366169265436,-0.0093656562942551,-0.0298127454613184,-0.0118480795387169,0.000767934129176523,0.0249901811992208,-0.0115583216086342,0.113710678403706,-0.295803438437007,0.883037554283446,0.834191091063756,-0.0113069308507492,-0.00572385102150231,0.0345397634421797,-0.00878358157075141,-0.0258962205866526,-0.0112929158475822,0.000554508438998229,0.0219896207847026,-0.0160869575130618,0.108223658756683,-0.0186321120799828,0.00193077877184413,0.00499594954485603,0.0168322631107824,-0.00590120909775461,0.0166157456241853,-0.311418208330676,0.883794921009752,0.833428236397265,-0.0124397534647691,-0.00774118094156692,0.0346376121607199,-0.00927350765470232,-0.0260257697922687,-0.010791306270881,0.000760932917596943,0.0229193100642428,-0.0144073708387945,0.109717893159014,-0.0198816485436267,0.00262114336292976,0.00424947953662721,0.0171628868118727,-0.00482086600775441,0.0232023321264821,0.00183865335733379,-0.017293649145856,-0.00273290454082276,-0.315744772841954,0.883994825693905,-0.0151887581177385,-0.0209143249230234,-0.0258658692839569,-0.0272312678712851,-0.0276095946165341,0.100233838327473,0.105959405132758,0.110910949493692,0.11227634808102,0.112654674826269
"ES.10_43",66.42246,64.74392,11.0330872096232,11.6142734654329,-0.341454307027766,-0.357433559548783,0.172594110179664,0.559763909933936,500,500,11.3274083864097,0.148183939586204,1.01485762302997,0.95310521626311,0.539954274243027,1.67548146018971,0.849501204045401,0.678377058721569,0.839319945540898,1.25252525115218,783937.506627439,1.02072274207526,1.05730743932067,1.00905277155461,0.439964157706464,1.01381798332397,1.03657753385589,1.14220475198973,1.01672976374848,1.00980692369928,0.97850594907255,0.945194576760395,0.818052258800282,0.924322042435264,-0.0115192342078463,0.854295895816535,0.904683745159595,-0.0202985221811736,-0.0018523088157878,-0.00596432883898611,-0.00326166325028443,-0.0428521613613167,-0.0169722252858604,0.00172140104403557,0.00463812444603118,0.0166916499105752,-0.0282280101949507,0.856853170449712,0.833504744966201,-0.0231952737523911,-0.00488409700965714,-0.00356372213538828,-0.00550373566563421,-0.0297727570535621,-0.0118725673269335,0.00212516190391873,0.00416378846286557,0.00809255562335746,0.0985114537293962,-0.000935092765066504,0.860249078655047,0.823292133291921,-0.026891113738646,-0.000540413995130984,0.00293566578440566,-0.00368079661215839,-0.0250746591730256,-0.013752310468016,0.00276522288173588,-0.000358718098700925,0.00297966504690368,0.0856997148104853,-0.0121104881196042,0.000211358142797092,-0.00594193037740815,0.0221135463586552,-0.00434069537555404,0.0303921847756545,0.000587256764557359,0.861504710117722,0.823250840025683,-0.0271229062077367,-0.00268555399951874,0.00234927671561583,-0.00414221902197311,-0.025700688454439,-0.0137047077938292,0.00314219173383853,8.03144601735067e-05,0.00414183061106645,0.0859068346894458,-0.013031457592948,0.00055844813109892,-0.00605577414217279,0.0226325365695034,-0.00415329171262738,0.03301478188198,0.000345587991977502,-0.00853956751771982,0.000123576864496796,-0.00404281941315716,0.861556333948053,-0.00101693466103568,-0.00249200957818541,-8.2551342122387e-05,5.18438767743143e-05,-0.000356905946642448,0.14920087424724,0.15067594916439,0.148266490928326,0.14813209570943,0.148540845532847
