"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_CMTHIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_CAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BS_CSCIIMP","CHL_DL272_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX8","EEXP_DL97","EPAL_PCOPH8","EPEL_KMHSCPH8","A_CMTHIMP_1","U.TX_1","Y.R2_1","A_CMTHIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_CAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_CMTHIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_CAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BS_CSCIIMP_3","U.TX_3","Y.R2_3","A_CMTHIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_CAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BS_CSCIIMP_4","CHL_DL272_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX8_4","U.TX_4","Y.R2_4","A_CMTHIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_CAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BS_CSCIIMP_5","CHL_DL272_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX8_5","EEXP_DL97_5","EPAL_PCOPH8_5","EPEL_KMHSCPH8_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.15_34",59.73036,57.18028,12.8089798579122,12.3713166831404,0.156977227023904,-0.0582158211626264,-0.435351733885482,-0.498316527735795,500,500,12.5920499021198,0.202515080532735,1.02307998782021,0.953072206232014,0.750133264201512,1.21198417178158,0.722949057327353,1.09276437847745,0.978671795172476,0.547680536473827,1.31715503174965,1.06586427766869,1.09920944322464,1.01318670996772,1.13758943311114,0.91801838193775,0.949144236521593,1.17077668256599,1.04850168255004,1.0734048478706,1.06449799928561,1.00787039152893,1.08758407226548,0.898254554137013,-0.321612631472058,0.804134452264596,0.85802886225045,-0.00663673301987774,0.0458724550157812,0.0108398368812972,0.00864279184073551,-0.0551244987744769,0.0242379708913482,-0.0169714194795105,0.0265576806668982,0.0286559952246837,-0.273856258545122,0.81156950132133,0.730873746168856,0.00496017554550062,0.0357081819644301,0.0143150359964227,0.0129711294653651,-0.0493569650817311,0.0205736407936987,-0.0185791010845936,0.0182739539852285,0.0204734097526051,0.175261584783438,-0.15758117639545,0.823295708077339,0.725635787303848,-0.00104970307797365,0.0409833246248805,0.0177051836939347,0.0143316694932777,-0.0465086049768809,0.016245196039495,-0.0194750525509171,0.0163193113247303,0.0104889303993913,0.171538983939782,-0.00548822459196429,0.00521953007978713,0.00988939448390192,-0.00896912048713228,0.00824059486113226,0.045281030056671,-0.160753457827562,0.824915070106228,0.719654831480981,-0.00456665008348308,0.0428893836753312,0.0186269538557756,0.0170512555668115,-0.042876969410218,0.0171131233548378,-0.0213141246546785,0.0109735816398375,0.0109255165196362,0.16835115845881,-0.00261775201361068,0.00643851429593718,0.0136540418953213,-0.0104647583711082,0.00844049619043311,0.0224604370807448,0.0572811066815799,-0.0144012575831766,0.0101714951653612,-0.181307000916431,0.82633910207861,-0.0255409273289106,-0.0217483460337161,-0.0125143386200306,-0.0127662659437603,-0.0143985294154456,0.228056007861646,0.224263426566451,0.215029419152766,0.215281346476495,0.216913609948181
"ES.15_35",59.68368,57.2196,12.0438516423263,12.5447480503713,0.129249815909068,-0.124522120751225,-0.492548951821098,-0.60761877613835,500,500,12.2968505323448,0.200383016246204,1.01658860015497,0.893992397740663,0.789714011519461,1.43706293055079,0.753633901818163,1.15949980855497,0.963547188155147,1.36949731122759,3.25723280840651,1.08447862167832,1.03709212847106,1.01384382221348,0.507186858316284,1.12869662928999,0.879317550563211,1.10377485989177,1.04068368512492,1.06560956311284,1.1124576252739,1.04641511901291,1.07492975511191,0.888083480199531,0.460780443965783,0.792068420352651,0.850255894548102,0.0145731374334512,0.042621277068561,0.0195220476926532,0.0231770380804725,-0.0651503232926191,0.0112410804614282,-0.00201762147504709,0.0276045669280181,0.0164411130045856,0.430560988784527,0.800153235139621,0.739397979574962,0.0193772190179648,0.0288964897078516,0.0137246084070418,0.0278613547785135,-0.0623315002613889,0.00810550652002567,9.51969009061833e-05,0.0228300835531588,0.00914405821252873,0.147940855808103,0.436340171689395,0.808354186526831,0.734126352065419,0.0144787005768331,0.0320197824917514,0.0159383716306094,0.0266262217254678,-0.0597833614970619,0.00659759830015976,-0.000992514432483041,0.020645511246396,0.00351506326079843,0.144409003436745,-0.0065071668301921,0.00883235268662143,0.00159323858631193,0.00482646380020633,0.0122349644939614,0.0246313139909821,0.406234079106672,0.809036219131548,0.730280050564831,0.0127609746163414,0.0327369645569295,0.0152066545588116,0.0274550464484959,-0.0551110756627894,0.00774034498336637,-0.0040462247051972,0.0154217601670432,0.00129437562964012,0.138481499344606,-0.00652981440341945,0.0101445501831255,0.00614004743700015,0.00389006212668443,0.00891900219919113,-0.00340252957043958,0.0482431221410418,0.00887891162057754,0.0195918622710783,0.34841414890489,0.810854574131135,0.037471419430022,0.0350139239028731,0.0354838965100595,0.0330356198148574,0.0283336085112561,0.162911596816182,0.165369092343331,0.164899119736145,0.167347396431347,0.172049407734948
"ES.15_36",59.66092,57.28232,12.4078700844934,12.0882295645645,0.073937595504034,-0.11319887647519,-0.503266643177552,-0.4197102001234,500,500,12.2490924977991,0.194185814208471,1.01920175296855,0.893857374638126,1.06788174999143,0.874396135269231,0.893947963804393,1.29831155431101,0.879054178810904,0.752013042269917,2.4253828220162,1.10046840916212,1.07243220092346,1.01349715408445,0.451303155007078,1.02086480397079,0.9911777430322,1.03815437652069,0.821162055727172,1.01517446897919,1.09805875315164,1.15101800606113,1.03302218718819,0.889103425367876,0.107206663785772,0.791329404858241,0.85602670571998,-0.00959020272358457,0.0348046354884732,0.0330782017336093,0.00303442991031046,-0.049520972413999,0.0210561705077675,-0.010504067078959,0.0240948871500723,0.032411381094611,0.136212886113087,0.797809317572878,0.731673165772188,0.00393289559957827,0.018951857712551,0.0308052234630359,0.00551108800720776,-0.0488353603791139,0.0184572908907402,-0.00800140078166871,0.0166970473199708,0.0276915765770055,0.167054444073295,0.162910576886509,0.808372036012124,0.71994317692416,-0.00456917940539378,0.0269780558537425,0.0354894080732116,0.00461106023629586,-0.0405856042465345,0.0134999910217874,-0.00897584182158081,0.0117762255757275,0.0138351087401334,0.155383112072501,-0.00787319680642564,0.00454154094316602,-0.00527114689346649,0.0067155359497739,-0.00252390740659686,0.0624013196820549,0.205621557158361,0.811227448938803,0.716369542884031,-0.0112668832366263,0.0240805653280157,0.03590264112341,0.00556671154289457,-0.0390654595782973,0.0143414032611877,-0.00987546529823207,0.0112828948260155,0.0161540525604092,0.154610150955969,-0.00340304447164307,0.0025731205415894,-0.00129562938934741,0.00629487056601991,-0.0062604608027704,0.0500058189255439,0.0529990380871216,-0.0410733420836157,0.00941148832219221,0.194492265403255,0.812826259061283,0.00875221277045911,0.0111202430822987,0.0132998078768513,0.0167866768248591,0.0158780959028761,0.185433601438012,0.183065571126173,0.18088600633162,0.177399137383612,0.178307718305595
"ES.15_37",59.0104,57.64088,12.8146847221872,11.7650127528937,0.0609834840483584,-0.110337321458013,-0.403506608769187,-0.532973139464921,500,500,12.3010501503898,0.111333583983201,1.01196888227492,1.0161329353876,0.790390197205034,1.19571865438811,0.729183220451006,1.60629026146267,1.2489170737569,0.932129222997539,1.05793503526239,1.01297937750722,1.10672992761805,1.00791061977365,0.485596707819043,0.98131975779658,0.946699367566105,1.10516958979418,0.992364148199472,1.00581368778751,0.991901644313738,0.998527128350544,1.00482273790802,0.889393204726193,-0.0382178320158262,0.790845102124809,0.8510297551549,-0.0017517222100263,0.0502450194945042,0.0313367460381198,-0.00771634043956545,-0.0619829840613521,0.00343033346436019,0.000216149575364079,0.0492632101275446,0.00351607034223103,0.104759295920584,0.80019072207598,0.776629554076372,0.000915791432909269,0.0425157779626132,0.0334686145710314,-0.00716918687779545,-0.0559865143777846,0.00331104137723405,-0.00361615892249909,0.0408428340666686,0.000515693129929055,0.108521983109863,0.116749625706501,0.805040483161108,0.772984939462292,-0.00115365688408405,0.0489179973954893,0.0329781732447374,-0.00676887199185343,-0.0534154926692656,0.00144746561373183,-0.00449745913015391,0.0405993969657836,-0.00389607783280061,0.108136570370357,0.0122008521429549,-0.00296373240748032,-0.000460483361555412,-0.00690331641550482,0.0032686253501096,0.0195199946462087,0.143134036003944,0.80547815377283,0.771938963502938,-0.00500317070968421,0.0509399570604391,0.0347487533490019,-0.00484474987150406,-0.0515796164243808,0.00365073876711763,-0.00617121185272728,0.0348499528885111,-0.00520378746282027,0.100929112081513,0.013828524729537,-0.00239070790926729,0.00405239710345259,-0.009120662285259,-0.000554635155054866,-0.00432800557143104,0.0604602871810075,-0.0164049942140285,0.0222485807661036,0.16599226584082,0.807450890434774,-0.00310687555522364,0.00851628882411018,0.00949102916248182,0.0116359200437378,0.013494154060949,0.114440459538425,0.102817295159091,0.10184255482072,0.0996976639394636,0.0978394299222524
"ES.15_38",59.05644,57.01014,12.6451544707678,12.554151170175,0.0548444137999704,-0.0505593039067601,-0.662387676434292,-0.457999832361681,500,500,12.5997349812047,0.162408177874575,1.01510614690848,0.945459078725923,1.01727473742399,0.979720960415309,1.1016921574992,0.671418482175006,1.06221670351529,1.50641636658718,0.43439371387578,1.01123478307054,1.01454402949066,1.01779797960016,0.775851764737056,0.912113369441917,1.05269238975849,1.09253690327101,0.966378996082553,1.01695270536159,0.986778834592131,0.950098873299386,0.97709405295704,0.89477748652614,0.15180043433896,0.801564493594352,0.855056230505932,0.0029737922600423,0.0261380245519404,0.0294498844456725,0.00670518458315075,-0.0450174946972823,0.00906325008282324,0.013724816857203,0.0174679406756886,0.0471497458987591,0.253395802577663,0.808390252295706,0.740891263022693,0.0179943570360171,0.00977823883161232,0.0278537850929924,0.00432091411661343,-0.0478924137071671,0.00336391212516213,0.0147248812356247,0.00524386007462123,0.0435455153111282,0.157097952090749,0.118216876136909,0.817878243952603,0.722391744352417,0.0140259760955062,0.0197525518358775,0.036257438617962,0.00717595907850265,-0.0392581860766482,-0.001047316252815,0.0104964455742449,-0.000277073220514433,0.0262020683102746,0.149854698040195,-0.00567872420020706,-0.00241305464106754,-0.00432877175588756,0.0197415387378921,-0.0023035278405393,0.0599061764740512,0.136765983387434,0.820965014402996,0.720167404624376,0.00842484834454482,0.021455087026643,0.0370571102508231,0.00940070626629068,-0.0377735150710336,0.00247141431322735,0.00606727662892705,-0.00348255414414372,0.0261500454881094,0.144297746049876,-0.00299205517566756,-0.000192310050462218,0.00168369437121913,0.0188167426594242,-0.00367653381457005,0.0380416220773624,0.0613865321912608,-0.0252462071184145,0.021404081591874,0.16341987573297,0.822962779920527,0.0120479069254555,0.0201112009860254,0.00938248910102126,0.0108546714348715,0.0129701042106637,0.15036027094912,0.14229697688855,0.153025688773554,0.151553506439704,0.149438073663912
"ES.15_39",59.46792,57.74374,12.2963287967326,12.5172330352245,0.0710959314036579,-0.226211233809683,-0.519022846730548,-0.62971988952255,500,500,12.4072725595812,0.138965271514774,1.01335876977416,0.805509133879501,0.888250319289326,0.918599918600093,1.03600230414747,0.971581220870755,0.87479592565975,1.1350752656814,2.36388407683442,1.14306087169237,1.11433745166412,1.01320286893072,1.04764627406134,0.967553296152215,0.926378237896398,1.13481395293983,1.13948501615109,1.06754467074119,1.08735640561261,1.02918120812681,1.03009574242188,0.881833089558225,0.155097226529321,0.778456761410211,0.838314742814932,-0.0178334624052356,0.0621016012121062,0.0120414224723905,0.0231073960172729,-0.0698753793561602,0.0321403457680077,-0.0133469173870482,0.0227854013820816,0.0232348910944047,0.108450995181181,0.789423035256363,0.712353759039535,-0.00860602845777162,0.0413243199195376,0.0079758728647569,0.0183477154128621,-0.0694615236458738,0.0295090258888173,-0.0154509137026215,0.0134070913236589,0.0144536394674307,0.177386874751296,0.0575257238555894,0.801983459142693,0.69797589649788,-0.0156213965115432,0.0468536845548296,0.0129477136824117,0.0170757237919236,-0.062205926060705,0.0257065747424902,-0.0145321103673024,0.00902904975143502,0.00306200746168046,0.168397690667334,-0.0106235078438394,0.00919432881803066,-0.018362425937892,0.00913847593650293,0.00725903943833985,0.0494452735145352,0.0462764568560083,0.804617818239736,0.69587383815765,-0.0243573864810419,0.0465272616242285,0.0100813818785265,0.0206436087744511,-0.0515829073566203,0.0299899956063653,-0.0172769772904087,0.00132138182367569,0.000668059946498897,0.154960899128378,-0.00705787060564177,0.00707170667263797,-0.0116012694949825,0.00694978712948976,0.00448157706670285,0.0132159958064782,0.095775525697346,-0.0240377298258057,0.012178079378742,-0.00230390064133375,0.808408517712591,0.0125005093411566,0.00874092147652815,0.00463645201468286,0.0037297848204578,-0.00018568953251169,0.126464762173617,0.130224350038246,0.134328819500091,0.135235486694316,0.139150961047285
"ES.15_40",58.9404,57.54,12.4528757509636,11.7820005038085,-0.0324120060136855,-0.135776840091482,-0.469339809375037,-0.571283212432181,500,500,12.1220800678077,0.11552472778323,1.01117642651789,0.992028061224488,0.817421325369923,0.967547920903466,0.959961563100571,1.29773719489592,0.915380244707471,0.836569409025756,0.825312754244413,1.06296407169821,1.03218430061614,1.0077525281935,1,0.892833092811724,0.839727563149513,0.971682991167271,1.02632638488841,1.06743798411392,1.0745006974222,1.11683243917955,1.05230581573007,0.886277413183481,0.120694630306618,0.786037251553514,0.848901025219574,-0.00847627961844295,0.066593651799862,0.0147199741403181,0.00687481458594429,-0.0458350255380087,0.0334157880909645,0.00310617185118396,0.0364966442090625,0.0141210569175995,0.128262585916624,0.79678380566767,0.728998370425704,0.00264403192080477,0.0495776302773155,0.011716250152446,0.00308773642668918,-0.0447571872173941,0.0257678800258023,-0.000164298570466979,0.0272005171418185,0.00747153698052804,0.17134088069307,0.138905160838473,0.80924163949418,0.727629889216426,-0.00190256240288141,0.0474816891044309,0.012329587713118,0.00241917796499738,-0.0422482452772092,0.0273234054293088,-0.00275729493339779,0.0251371779934363,0.00195670724947806,0.166832082437165,-0.00581300199444216,0.026347517976628,-0.00458855173566508,0.0131609261314833,-2.36599473053615e-05,0.0207630926784928,0.150084719148034,0.810199484492701,0.720423421287856,-0.00655020029927914,0.047177783353096,0.011596006012252,0.00475443953087421,-0.0364520936772739,0.0288605335141087,-0.00425069949085772,0.0184294143462974,0.00100002135638906,0.160384825632495,-0.0030371074006164,0.026017725338162,0.000443284025172096,0.010096826965929,-0.0014962960926069,-0.00935731053301515,0.0730680280288803,-0.0131710328390946,0.0142409482149139,0.126152047985036,0.81276814907181,0.0099565940524633,0.0105809056860834,0.0114588552510356,0.0123811027734927,0.0104067987737562,0.105568133730766,0.104943822097146,0.104065872532194,0.103143625009737,0.105117929009473
"ES.15_41",59.53642,57.43898,11.9880130420764,12.6312701312995,0.145163844527283,-0.14450769819254,-0.400137003692211,-0.39018594269701,500,500,12.3138426542419,0.170331882491407,1.01214408670454,0.75461327059029,0.74974975158305,1.02144772117962,1.01795977011494,1.11776482364134,1.05396247443152,0.531063985564434,1.53396956423966,0.997939104820247,1.05354505766754,1.00949593113411,1.64102564102563,1.0010629029668,0.935940323554578,0.943766616490108,0.856283659977955,0.961104893028181,1.05320185561996,0.983697299180981,1.07007516746422,0.881677983876259,0.659645906394704,0.781180846522923,0.840245951722014,-0.0142093462143611,0.0695053920713993,0.0301076090436261,0.0357968276031555,-0.0614740145902919,0.0291467264008875,-0.00950403652407351,0.0292186496679394,0.0287250127797845,0.708127385468587,0.793250746237576,0.718074812334034,-0.000775355066741639,0.0559718457181793,0.0344667483868782,0.0317583585660081,-0.0540610371118641,0.0283711516687064,-0.0142722908364813,0.0213108205760304,0.02035064134493,0.174542551446331,0.722126260376551,0.805547235948121,0.708536054762483,-0.00870278800256933,0.0645727431400912,0.0392920736132702,0.0326041625163194,-0.0495931713486542,0.0223685441465585,-0.0148810206687824,0.0163101091896292,0.00698008580105163,0.169787804298516,-0.00376720078365828,0.00496231129807383,-0.0105278605688818,-0.00632721642617034,0.0270620891352949,0.047529146116424,0.792945173741853,0.808486462292227,0.703974768974575,-0.0141758174743805,0.0612580370747031,0.0366630342593926,0.0328609812780603,-0.0410772671514301,0.0235994724691727,-0.0164796919196282,0.0131169784748734,0.00342093715244447,0.159950929803822,0.00228047139420851,-0.000732909588381625,-0.00570582248253839,-0.0087280358555018,0.0270778455510873,0.0158388025448624,0.0909808853431112,-0.027836127780727,-0.00378967274943497,0.690031662172019,0.811871990973451,0.0535694603964643,0.0575066131143596,0.0586434536036395,0.0643946163684899,0.0560370699502415,0.116762422094942,0.112825269377047,0.111688428887767,0.105937266122917,0.114294812541165
"ES.15_42",58.82662,57.8291,12.7386702687538,12.384379576911,0.0435532133028406,-0.0788634597830331,-0.547163847158828,-0.459226267680036,500,500,12.5627739317605,0.0794028456946223,1.00686028137825,0.968465698563615,0.923322291743624,0.902602462210298,1.31552850772021,0.949333738663449,0.839311885149955,0.676921469147596,0.988270361272548,1.00905172139423,1.10110836487451,1.00486092607005,1.05482456140346,0.954664041723404,0.965905434554064,0.978971889627587,1.01907047180877,1.09553840677315,1.07703642861745,1.04828387898993,1.00357924277554,0.897862133349392,0.143319744748125,0.806576976749002,0.868189187619933,-0.00330827060539699,0.0598867531995831,0.00490333036209756,0.0328258848144625,-0.048236323145531,-0.0102373542002837,-0.0319987983502755,-0.00830597362956695,0.0359847456895693,0.0910584755511307,0.813367684804102,0.764898665726063,0.00681139149820673,0.0443658928133493,0.00194722075585196,0.030680094096415,-0.0495291483968248,-0.0161364184204471,-0.0312609462455347,-0.0163397872040398,0.0327073707339502,0.143072330996641,0.0907686431196093,0.821751675303644,0.758037108705908,0.00463046187433208,0.0508925923871753,0.0050753555978583,0.0321360842097611,-0.0452753833715041,-0.0179785623229131,-0.0333413775182319,-0.0161487637959861,0.0277178350297337,0.137431347765474,0.00607207807282343,-0.00184684079680278,-0.0158775113705179,0.00195360462109954,0.0159142448922212,0.0158481360794984,0.081027058955082,0.822772275467194,0.755870862072383,0.000881779261466807,0.0466601598245361,0.00623459256918262,0.0322089532573424,-0.0435603057950812,-0.0166634598840627,-0.0351335219800258,-0.0183996048786369,0.0266954039312759,0.132498499449189,0.00481024695431864,-0.000732576655740045,-0.00818835453252673,0.00142863973509092,0.0128692133778727,-0.0122156952190661,0.0660421926324024,-0.0287753905618207,0.0318358941736729,0.055845641003986,0.825283163190338,0.0114082881317948,0.00724827781234858,0.00722520707708774,0.00644977450005958,0.00444532722687943,0.0679945575628274,0.0721545678822737,0.0721776386175345,0.0729530711945627,0.0749575184677428
"ES.15_43",59.34316,57.58094,12.1552164187551,11.774309084836,-0.0506198585081705,-0.0624629465201169,-0.73696352840243,-0.436855320515656,500,500,11.9662784651709,0.147265501561671,1.01905794337939,0.968465698563614,0.729119642038107,1.21453089237351,0.942739349519058,0.735729391324737,0.783444230746981,1.49202821044606,2.97388348327767,1.14819149071588,1.05479362959651,1.01684394684878,1.05482456140346,0.909634325168074,0.864829537866351,1.13274582545181,1.0161400369104,1.07983208448714,1.08007133989172,1.06852959644344,1.01881511827157,0.888655910791627,-0.418171581527464,0.786840682942687,0.847215381553334,-0.0173203402266986,0.038340798541878,0.00895673641698594,0.0210050638714522,-0.0678744459739429,0.00583890802559214,-0.0108099831240027,0.0317627312464928,0.0472377311097801,-0.520416185766412,0.797937158158421,0.733509314420438,-0.00447281151069196,0.0265841354376394,0.00848949323165682,0.0192002677064167,-0.0649144329255195,0.00417291705669249,-0.0166352212241937,0.0179367294346053,0.0412459987251053,0.162748767925948,-0.533982885404277,0.808798638895854,0.718880283222394,-0.00622768382446072,0.0379607096461948,0.0104850167606906,0.0228201116910381,-0.052218019675616,0.00139500104121752,-0.0189049038499216,0.0157112358902572,0.026081031515424,0.147485717197134,0.019173373483617,0.00540708437764824,-0.0354377330375994,0.0144677568940021,-0.00236405594496142,0.0557159880309016,-0.548936817402682,0.813031810235711,0.717403767895904,-0.0130111133218969,0.0404255706137194,0.01160179865277,0.0232181275179089,-0.0476867550303278,0.00118358926437127,-0.0224115389064143,0.012614759372846,0.0224790250309338,0.139969226665593,0.0259438243390418,0.00337900231834788,-0.0283256147204676,0.0101028655393762,-0.00631956869490007,0.0210165552636665,0.0763627066687294,-0.00982678860836979,0.0120749269033242,-0.560220068733882,0.815806660075538,-0.0349458340573134,-0.043490228585365,-0.0446239728549266,-0.0458736455950295,-0.0468165662669862,0.182211335618984,0.190755730147036,0.191889474416597,0.1931391471567,0.194082067828657
"ES.15_44",59.26136,57.55078,12.5948739036044,12.2987237061901,0.0339153039320311,-0.0909787176370529,-0.513685299768055,-0.698947194457499,500,500,12.4476795718901,0.137421596541006,1.00770693938207,0.824876318905951,0.911066314885293,1.07529796480352,1.07992646764945,0.941877361232276,0.972483940223345,1.04278911795942,1.05043092477431,1.05364300114333,1.01999365670762,1.01410967798043,0.844708440192974,1.09919318456482,1.02992241343628,1.0298939879142,0.858190850845167,0.961253439208404,0.994142269046946,0.960742324762066,1.02119671660829,0.892928580817617,0.778408556345007,0.800631594862086,0.848612694997076,-0.0125638776671807,0.05411052766412,0.0157784231206078,0.0321299465016165,-0.063325955538504,0.00825731575759793,-0.0152971775442659,0.0253267787810018,0.0395007860803948,0.749083486724651,0.810250517845863,0.735753205275253,-0.00316443532378777,0.0399966837948566,0.0134086202642396,0.0327068930663828,-0.062853050244882,0.000876942426060921,-0.0180987131868973,0.0173246095608505,0.0346473141927942,0.156281762193355,0.595626533953354,0.819796730483757,0.740820913745763,-0.00921772117230142,0.040351380112453,0.0160998262363925,0.031552669643107,-0.0622686638798914,0.000897686610512086,-0.0210489872115393,0.0151026954975127,0.0309233675494383,0.154424992980628,-0.0163082582589321,0.0267530061775703,0.0214474768993281,0.00885886125722644,0.0178877726247134,0.0136006670204096,0.583618471119661,0.821223734797772,0.737389473340954,-0.0120687713913444,0.038253535462927,0.0142233181581293,0.0334482536385988,-0.0562808117109598,0.00124774017347709,-0.0222702668232409,0.0138387115334274,0.0259091957083234,0.151173235103478,-0.0183740929869994,0.0275985504144781,0.0259517919582401,0.00763399255841597,0.0123406552793605,-0.0082824996416087,0.0548130109757867,-0.0183461983480919,0.0279346550699352,0.559532526709907,0.823002198497967,0.06253443076273,0.0601785643981604,0.0478504070187047,0.0468857241824907,0.0449507495335492,0.0748871657782757,0.0772430321428453,0.089571189522301,0.090535872358515,0.0924708470074565
"ES.15_45",59.04916,57.3503,12.3296693543328,12.1629971598212,0.0417636708605028,-0.12984678792425,-0.657655478873827,-0.626823060059937,500,500,12.246616804183,0.138720760775313,1.01216545854036,0.858836815359683,0.983812483812487,0.978548598150889,0.903571704082754,1.0558628009608,0.822333018435732,0.457399816849724,0.785495106486727,1.08394880815232,1.02154392735213,1.01794156759256,1.18382352926308,1.04476592446837,0.983277229193558,1.11226180899575,1.00962505304046,1.04728062433367,1.07297911969076,1.08847431701175,0.937242245164751,0.873689517992191,0.310715502425038,0.764927743083003,0.834289240296868,-0.0244492849183832,0.0554208218484616,0.022753075571462,0.0123194558066127,-0.0726922593642271,0.000105126158234111,-0.00738435924312937,0.00690555646092626,0.0486262658668692,0.238097034321733,0.775289495382267,0.730782513858918,-0.0157705208914229,0.0443885784171891,0.0198447541076065,0.0157996655147003,-0.0693359840492147,-0.00354641409675611,-0.00845633239808974,-0.000406739512581327,0.0446492527228166,0.145537692836208,0.0750947572977527,0.784098823064082,0.722642240503607,-0.0129582881262944,0.0494378262359292,0.0218944729727845,0.0162481459252485,-0.0619016666788524,-0.00519873426807244,-0.00937424260692648,-0.0027708314126971,0.0354872947325916,0.145826330861999,0.00563013584666756,0.00714413743993584,-0.00169566487466204,-0.0168713237815869,-0.0206346681489561,0.0558464317502785,0.072571136913913,0.786651652002151,0.727401934615878,-0.0190072054171036,0.0455778250169305,0.0236102438880915,0.0156856007188912,-0.0518242099193314,0.000778342716606403,-0.014128136795876,-0.00626709040238444,0.0333627616958789,0.133453423447608,0.00754986665599728,0.0109689293250324,0.0062516389450484,-0.0173041877235444,-0.0252358265087105,0.0181016132067825,0.0885837765467324,-0.0313882086606787,0.0328523658642903,0.0941009613045165,0.790636121356849,0.0253715379025258,0.0194418620365756,0.00613187776660923,0.00592581102799962,0.0076838332422041,0.113349222872787,0.119278898738737,0.132588883008704,0.132794949747313,0.131036927533109
"ES.15_46",59.38068,57.27378,11.9084600170448,12.433572284388,0.0964510133076895,-0.193064851836225,-0.458814538983253,-0.6905680914933,500,500,12.1738477838491,0.173067713463215,1.01194945226268,0.976258309591639,0.888250319289323,0.910014397696694,1.22335932396606,0.944619815030224,0.911926258597202,1.13486254369028,1.59269512390219,0.975913085443235,1.055949195015,1.00535997997487,2.28479657387432,0.993956065796756,1.03082911905811,1.05257439314925,0.902649180218775,1.02322998047953,1.00290725617002,1.03063658925855,1.00741625051687,0.884468335012545,0.74278048595411,0.786609621701382,0.83864565066032,-0.0165046010320589,0.0451781317895508,0.00896790207137601,-0.000161266444759177,-0.0778906336124496,0.00464396702225758,-0.00532649552010526,0.0429588545809696,0.0281697150219108,0.771518634151696,0.799051351056401,0.705655449040206,-0.00581202619411864,0.0279161569790045,0.0013123737780604,0.00178921582693414,-0.0712585195606017,0.000983164512499436,-0.00791807466753681,0.0352988382514292,0.0198766842660591,0.185242986488528,0.856317838987449,0.812789087328858,0.692762833907941,-0.0123776971779398,0.0306140229708637,0.00589797527544757,0.00119745487182392,-0.0650483692061062,-0.0039169798126883,-0.0102282497312243,0.0280318254698436,0.00758504035554477,0.174810671701357,-0.013111081248619,0.000372162204052898,-0.00293330979639667,0.0235614980688434,0.000179074151500923,0.046267036585079,0.893854333194784,0.815075177663432,0.690759537452303,-0.020305209507447,0.0278266207850912,0.00742591059022445,0.00224957856871648,-0.0629136480495433,-0.00204356004040222,-0.0129823463932654,0.0240338384980455,0.00796547662350921,0.169961950554678,-0.00844233746657718,0.0022573947955952,0.00135451428906796,0.0215130993533891,-0.00206620377844155,0.0217202694373489,0.0682367677046647,-0.0352419481301306,0.0225640123728748,0.902950646375315,0.817395667188435,0.0610144384209852,0.0633750846774392,0.0703407709864347,0.0734241423965106,0.0741713435560814,0.11205327504223,0.109692628785776,0.10272694247678,0.0996435710667042,0.0988963699071334
