"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","ReadingPre","Gender","AGE","WHITE","BLACK","HISPANIC","OTHER","NonNativeEng","FRPL","Parent1Ed","Parent2Ed","Parent1Emp","Parent2Emp","PrntMarital","Income","MathPre","CAbility","CEffort","CEngagement","CSelfReg","CCompliance","CSchDiscipline","CSocial","CPeerPercept","CAttitude","CSchSafe","CSchSupport","CExtCurric","CComActivities","CSelEstm","FMonitor","FRelationship","FActivities","FSchInvolve","FSchQual","FEdAsprn","FHshldSize","FHomeLit","FStuHome","ReadingPre_1","U.TX_1","Y.R2_1","ReadingPre_2","Gender_2","Age_2","WHITE_2","HISPANIC_2","OTHER_2","NonNativeEng_2","FRPL_2","Parent1Ed_2","Parent2Ed_2","Parent1Emp_2","Parent2Emp_2","PrntMarital_2","Income_2","U.TX_2","Y.R2_2","ReadingPre_3","Gender_3","Age_3","WHITE_3","HISPANIC_3","OTHER_3","NonNativeEng_3","FRPL_3","Parent1Ed_3","Parent2Ed_3","Parent1Emp_3","Parent2Emp_3","PrntMarital_3","Income_3","MathPre_3","U.TX_3","Y.R2_3","ReadingPre_4","Gender_4","Age_4","WHITE_4","HISPANIC_4","OTHER_4","NonNativeEng_4","FRPL_4","Parent1Ed_4","Parent2Ed_4","Parent1Emp_4","Parent2Emp_4","PrntMarital_4","Income_4","MathPre_4","CAbility_4","CEffort_4","CEngagement_4","CSelfReg_4","CCompliance_4","CSchDiscipline_4","CSocial_4","CPeerPercept_4","CAttitude_4","CSchSafe_4","CSchSupport_4","CExtCurric_4","CComActivities_4","CSelEstm_4","U.TX_4","Y.R2_4","ReadingPre_5","Gender_5","Age_5","WHITE_5","HISPANIC_5","OTHER_5","NonNativeEng_5","FRPL_5","Parent1Ed_5","Parent2Ed_5","Parent1Emp_5","Parent2Emp_5","PrntMarital_5","Income_5","MathPre_5","CAbility_5","CEffort_5","CEngagement_5","CSelfReg_5","CCompliance_5","CSchDiscipline_5","CSocial_5","CPeerPercept_5","CAttitude_5","CSchSafe_5","CSchSupport_5","CExtCurric_5","CComActivities_5","CSelEstm_5","FMonitor_5","FRelationship_5","FActivities_5","FSchInvolve_5","FSchQual_5","FEdAsprn_5","FHshldSize_5","FHomeLit_5","FStuHome_5","U.TX_5","Y.R2_5","Gender_6","Age_6","WHITE_6","HISPANIC_6","OTHER_6","NonNativeEng_6","FRPL_6","Parent1Ed_6","Parent2Ed_6","Parent1Emp_6","Parent2Emp_6","PrntMarital_6","Income_6","CAbility_6","CEffort_6","CEngagement_6","CSelfReg_6","CCompliance_6","CSchDiscipline_6","CSocial_6","CPeerPercept_6","CAttitude_6","CSchSafe_6","CSchSupport_6","CExtCurric_6","CComActivities_6","CSelEstm_6","FMonitor_6","FRelationship_6","FActivities_6","FSchInvolve_6","FSchQual_6","FEdAsprn_6","FHshldSize_6","FHomeLit_6","FStuHome_6","U.TX_6","Y.R2_6","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","Adj.ES_6","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5","ES.Diff_6"
"ES.05_1",681.356002509705,681.066794305642,50.0499573885288,49.4006120637193,-0.560060110604198,-0.460055226083759,0.0351449278276759,-0.182598832838465,500,500,49.7263446618774,0.00581599564637654,1.00001173041704,1.17045859432194,1.00001090412912,0.886094404957439,1.08250825082486,0.826388888992685,1.14306151642845,1.27550865252245,1.04288482384284,1.08598404563603,1.07853670454138,0.932966334554754,0.917411521369702,1.16345390970011,0.992113655851446,1.00090960352209,1.04416510902558,1.06129320381311,1.07511212385286,1.08447755797771,1.08468965263934,1.01609493745584,1.09825682582936,1.07958161223222,1.17126492415052,0.960099869955954,1.03357833292226,1.00298216288244,1.11655757971633,0.935985609845202,0.974205415837099,0.986605565177814,0.986254008561032,1.08078571807686,1.15197862714945,0.951766120885605,1.07094260482626,0.993535787575715,0.998867309403405,0.859236979744097,0.26265498657996,0.738296589258338,0.794296128204701,0.0161591308041543,-0.0874747146422997,0.0787096312464371,0.0266160487115573,0.0635689860106703,-0.00245274600029436,-0.0320679867594743,0.0141639295179478,0.0281711681392839,-0.00773907313732669,-0.0152859200337498,0.00251143008857038,0.000207504373835082,0.247721458384431,0.756830001950026,0.630720434143348,0.026518372213202,-0.0900066953431026,0.07588406511557,0.0154632075348797,0.0540074581461862,-0.0162636678111203,-0.0304708482410194,0.0183203327629474,0.0198600136161556,-0.0131875503008845,-0.0120862196738115,0.00398336701119768,-0.0175922900696354,0.220729963150937,-0.25080765426339,0.776580831984869,0.54587474793037,0.0170241287575642,-0.0730777279056501,0.0638355108502348,0.010845523737809,0.0481715964642544,-0.0153533820843267,-0.0343307632587378,0.00342123480786338,0.0117712088498184,-0.00458618830224228,-0.00513178125802108,0.000176660336316039,-0.0170242999789145,0.146629116412672,-0.174301532793428,0.00212328743774798,0.0248449284715607,-0.0666169407597715,-0.0159292515520198,-0.0442838082803376,0.0295787044125104,0.0144566295101821,0.0405407781912099,-0.00429169459610358,-0.00768171532675166,0.0251695651457826,0.00299808697513438,0.0245279762993954,0.243415825458396,0.79576231278952,0.550081459784384,0.016263829356363,-0.070834592189302,0.0547869467449108,0.00445100058472916,0.0456418615647192,-0.0151304178057296,-0.0333475348626807,-0.00436499427392798,0.00977772775481571,-0.00911487475392406,-0.0103583063997658,0.0148759459412266,-0.0145097101311073,0.14062030949898,-0.167732302521278,0.0162004562848105,0.0219924062019448,-0.0756752061135617,-0.0160375614744456,-0.0435666903117339,0.0282801887255615,0.0099997759022811,0.042329625356922,-0.00551402969380665,-0.00425688306530201,0.0254035655266456,0.0011992340865137,0.0268636436303419,-0.0265418606244272,-0.00192025568163127,0.0238197071476954,0.00686495178763856,-0.0183356454414815,0.011122116939754,-0.047179849234236,-0.00727876277940257,0.00127590220355265,0.504198469996433,0.798982527360375,0.0227279639099138,-0.0605419043189823,0.130374883188461,0.0147832684897858,0.0659204326639233,-0.0287696431194989,-0.0509023981564401,0.00562004928320632,0.0754745932924851,-0.0124081734823332,-0.00731543369684386,0.00220863830171403,0.0211903564255095,-0.540374620205662,0.0516717657026213,0.0598996151377722,-0.190746356382285,-0.0110768388456483,-0.0803487558300548,0.0351723536387275,0.0368871711113647,0.0504749805079018,0.00228359195238322,-0.000990817076293553,0.0781838738950234,0.0184563821545219,0.0767145308725653,0.00779864261384212,-0.0198425988587589,0.0535855629626465,0.0121760004025542,0.0120490544240754,0.00490703919318853,-0.073290794076446,-0.0150575559043583,-0.00872507158089802,1.68556363825912,0.631451045082956,0.00528200872929484,0.00498169451361959,-0.00504375811189822,0.00489510795763378,0.010139463767643,0.0338967935351049,0.000533986917081701,0.000834301132756943,0.0108597537582748,0.000920887688742759,-0.00432346812126646,-0.0280807978887283
"ES.05_2",680.9128748184,680.22490564929,49.5289397007008,48.0720647857553,-0.507025234231479,-0.56476920868587,0.131816237242223,0.0814279516706438,500,500,48.8059385763736,0.0140960135011694,1.00040192761204,0.979601739844606,1.0095223765697,1.01632066849458,1.12362637362312,0.842090152218075,1.10080645161067,1.023765605849,0.993712986914529,1.02613806248281,1.00362206122936,0.988652252985553,1.07988814092798,0.988177468594398,0.971395314275706,1.00068324394479,1.00267684562695,1.02348109235265,0.981543315837315,1.01385381483837,0.977936407232443,0.943058512317776,0.983561244345241,0.915941252163396,1.03794970353369,1.00541633049879,0.933416952213257,0.944047609655813,0.899463897372821,1.01589954206437,1.05832177865276,1.07277475932036,0.947800577742463,0.986841505556533,0.98611228926429,1.05132235630022,1.02432255570189,0.950535174036305,0.944931147000777,0.846241092973588,-0.213043202785203,0.71608838915441,0.767242716756088,0.0353519509726758,-0.0295102885838787,0.0627373063948471,0.0506361911378688,0.0360628703434872,0.00011175993808762,0.00312527051618033,0.0934043653888436,0.0145159661368534,0.0134630244120688,-0.0174120999792076,-0.0372574856713414,0.0836779301524282,0.285318508671166,0.742560075193231,0.59698354426855,0.0412993572301837,-0.0250758721199835,0.0481834568585756,0.0452580248370701,0.0195520163045101,-0.0075895377584707,0.0062553088184883,0.0787867521060853,0.0102299232018367,0.00660214718819384,-0.00961741208484442,-0.0344753325596412,0.0764612861825147,0.245488827285673,0.0485714860312324,0.768462969022438,0.554776701975623,0.026645891206284,-0.014492079576472,0.0341273134155079,0.0384739104506913,0.0142919378005619,-0.00675608182512066,0.00426159027894302,0.063481965795236,0.00669138890762561,0.00870783556489695,-0.00803297110154983,-0.0369298803455504,0.0804113635040332,0.203684593365184,-0.0845840670505432,-0.00467892706311613,-0.0118114310909938,-0.0267425914819727,-0.0224241850881481,-0.0546814045530697,0.0170656826409017,0.0180793004131394,0.0487563775292903,0.0135727426385258,-0.0139247676745393,0.0283846090195105,-0.0164475246402572,0.0087903780112667,-0.0711508783536896,0.777032073177738,0.542404454415649,0.0264001163174764,-0.0102642436142372,0.014602101365449,0.0347717679808742,0.00724449958073185,-0.00525430725158414,0.00914513663757565,0.0571107244102762,0.0122489358190395,0.00214329514265823,-0.0106586425602579,-0.0265920342143487,0.0861711088548235,0.198863095170789,-0.0907504086849518,0.00481761507331472,-0.0201167367065489,-0.0300004622240418,-0.0256241184371431,-0.0513659270512519,0.0192975108130591,0.0174019598387687,0.0495226275195622,0.0122928127869646,-0.0198634892540654,0.0252625694340544,-0.0258253916329441,0.00184655319419403,0.00779414193529005,0.0195837316636036,0.0162689151282801,-0.0112969441092284,0.000516215981188726,-0.00113120335666563,-0.0512257705521123,-0.0158674407794984,-0.0280782065152512,-0.193069738762226,0.780203031889773,0.0571119629836651,0.021258598783147,0.0584422599483863,0.0119941497599931,0.0157190533725675,-0.00589407434521285,-0.0273788983454718,0.0459157803615517,0.0711953116473026,-0.00655363335798879,0.0182912175416228,-0.0184760700477192,0.108658898103531,-0.491010449708346,0.025399724960218,0.00307055080322142,-0.159618385721287,-0.00370160645084266,-0.0763915787405868,0.0536671197806165,0.0364667746410759,0.0783488596079786,-0.0255073852279218,-0.0248988454624565,0.0652545955576042,0.0062813456698374,0.0364487540859338,0.0571721955715794,0.0164705438381384,0.0512963652038666,-0.0371209141461523,0.0113045567555923,0.0130539661975707,-0.110426859408768,-0.0595680056520402,-0.065898920103743,0.715959517199559,0.603791890756348,-0.00436510820198291,0.00584597934172882,0.000995196229147926,-0.00145783239558747,-0.0039558657080245,0.0146695164171302,0.0184611217031523,0.00825003415944055,0.0131008172720214,0.0155538458967568,0.0180518792091939,-0.000573502915960788
"ES.05_3",681.927275284463,680.248566197919,52.1375912403693,47.667680337116,-0.432440645662826,-0.564640112769868,0.0921331816247943,0.0686527017946594,500,500,49.952658433107,0.0336060009457068,1.00134227503221,0.79498909211447,1.02153737195728,1.06653802648213,0.661430131161859,1.16466627631257,1.26788903323227,1.01929351219392,0.761406920554616,1.06225972903659,1.05331688063877,1.05020017261521,1.04617659258025,0.957400578838322,1.05467636603861,1.00114540653161,0.913788797982149,0.949602538143738,0.926671318063822,0.956987486622261,0.964851041902138,1.03967369819808,0.891160498005862,0.952611364256574,0.947855944477709,0.931865465725761,0.957762855387503,0.936554734994735,0.924034047072534,0.994609558131772,1.06095771261198,1.06406268617899,0.966088503390662,1.05391708052983,0.907204446948761,1.04674301494296,1.05552603221612,1.03877965425568,1.06699931334322,0.856024130920468,-1.44409035922776,0.732081421298421,0.787533248309666,0.0444448575992381,-0.0313777851962075,0.0833422786368988,0.0482082514140649,0.0604425217920189,-0.011242324220859,-0.011283768550709,-0.0185540115413541,0.0961013944764582,0.0226008068709671,-0.0166008344823919,-0.00917338925515586,0.0149065303482865,-1.50351454796557,0.749563919516426,0.625215849319527,0.0460874832287878,-0.0314654942254997,0.0749515069258296,0.0327350139895533,0.0480089500227984,-0.0149480848130864,-0.00848350453506437,-0.0237629269970182,0.0957433718997334,0.0192796969211035,-0.0113856043805464,-0.0154192111588534,0.0155875511578296,0.217934411503297,-1.40250998025173,0.769784705064224,0.550014616396038,0.0404371854951486,-0.0154167337837881,0.0616746443964803,0.0228241459135783,0.0386057828503892,-0.02872831828666,-0.0195371738405709,-0.0326773912361696,0.0838777509873863,0.0208932231440171,-0.00564848110635147,-0.01834648451063,0.0069943797285507,0.139658646840786,-0.173466516061753,0.00649866771450234,-0.0210309522199053,-0.0137712357649276,-0.00242885165552789,-0.0202101850348469,-0.00401508297694749,0.0147193491357946,0.0163308663035947,-0.0107844566169757,-0.00800750450951773,0.0274917640034234,0.0433521983103124,0.00223195171702484,-1.53197171202118,0.789270101843263,0.538947488741896,0.039062681169988,-0.0134271284732781,0.0485240446048362,0.026145156416071,0.0389156373399465,-0.023372864245564,-0.0125963355942637,-0.0417586345624215,0.0713724328597349,0.0280032975523636,-0.00964814410794986,-0.0195843441921033,0.00309806574778309,0.136651350358204,-0.170767038285519,0.0054647116020953,-0.0173853005181877,-0.0199880509994319,0.00773780188944421,-0.018215317588337,-0.00817752578322789,0.0124054357495176,0.0107435574923377,-0.00517699391864315,-0.0106869036042265,0.0304125432982828,0.0416102395267215,-0.00252486037574217,0.0295880305691182,0.0143161977024553,0.032297575660963,0.0291217129416027,0.0327467221493989,0.00748453450954286,-0.040027543653522,-0.043897936747759,-0.0446779397059581,-1.04271592829505,0.796336420677587,0.0628457911519458,-0.00103649581743555,0.117337495679089,0.0264766131419759,0.0566916374432339,-0.0556848275676273,-0.0632825660140797,-0.0542101159306951,0.119720873813759,0.0256608783200032,3.24933431395101e-05,-0.0304191736332324,0.0168843228259484,-0.492617712201939,0.0248517456491964,-0.0126284852897569,-0.153332383623607,0.0177105662690851,-0.0188114455962338,0.0114922386013985,0.0421829718321927,0.0519902495863803,-0.00404509895679623,0.000732019405149156,0.0737607935175635,0.0503196022943374,0.0617363033457551,0.0641486395890602,0.0250126252360441,0.0537019001321772,0.0434213784865634,0.0328009881780867,0.0287233754534531,-0.0564614734083859,-0.0950190073407869,-0.0527916711904379,-0.444591427959162,0.638019507965333,-0.0289091793014697,-0.0300987894363815,-0.0280767835835979,-0.0306684721109024,-0.0208740828016467,-0.00890025560010038,0.0625151802471764,0.0637047903820883,0.0616827845293047,0.0642744730566092,0.0544800837473535,0.0425062565458072
"ES.05_4",680.599368084926,682.914121327328,49.0751398349665,47.3981426064289,-0.709293252977369,-0.441090112241007,0.458259781593209,-0.150970732891093,500,500,48.2439284903339,-0.0479801980235929,0.999037159805162,0.929562150638357,1.00206249250504,1.16596785464517,0.832186608549372,0.982122425629294,1.14057579845229,0.998324997472463,0.927215830948199,1.0346025824159,1.05737158555679,0.923296505816719,1.1560592145691,1.30851962573672,1.02590311843286,1.00027134010154,0.947786127249096,0.896804238772233,0.938210687661357,0.950117284155853,0.972419417860054,1.00526356661604,0.944379580586407,0.902784292291917,0.933499130263208,0.909905643616403,0.919907924537852,0.974730240071124,0.979915757703217,1.05862869077385,0.877292227824258,1.0439475202896,0.989024794413442,1.11848106012838,0.987104878300123,1.07702522297668,1.09719809167543,0.96930494913686,0.863111956890561,0.865796142182167,-0.246409699495338,0.749719134801441,0.800007531868738,0.0243707268464992,-0.0453353357367454,0.0724725541095419,0.00747784520359666,0.0275040596098829,0.0251810414640702,-0.0131711712485419,0.0420740419148883,0.0223235372210062,0.025228060179251,-0.0239114767163211,-0.0427920617593395,0.0696380322405006,-0.615932242352516,0.770491567350329,0.665848501947376,0.0292322060123628,-0.0489801544521132,0.0718109980647434,-0.00284526349612894,0.0175553322674279,0.0160203133280876,-0.00338403929563734,0.0283089928789777,0.0204835649523158,0.025058401378983,-0.023635226326045,-0.0342567597972228,0.0681522873042113,0.189169608502897,-1.02298700874974,0.787019170716019,0.596515134181374,0.0200236525677344,-0.02848207996881,0.0676110556480601,-0.0108612467621378,0.0106753860166992,0.0156950854334601,-0.00523718947451267,0.0110954727697396,0.0226967426648313,0.0133730173255496,-0.0165401323570229,-0.0459694171577266,0.0656007048745026,0.133871604421162,-0.173245290677228,-0.0109497844854673,0.0266653658663063,-0.00502161444657428,-0.0235407118488035,-0.0687873782809319,0.0295553771285993,0.0128572633658522,0.037251049700581,-0.0201826939504695,0.0118085193230932,0.0135438097332978,-0.0174260284624996,0.00230185575258528,-1.36139416030049,0.802891119875151,0.589068710415113,0.0172058341337318,-0.0237209659117329,0.0629856335944012,-0.00840612629861047,0.00813532046560149,0.0150587898037796,0.000905425164107184,0.00334315854317308,0.023333228259679,0.00669224455918966,-0.020344719324523,-0.0331853181684729,0.0661644874798561,0.13563971660166,-0.160325549813188,-0.0104847573556764,0.0290601701966703,-0.00812853872536551,-0.0143185900892466,-0.0680642553823982,0.0183916511256661,0.0135296972811263,0.0392880562995474,-0.0233163338146315,0.0174777770361725,0.0145045909836858,-0.01674525271697,0.00365370530567427,0.0118486417797958,-0.0114002815287723,0.00881020403151229,-0.0339525153855391,-0.00736138030321723,0.0290861863282366,-0.03529500757653,-0.0308996010875103,-0.00568047692020845,-1.12806316784713,0.805682208656781,0.025298099281437,0.0133902199796682,0.155510328664017,-0.0220502555266099,0.0152651592286605,-0.0154294445643715,0.015880641088875,-0.0140471004731329,0.106331749206382,-0.0170038522119153,-0.0149078632110724,-0.0447442794852091,0.0963843853527903,-0.520249321653222,-0.0154230753544502,0.0402354026765195,-0.109420605508735,-0.011982169184775,-0.0747778079142189,0.0127883487067819,0.0705888968262928,0.0861487530997372,-0.0233608987801778,0.0179369449082114,0.0701370616729875,0.0135649076248275,0.0783690709917487,0.0516522213958661,-0.0240945782976591,0.0497975520803016,-0.0196206903048507,0.011473981027781,0.0502701699154003,-0.0447646917380574,-0.0910448129092332,-0.0555298780872112,-4.13897757137929,0.634272022196887,-0.00510757948629139,-0.0127670416076486,-0.0212044715420451,-0.0282189739289839,-0.0233824898416625,-0.0857927142522934,-0.0428726185373016,-0.0352131564159444,-0.0267757264815479,-0.019761224094609,-0.0245977081819304,0.0378125162287005
"ES.05_5",685.200485589782,684.16273637242,49.2732890068282,47.0188024675029,-0.448852820612973,-0.639541300831969,-0.0465015783284128,0.406288106912587,500,500,48.1592400014186,0.021548288912607,0.999460506124045,0.995316943614344,1.01896349808796,1.09247738507579,0.776649269317126,0.969112923152955,1.10706638115287,1.07201326125163,0.950663941438114,0.984024839972858,1.01131734170015,0.932038493836242,1.02121603335653,1.18551032160859,1.009576406939,1.00090059147272,0.969528089349055,0.979751418197205,0.947754073254599,0.958403478884179,1.02299272329709,1.06025063913748,1.0352940055646,0.919969731198487,1.0595464263172,1.05928317440812,1.01395527439819,1.07143530286454,1.02389272449429,0.946585482592866,1.11312160768214,0.963225569533537,1.00372128105216,0.965827638990857,1.13226045133058,0.990459585650666,0.937360872241407,0.971110151367956,0.974326087392139,0.857347381595866,2.18378691486645,0.735018994415214,0.788747205927728,0.0333903341858983,-0.0461648530606451,0.0536251673053316,0.0123751986599177,0.0394612628264795,0.00944941907128551,-0.0355647929311593,-0.010994679953786,0.07199841015462,0.0357283557859398,-0.0337843432165716,0.021086957840892,0.017333827041734,2.12059382641804,0.753257642769484,0.648356550897227,0.0373317141124264,-0.0412954337088761,0.0504946636665602,0.00981705674224925,0.0297320004278422,0.00189909659338206,-0.0290176457686456,-0.0144089783516159,0.0735280380626912,0.0324043097629569,-0.0311910422724462,0.0175794745209254,0.0132590218611955,0.196106047204528,1.55167780784706,0.770088240668792,0.587845351019085,0.016302876226281,-0.0289148885062246,0.0351357794235549,-0.0114623070820141,0.0135672748193572,-0.00190208377686349,-0.0419252818014289,-0.0218134282492239,0.0750360779569239,0.0362057647338188,-0.0279379496279908,0.0136869348179322,0.00358356990478651,0.127066073957537,-0.111484284573849,0.0404165016715971,-0.0433334193844376,-0.0200665675124748,-0.0949797734522603,-0.0200451695541407,0.0625998479754607,0.0307157450878261,-0.00567490893268785,-0.0166245273336377,-0.00550168504081455,0.0392710532246483,0.0199028510633728,0.0274677759055802,1.47839280508634,0.787701097748105,0.579582631563964,0.0148731551272811,-0.0271785568514947,0.0206657159543157,-0.0180639329903937,0.0121629727038402,0.00173314374880391,-0.0337827092146352,-0.0253523180240936,0.0643982480648518,0.0276866206025339,-0.0314474858355829,0.0371001683912739,0.000410712795115164,0.135775643077649,-0.101053280437952,0.044592346222068,-0.0404424109115847,-0.0250796414224114,-0.095283500512695,-0.0234238279866334,0.0583110098386071,0.0311239465541207,-0.0012411417781498,-0.0141933955866747,-0.00596847116260222,0.0428984339585607,0.0174470159941994,0.0284568228453801,-0.0111968290536211,0.00400295749212304,-0.0157447164505683,-0.0142929363814534,-0.00199679217801366,0.010819958089919,-0.0757082906437089,-0.0179580842059286,-0.00551768111370006,1.13146641422636,0.79322319290967,0.0243304247367742,-0.0211384420973638,0.108386158188308,-2.76161866516313e-05,0.0385365618326654,-0.0306414916684059,-0.0921473862964432,-0.00519592104278899,0.103471932031165,0.000316316982689831,-0.0161134651738169,0.0474296436612762,0.0141435043366988,-0.463970595839687,0.106929140524027,-0.0503767658138936,-0.17231126555144,-0.0909708920524651,-0.0540324956711549,0.0724957280046296,0.0594007869990492,0.0431757676217382,-0.0289355956617891,0.0013279806712307,0.0761740217934175,0.03954762883797,0.0724074435643348,0.0210624698450891,-0.0154495036230784,0.00167125142358906,-0.0191139433730301,0.0185297800504253,0.0377661500425445,-0.0905473224082281,-0.0263020648793446,-0.0233490096223341,-0.93166325309958,0.615683504777138,0.045345128262035,0.0440329587085588,0.032219732034836,0.0306980094586789,0.0234942747060176,-0.0193454725006486,-0.023796839349428,-0.0224846697959518,-0.010671443122229,-0.00914972054607191,-0.00194598579341056,0.0408937614132556
"ES.05_6",684.618597877413,677.88480051604,46.5678005363891,49.9055144058238,-0.56547562432302,-0.512790913519114,0.2675101158829,-0.0942900260870023,500,500,48.265517789136,0.139515697123395,1.0024883115172,1.22366635124361,0.971889473903446,1.16502223457307,0.83218010953715,0.983225979602796,0.834952372086976,0.916977814128328,0.998199625905073,1.00974980196927,1.05230500781853,0.96322856469134,0.996452672500204,0.87879168727451,1.00489078165767,1.00125354388865,0.914886845744481,0.935720385813375,0.88474774886668,0.919673349539532,0.987436734102625,0.896452804362718,0.976573633086503,1.06603868476941,0.961071359231764,1.04015708554062,0.927240542182179,1.0046442331089,1.05148162455886,1.06664307277469,1.09959009000347,0.959956384657187,1.03254450981449,1.10301120052131,1.12094724672016,1.04544768747303,0.902758322049145,0.860891506517787,1.04892957869821,0.846306911822275,1.30595189849354,0.717934972548298,0.788332321064067,0.0396814599983031,-0.0559142606865939,0.0173810781541741,0.0504097687232454,0.0454411632409055,0.0111014920133129,-0.0616132782776835,0.00169977224578242,0.0684512348529275,-0.0266591906524835,-0.00788282658763104,-0.0447728223156489,0.0521944800566614,0.732876167619807,0.741598168174132,0.653090294641803,0.0407380880938887,-0.0572375459384784,0.0129317622292851,0.0484295079312418,0.0288267083768349,0.0165113327021287,-0.0565784552292804,-0.0020771592275417,0.0611741334717217,-0.0234207383775303,-0.00727711689642374,-0.0503308619718062,0.0435505510311085,0.198935616665556,1.02535146510252,0.759094497905498,0.580769076784083,0.0188906686979889,-0.0442384684824437,0.000813273964605602,0.0269753525020116,0.0131294696649004,0.00950289220864127,-0.0538942751784063,-0.0120849537050256,0.0463548582560041,-0.0243729868459782,-0.00705118307883669,-0.0605805801691168,0.0603744613859131,0.133620216080924,-0.125578356904368,-0.0419765227616675,0.0173170931169314,-0.0645048532889679,-0.0848473994129017,-4.57927790143204e-05,0.0672728060888384,0.0413481679612297,0.0401978486443684,-0.0133453647695622,-0.00931069936612426,0.0439722623547152,-0.0131315941378238,0.00605613992081589,1.03944910524088,0.780213860967319,0.570360227123106,0.0244936865018233,-0.0364850806248937,-0.00916471904526796,0.0230185231015076,0.0142716512154778,0.0164825878278264,-0.0413616062004054,-0.0144816539831119,0.0393471431365275,-0.0357157104569002,-0.010222402642666,-0.0402806634600116,0.0675321254585116,0.135456718675985,-0.124413796581467,-0.0359799531605781,0.0168314074144563,-0.0667861716043025,-0.0934224178347368,0.00425690109592108,0.0695510056243317,0.0424737561842891,0.0378947876891671,-0.00795503044816182,-0.00951974713347215,0.049606640871593,-0.0157686086467371,0.00714588787867088,-0.0146213735343441,0.023367602747781,-0.0227935504022383,-0.0146936418267251,-0.00575363174359868,-0.00652741092500483,-0.0819342364563567,-0.0171909058248128,-0.0139094458583603,0.924793233979262,0.786816117763343,0.0301864331766458,-0.0189515750887067,0.0438466444071803,-0.00819147295188648,0.00667338422789863,-0.0175380193821576,-0.0449528997300945,-0.0190826508401384,0.061503119324184,-0.0360977748965869,0.00625405885159937,-0.0259464022595477,0.138407814785738,-0.493361544335458,0.0165578009875392,0.0240098984794831,-0.190296673209358,-0.0694952409489207,-0.0337479542168421,0.0686018346434294,0.0557516721366087,0.0751564862144377,0.0218577868135348,-0.0233684688780042,0.100306865130981,-0.00530358051303886,0.0743375300989656,-0.00506556256963131,0.0448555774402277,-0.00369233295032659,-0.024914106060754,-0.00677417818443671,0.00241138494070421,-0.110955171537393,-0.0432979965004374,-0.0519742971972253,2.08982392002808,0.604599601021456,0.0270576585171846,0.0151842599269653,0.0212439752450623,0.0215360603771424,0.0191605368872148,0.0432984875280563,0.11245803860621,0.12433143719643,0.118271721878332,0.117979636746252,0.12035516023618,0.0962172095953385
