"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_GSCIIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_GAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BM_GMTHIMP","CHL_HM208_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX10","EEXP_HK76","EPAL_PCOPH10","EPEL_KMHSCPH10","A_GSCIIMP_1","U.TX_1","Y.R2_1","A_GSCIIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_GAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_GSCIIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_GAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BM_GMTHIMP_3","U.TX_3","Y.R2_3","A_GSCIIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_GAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BM_GMTHIMP_4","CHL_HM208_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX10_4","U.TX_4","Y.R2_4","A_GSCIIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_GAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BM_GMTHIMP_5","CHL_HM208_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX10_5","EEXP_HK76_5","EPAL_PCOPH10_5","EPEL_KMHSCPH10_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.05_57",64.26086,63.46062,10.8367982658028,11.3742147922342,-0.264903866402681,-0.249420527950803,-0.328973091334296,-0.191665046998171,500,500,11.1087568790029,0.0720368632346772,1.00175528284446,1.08336668000532,0.821833495449078,1.15938069215757,1.05006007208649,0.728752265848915,0.979571734403804,0.621212205805534,1.00000000000017,1.07786456230944,1.08097482254611,1.00594295186664,0.905069299413467,1.07088630001951,1.06654034901485,0.905541291107513,0.92004870175659,1.01686314560395,1.0368695140301,1.08995521096291,0.998395926529189,0.894414803706007,0.612134655640262,0.801204348132873,0.871164306477191,-0.0169145327611356,0.0396121855831399,-0.0128478166314028,0.00826491883906814,-0.00463988754113448,0.00163626132328121,0.00345682402377171,0.0114382989480934,0.0270046678763008,0.565525918620472,0.804603754983068,0.750901859457533,-0.0281121788704675,0.0266858480758426,-0.0146297351739901,0.00620739758582318,-0.00108040501731073,0.0046418846669781,0.00366681964831372,0.00312571696767329,0.0122426738920886,0.171526847287167,0.490003746423455,0.817015178812585,0.728956238013752,-0.0403675481656071,0.0417692119856152,-0.00692480648544282,0.00210060600283032,0.00276367176601341,0.00905014629201341,0.00103211988645172,-0.00471223487361311,0.00261870455248632,0.144986189019664,0.0196396420244192,-0.0239711173171827,0.033524954444031,0.0574455327532082,0.00829125130711751,0.0522212203196468,0.563302216458249,0.823859876802916,0.724118458570554,-0.0422823882449079,0.0412723952912871,-0.00973586125259125,0.00190818060863763,0.00669044164291099,0.00803809228589267,0.00249804596485742,-0.00405245543645334,0.00143681335443392,0.143893381615859,0.0208580033108345,-0.0235435077599323,0.0362108763485131,0.0593174076284878,0.00677264685801371,0.0335217002738361,0.0435368634417585,-0.0264982593934459,0.00908213803013923,0.574655431862868,0.824662408229608,0.0551037944486195,0.0509081191334195,0.0441096831770287,0.0507079435254335,0.051729949455375,0.0169330687860577,0.0211287441012577,0.0279271800576485,0.0213289197092437,0.0203069137793022
"ES.05_58",63.74136,63.3535,10.8917869882768,10.9050220799009,-0.351678742982104,-0.291584278483085,0.0933175044290366,-0.408762018188006,500,500,10.8984065431861,0.0355886889026453,1.01033702463851,1.20217291937107,1.01984599507819,1.06469979296064,0.78260869651021,1.26881720290995,0.976124801573684,1.67340030188066,1.50301802565176,0.961999665898312,1.00601603465077,1.00259227730433,0.818840579936649,0.886316090683472,0.840714282237358,1.09555896110045,0.982517024773668,1.05530169783723,0.994561849827681,0.987562116785544,0.939643812153317,0.880342920972391,-0.657079335036515,0.773018711709183,0.861106716254853,0.00801405382390991,0.00551364778705832,-0.0456365960905406,0.0124065247602944,-0.0107010448636766,-0.0433241991871627,-0.0316799121748404,-0.0151429723519189,0.0646100349063558,-0.675485599115261,0.783273866726068,0.720562753897411,-0.000245718705718496,-0.00587447007523995,-0.0449967966454887,9.22944490783716e-05,-0.00480100888720192,-0.0322663235232831,-0.0324466100693046,-0.0099490699398166,0.0432964660988358,0.194588945794748,-0.553733248259636,0.798838305275073,0.701547651705656,-0.0144342882471557,0.00228240835747035,-0.0403281826728823,-0.00166290771822857,-0.00459576932727159,-0.0330691741261951,-0.0349023406255887,-0.0198498646158244,0.0270584188281288,0.168282037566702,0.00401201259559015,0.0023385398888789,0.0179819411205623,0.0624764751840512,-0.00865836771775658,0.0655501699991614,-0.571351649207306,0.805649100921256,0.700160693671294,-0.0141227994103183,0.00361677319533025,-0.0414745650872718,-0.0016102103686374,0.000217468351106419,-0.0317824684723647,-0.033811523129538,-0.0221529114744379,0.0246884965896609,0.162992505159409,0.00366419678110847,0.0059867946323398,0.0182738716139342,0.0613670851918669,-0.00988245062384706,0.0369814709127259,0.0459372148504469,-0.00140846366525354,0.0169271416395057,-0.523087941044375,0.806864344942854,-0.0602913217113685,-0.0619802166893462,-0.0508086430860704,-0.0524252464746351,-0.0479967359422301,0.0958800106140138,0.0975689055919915,0.0863973319887157,0.0880139353772804,0.0835854248448754
"ES.05_59",63.48658,63.32426,11.2517294374806,11.0776203852271,-0.29138699894161,-0.299779756896331,-0.251199492713761,0.0351302640266926,500,500,11.1650143021285,0.0145382706736927,1.01057747087527,1.05786080343859,1.05341880341879,1.08910472032234,1.02723311546841,1.04219409282701,0.959929085128562,1.20242914946493,783937.506627198,1.05822455034311,1.06891268245263,1.00282208865677,0.677419371447563,0.901597615787439,1.03393952630924,0.924362947148699,1.00319886197007,1.09853686416699,1.09254992424099,1.06828987694856,1.0798602930684,0.891551185351793,-0.948554237558675,0.792436767773637,0.868891337948815,-0.00462035853364987,0.0717460304441255,0.0126603754083277,0.0397493567820153,0.00751697317933694,0.00974189276209723,-0.00442117633396964,0.0219244622615969,0.0044023815263392,-0.959910224041653,0.796944787247614,0.728335621043898,-0.0185002903150349,0.0604548489318985,0.0139848286871695,0.0240479539034543,0.0251310793765407,0.0164526215049074,0.00206749029839113,0.0118388377808982,-0.00915036291296188,0.197064216079333,-0.822245259762929,0.812170635400717,0.712594301668319,-0.0219137783618487,0.0662994873437348,0.0167880391557396,0.0171463934628545,0.029889128998407,0.0227726280738486,0.000593639042970977,0.0104629979395346,-0.0137557552530728,0.18370652374158,0.0207827295948954,-0.00260506560261588,-0.0136876829912208,0.0452102716009793,-0.0179546830877492,0.0175603376761619,-0.761735494999024,0.814866242728979,0.70847994679388,-0.025663203967149,0.0640353146535568,0.0127056906301802,0.0140601148029037,0.0424148905553347,0.0238804244087645,0.00628868651011405,0.00790102805103526,-0.0124866444050828,0.181888583768303,0.0218758702606229,-0.00425614232015308,-0.0120349819671522,0.0457436634097113,-0.0158414778815607,-0.00378053297978527,0.0563663427116552,-0.0310305039880972,-0.0086093149181423,-0.766480359597392,0.816080567754403,-0.0849577270472322,-0.0859748315645827,-0.0736448012974043,-0.0682252144409531,-0.0686501905735376,0.0994959977209249,0.100513102238275,0.088183071971097,0.0827634851146458,0.0831884612472303
"ES.05_60",63.52074,64.00302,10.7817028657709,11.330436543405,-0.252885196059216,-0.291994286788413,-0.355417440478909,-0.15484773842906,500,500,11.059473517078,-0.043607862458848,0.995848326905468,1.17371968591261,1.31004146612595,0.7883695253787,1.02497502497503,1.45592701597557,1.01452105621468,0.663978531290398,1.00000000000012,1.0522446986758,1.0167326766966,1.00167209184908,0.846059113374324,1.21194216424468,0.957461729132518,0.880036847851636,0.88319059514379,0.934245873005576,0.926940157944774,0.976793149331892,0.918949169242394,0.90523934022163,-0.0361471303523071,0.81952696181442,0.882695004461837,-0.00117236937536222,0.0329723051813422,-0.0183552665830613,0.0240741876517801,-0.00376822849743586,-0.0139770933089953,0.00694735861923621,0.0206667583735316,0.0215926484788237,-0.0481302335035496,0.823301571508346,0.773892668626128,-0.00794916583817105,0.0221888415203555,-0.0168233691507359,0.0173820710954173,0.0010187560499946,-0.0141812337059048,0.0102649501185564,0.0204639502410259,0.00613375840322068,0.154349603419794,-0.138515308240751,0.833406152359416,0.763274151810194,-0.00918471683268324,0.0287634991075269,-0.0129198829799326,0.015927928819366,0.000247496176408991,-0.0112576554597762,0.00643434257501067,0.0198266450952242,0.000160039614254054,0.141208542014918,0.00999091003275516,-0.0338256784978165,0.00571459973774111,0.0223286359510548,-0.0166970758445975,0.0177362523112109,-0.0507551603938955,0.835049821732123,0.762170415556014,-0.0100217662150953,0.0303826935671724,-0.0134841225569623,0.0176871907328676,0.00309943296879932,-0.0118113067567872,0.00654857448542273,0.0179143800090526,-0.00378259958589719,0.138631662174222,0.00840570526237774,-0.0307390711111233,0.00730338488902204,0.0227044744608595,-0.0197201470538837,-0.00191690895517624,0.0302404189647097,-0.00323391183589962,0.0241550745616258,-0.013549900706245,0.835904181880568,-0.00326843138567933,-0.00435194617801896,-0.0125245842875663,-0.00458929263816397,-0.00122518496792106,-0.0403394310731687,-0.039255916280829,-0.0310832781712817,-0.039018569820684,-0.042382677490927
"ES.05_61",64.21754,63.31646,10.9355603564252,11.1076810011292,-0.234588048861107,-0.255784229528648,-0.347052079796091,-0.153118458336991,500,500,11.0219566668506,0.0817531793343074,1.00641136486803,0.953130858642674,0.696127807378848,1.25605214132593,0.866029562833852,1.0814863102993,1.01900342809029,1.16903313039144,1.50301802565171,1.07486537461221,1.06335566953319,1.00357427552455,1.23760023704372,1.12627138787605,0.951605063266116,0.931108379454193,0.832728374162515,1.00410484554864,1.02158676760468,1.04204924175178,0.922098930488759,0.899011320117569,0.229556660646818,0.808964500571163,0.881063977307008,0.0172761630114453,0.0312331311860911,-0.0041284596537422,0.0151479320731784,-0.00554657595812187,-0.0231700150409986,-0.0147096532420398,0.0315198520902249,0.0102438869484317,0.186399179471662,0.812514042857891,0.759943039541694,0.00646157411442683,0.0147572313116822,-0.0144782777829435,0.0109480302418331,0.0202155826265204,-0.0149582541465315,-0.002167265554053,0.0239466748093495,-0.000148772603500029,0.174016316368344,0.195908969798774,0.824898446967384,0.749880075258376,-0.00218268798796593,0.0195184869601545,-0.0124796109571124,0.00605729859472621,0.027887801244566,-0.00378443098830366,-0.00326020886997053,0.0199892712846987,-0.00155749338400467,0.158855591835813,0.016919252066081,0.0116924336184696,0.00464125446059243,0.0563485601674907,0.00597757888238242,0.0146936553394701,0.219728253775189,0.828010545914891,0.747947091303072,-0.0028868231646374,0.019641035922427,-0.0141398830665579,0.00572129956763305,0.0309688332354221,-0.0035150458527026,-0.00116474625315173,0.0181766844217723,-0.0035836286565833,0.156822468713981,0.0168027778897159,0.0145618347550351,0.00793840086734287,0.0565071895981063,0.00390416490579312,-0.00442343156949476,0.0357658433090524,-0.0118660536529772,0.0199461261406098,0.235356582926263,0.828785776804094,0.0208272149478893,0.0169116233265798,0.0177744275104969,0.019935503324563,0.0213534302520094,0.0609259643864181,0.0648415560077276,0.0639787518238105,0.0618176760097444,0.0603997490822981
"ES.05_62",63.96078,63.22466,10.4659519343146,11.1241747654748,-0.414459114766023,-0.195398231354496,-0.00924178793959163,-0.434600983371847,500,500,10.8000790299009,0.068158760501844,1.00420378205251,0.893992397740664,0.951095461658857,1.01953697372277,1.14013452913252,1.17380422683574,0.964237706880238,1.16903313039149,1.00000000000053,1.04917096495632,1.0630802384158,1.00615359535092,1.08023106546814,1.09626360082406,0.870129537662725,1.02216278313052,0.939970478855224,1.01697779493594,1.07343891047033,1.03431743645662,1.02886353995567,0.886567265103586,0.317593440335827,0.786788146597545,0.864526720243816,0.00408226718776727,0.0545781175677592,0.0244542362341673,0.0319798409497658,0.00724153311456371,0.00332306007976228,-0.0415883015420462,0.0297406385403172,0.0299033859423211,0.266808901368817,0.792863615430885,0.747908191561666,-0.0104214346606599,0.0381641411709913,0.016354218373835,0.0246308685927511,0.0222901136803909,0.010275539534929,-0.0388588929471465,0.0189253148682588,0.0221176863332662,0.16701156520607,0.206404387199631,0.804537858733486,0.739548100960432,-0.0229541886315653,0.0519379023736963,0.01981120554785,0.0225631850272807,0.0294685871542719,0.0177723463028649,-0.0406869299382022,0.0137744626404627,0.0241852760835985,0.157575202182067,0.0147769067206609,-0.00825590464345495,0.0267856684915988,0.0487292848420325,0.0365271585604665,0.00124827037405991,0.249633668498096,0.808602695397248,0.73403471625906,-0.0260339755100846,0.0527771124100565,0.0159718660106278,0.0220607298699569,0.0398616104281668,0.0185381313433663,-0.0371082277601433,0.0125854029745544,0.0210384377543908,0.153176512866357,0.015400826344905,-0.0078453798983317,0.0285818511434708,0.0483362251273082,0.033854375008442,-0.0309777778435567,0.0651585709588978,-0.0172723885060235,0.0170699445297305,0.202710505064817,0.81040896244531,0.0294065848459576,0.0247043471283993,0.0191113774842003,0.0231140594255807,0.0187693538633928,0.0387521756558864,0.0434544133734446,0.0490473830176437,0.0450447010762633,0.0493894066384512
"ES.05_63",63.80076,63.2145,11.0254473287935,11.6430396501339,-0.314329937482246,-0.270808728093343,-0.263071766875828,-0.31223965996057,500,500,11.3384492126258,0.0517054836165049,1.00812572059938,0.85891228799826,1.10620220900412,1.17220002753519,0.5647356758468,1.12248897598314,0.978746532280888,0.8316498318799,1.00000000000026,0.972774893691606,1.03980363039224,1.00379079025014,1.11221455422358,1.11932299791608,1.02014504034344,1.06582607854285,0.891047887546876,1.09141625073132,1.05318247571332,1.00675338029369,0.967419393467678,0.898333468444613,-0.294073404981572,0.806163218583429,0.87564042690896,0.0175511895822947,0.0228609341043848,-0.00945464760078682,0.0243526480845754,-0.0409338030534262,-0.011896151345789,-0.02053534252398,0.0337287648116919,0.0176153326903065,-0.32226738462766,0.811204153710895,0.741998720039109,0.00320586404197522,0.00956296768322116,-0.0151786882451616,0.0169828663552239,-0.0142892904075242,-0.00204408995775712,-0.0128917622406716,0.0265165817254654,0.0085601250846925,0.189699841634715,-0.284271299152052,0.82593041124303,0.725915750829893,-0.002035157106486,0.0185350320816368,-0.0082707170613854,0.0200637007616815,-0.00625280561702066,0.000885689937175291,-0.0121704997854501,0.0240948528119654,0.000911331046309259,0.169303159983406,0.00430594651178804,-0.013772025253585,-0.0106827635263212,0.0541114018434284,-0.00714796600229269,0.0233111759190608,-0.2997564601904,0.82968347558039,0.719412520532697,-0.00371064693237647,0.0226475437274629,-0.00799469394443065,0.0206752227983995,0.00428025068100168,0.00302255276991292,-0.00826243307518177,0.0191708226206478,-0.00164591123578617,0.165168186735169,0.00252171287797732,-0.0123427146273632,-0.00686102414448425,0.0537282888771374,-0.0114601934220281,-0.012074538395608,0.0595586294247977,0.000497051780060333,0.0126180098386737,-0.29014935929925,0.831161492059809,-0.0259359458658694,-0.0284225275065662,-0.0250714444119487,-0.0264371656625325,-0.0255898627632567,0.0776414294823743,0.080128011123071,0.0767769280284536,0.0781426492790374,0.0772953463797616
"ES.05_64",64.10534,63.55492,11.0456423314096,10.7810664305699,-0.268324962299169,-0.351735809161269,-0.176178448349723,-0.0114947477292526,500,500,10.914156126192,0.0504317506214785,1.00440751095768,1.32558139521168,1.08829554284047,0.960038363171359,0.883861376948215,1.25586353837191,0.98713554627421,0.621212205805674,0.498998545723946,1.11696779212594,1.01121263459231,1.00254602152447,1.38096353506145,0.97989969499929,1.06120388309654,1.03968099997129,1.18406905050159,1.06278565167343,1.05906881184883,1.11379056613202,1.00905227910414,0.90210875811093,0.0898845481789563,0.813991183415603,0.887621484785073,0.0221467728954245,0.039551371098139,0.00356174709927501,0.0159209080851079,0.000129835589078812,-0.00409996862788837,0.0234287944426724,0.00231922242031172,0.0241772614815386,0.0641886714336241,0.816845881658066,0.774853552011281,0.0111624587918255,0.0211264160431726,0.00169813215090705,0.0118080063986821,0.0108207323277665,-0.00171255889173381,0.0201854377771091,-0.00301122552963669,0.00995517991743608,0.161084019226265,0.0930274502864779,0.826966318920863,0.76231803447969,0.00737514194630796,0.0286904519405257,0.00534140948802782,0.0177721174720683,0.0138365644300129,0.000484466821552313,0.0184968009269847,-0.00562833832002942,0.00797852486215037,0.149404647617192,-0.00176834518686869,-0.032016300757451,0.0173273812177811,0.0516373374671999,-0.0114803770713844,0.000387185757010022,0.103188971385963,0.829621331838575,0.763948289975343,0.00812381628618916,0.030437265397149,0.00501979884060209,0.0176288998967772,0.0146747384439544,0.00150679174039042,0.0176038834871533,-0.00995037837010717,0.0069488038590424,0.145795851675754,-0.000655168791824034,-0.0289760820744859,0.0167086201025934,0.0505446630111204,-0.01557556509867,-0.0149481591746316,0.0195007170231627,0.00308005232342198,0.0299911516196339,0.101892247701603,0.830631293955327,0.00823559303529201,0.00588123082457864,0.00852355868936391,0.00945459916395443,0.00933578799162314,0.0421961575861865,0.0445505197968999,0.0419081919321146,0.0409771514575241,0.0410959626298554
"ES.05_65",63.7157,62.80278,10.9489367585298,11.5809865975549,-0.236363893844219,-0.265516903824322,-0.401630504828006,-0.0118761457300525,500,500,11.2693936552733,0.0810087949650086,1.00972358087799,1.3571965706786,1.0918577307459,0.939527101937171,0.999999999999995,1.03078817733991,1.00558870389744,1.81466307207235,0.748490950183402,0.859862025146805,0.989748370935589,1.00504216186608,1.43094158903331,0.975123879687852,1.03307917956051,1.02645259430989,0.954606617515222,0.987216824768109,0.996796191834479,0.968785483812353,0.992183819403037,0.897856030059855,-0.136588030922807,0.805617611802889,0.87537046923282,0.0116704150178116,0.0649552342878034,0.0170011529059362,0.020699275616644,-0.0332279021456688,-0.0193006696248073,-0.0458261306140888,0.00819426733805867,0.0429024490904281,-0.0702257420531173,0.812968659794996,0.75947434882539,-0.00100856139404824,0.0543644338365297,0.0125911155265879,0.0128463513709798,-0.0271902713211826,-0.0134546721893081,-0.0446367731895819,0.00429842553553778,0.0288708884514765,0.164256311962699,-0.0505874234351409,0.824614252285395,0.743980184790361,-0.00633656695009966,0.0580712650564972,0.0126439708524257,0.0145434673527422,-0.0260339352379864,-0.0116604261701356,-0.0482750984092075,0.00459626995196529,0.0249574199300727,0.152036344578781,0.00341480620123154,-0.0201839238347376,0.0271656183358594,0.0535470483836918,-0.0123344215923941,0.0122208126516257,-0.0426191570422336,0.827499629012972,0.737874314421362,-0.0056106785055577,0.0565974815370807,0.0105675382400676,0.0154310064212828,-0.0205930134628732,-0.0108166184236173,-0.0462121632882004,0.00511053092334691,0.0250928154533707,0.15116707890024,0.00356074978697691,-0.0192517352274592,0.0268729371210922,0.0540892179851822,-0.015031408881469,-0.00434045513223241,0.044959214369624,-0.0283941495100287,0.00114456071774186,-0.0510985837621417,0.828367774805673,-0.0121202644171448,-0.00623154574250374,-0.00448892149680735,-0.00378185005741552,-0.00453427977806338,0.0931290593821534,0.0872403407075124,0.085497716461816,0.0847906450224241,0.085543074743072
"ES.05_66",63.62984,63.49324,10.5906536466701,11.2371041341193,-0.406860185084765,-0.373428436285047,-0.133254340664536,-0.0304893561236872,500,500,10.9186641578714,0.0125106879399276,1.00779953411099,1.04917387883557,1.10013618521045,0.958444148936175,1.19767310499458,0.754500820792239,0.985651155133977,5.60122694880234,783937.506627972,0.91898324865781,0.957224495199182,0.998452846108118,1.10056315365869,0.978177947013162,1.12921440414441,0.971709066932114,0.982685069632192,0.98575624492388,0.984978501070726,0.996289393813671,1.01452129360192,0.892015378427051,-0.668351969838838,0.794369217692226,0.873104399762708,-0.00899525325233722,0.0302668286620028,-0.00535893131094904,0.021350617688385,-0.0318798978548147,-0.0135353167184789,-0.0259252433399757,0.0121900112343383,0.0281624619933442,-0.553266197394463,0.798074709331518,0.769604183222846,-0.0208693932918541,0.0201334629617748,-0.0073648152918378,0.0121167298827387,-0.0160727985642948,-0.0101530990636724,-0.0179487653474639,0.00512580511938812,0.027121327872459,0.141548640679188,-0.451868229214457,0.806078547238114,0.755454000404289,-0.021680599903151,0.0238173153914884,-0.00556272586880511,-0.000629279907282522,-0.0109253479614017,-0.000409984797096229,-0.0196175057149439,0.00446690889438025,0.0235705210409363,0.136253800672407,0.032542165492223,-0.00361110941491453,0.0242582727459379,0.0456062222862184,-0.01562971809794,0.0091954903059034,-0.487004608794829,0.808879654725872,0.750346900723212,-0.0259547366415145,0.0263381536547943,-0.00878368509916091,-0.000622572921151267,0.00381096389283819,0.00202328016953671,-0.0132229151482159,-0.000800973554941324,0.0239371458630889,0.131970413734085,0.0324480626892468,-0.00303097888006921,0.0260085437010087,0.0442962068595501,-0.0176580384376092,-0.0376533134376557,0.078270207687656,-0.00960021679284289,0.00786701565052651,-0.485572447575416,0.811044202382041,-0.0612118808835253,-0.0506716013419653,-0.0413849370839656,-0.0446029479204874,-0.0444717815801086,0.0737225688234529,0.063182289281893,0.0538956250238933,0.0571136358604151,0.0569824695200362
"ES.05_67",63.60136,63.29832,11.0770533614651,10.9206455017068,-0.31119244425024,-0.251399806472445,-0.337933291088248,-0.35508039365374,500,500,10.9991274505456,0.0275512763501038,1.00100219683086,0.984090872933804,0.792874896882883,1.07649270041081,1.04545247943275,1.15723270435117,1.03953824823173,0.831649831879858,3.48143856982858e-06,1.09243452212083,1.05918305161176,1.00028385052233,1.11221455422358,0.922567667286121,0.968684927438327,1.10846015590269,0.979685975967842,1.04654600984871,1.05020873868049,1.10203699533935,1.06122706952002,0.886624867227302,0.198153531391384,0.786270993014064,0.865482118000805,-0.00325483196065043,0.067654813506468,0.0235795945589534,0.0353816503357206,0.00861769065215118,-0.00539592815995807,-0.0179953018531225,0.0262592127627366,0.0210892757892329,0.0996864988884475,0.791448579860477,0.759905818416695,-0.0131871258326836,0.0558606277893577,0.016367070428033,0.0287046089842592,0.0153424208636708,0.00187207921570361,-0.0161761743331629,0.0148925823761652,0.0155769590054901,0.147152236240244,0.124558671090306,0.800437152319936,0.742090268919916,-0.0238542873003669,0.0600401516116624,0.0172315653255073,0.0219370125539145,0.0245453500101548,0.00762815143782441,-0.0180418470609391,0.0129949568578073,0.0160935276961151,0.136776367768991,0.0167827655367656,-0.00443391838256717,0.0293669310837797,0.0691461050347255,0.0170401405241758,0.00861710983419425,0.0665040752708583,0.805298060518051,0.740569998397798,-0.0238975984923838,0.061945763157135,0.0161080544770714,0.0211502713557901,0.0294099511346891,0.00671302211605555,-0.0145928614685464,0.00946808791914033,0.0136197506393217,0.133432379004021,0.0159609026857275,-0.00274485703235811,0.0317877758490273,0.0680769213242195,0.0157342921823043,-0.0176072363715258,0.034367389589299,0.0109049499653556,0.0111816026773572,0.041481268483637,0.806118133188938,0.0180153864279074,0.00906312790143206,0.0113244138364927,0.00604630463369703,0.00377132355908643,0.00953588992219638,0.0184881484486717,0.0162268625136111,0.0215049717164068,0.0237799527910174
"ES.05_68",63.79764,63.14966,11.5550276225163,11.2261804519382,-0.190013761392838,-0.250479067029842,-0.405044744945706,-0.464398910124439,500,500,11.3917907042,0.0568813118872608,1.00385250097783,0.852016278210988,1.1740139210616,0.865707434058466,1.32886868759,0.721231050155316,1.03933331670458,0.831649831879837,0.999999999999755,0.962651362603812,0.980184593209926,1.00515448528191,0.81063794003865,0.99983404218254,0.975020403032335,1.09838893516185,0.902495555302783,0.971231640326225,0.996550271106616,1.0103563740688,0.991226629129322,0.898457080176381,0.212289927680198,0.80766883581337,0.873694282811094,-0.00534820323818155,0.0378502115544183,-0.00386539732175153,0.012909542135049,-0.0127879961590816,0.0046197903100389,-0.0280175475989689,0.0346737203592763,0.0279258528727921,0.298638189421233,0.81225934090382,0.766543978432051,-0.0114077315957864,0.0241076408393861,-0.00837880011891546,0.00454004372169319,-0.00264650911297798,0.011330753585035,-0.0285407332515627,0.0299938911503935,0.0141383106975083,0.150009970750067,0.205609461529175,0.820941941734609,0.745070698583294,-0.0152381514252123,0.0314304054149828,-0.0111601665774187,-0.00601226510923765,0.00457750059582647,0.0207159076633646,-0.0358782311160735,0.0238852418564479,0.00840121111902629,0.127480831803494,0.0345420113950235,-0.0323232457475343,0.0277000510219849,0.0593416148381965,-0.0151316406045547,0.0330857379098443,0.210130335079504,0.826458795649536,0.747291258908663,-0.0152977100678497,0.0300098177572003,-0.0126688224132156,-0.00560173732507402,0.0115883835757442,0.0199300492244976,-0.0317431948704923,0.0207659625033238,0.00900718933980497,0.121707255397556,0.0339596816262148,-0.0274034448553303,0.0285136793467599,0.0597419774480209,-0.0164447589954112,0.0108640919126276,0.0450285452989288,-0.0217503749294369,0.0250619174202567,0.202199889714041,0.827841948798108,0.0186353430459296,0.0262152103366093,0.0180489149483206,0.018445768583339,0.0177496141707988,0.0382459688413312,0.0306661015506515,0.0388323969389402,0.0384355433039219,0.0391316977164621
"ES.05_69",63.97632,63.5866,11.4741424755272,11.5542427831765,-0.223528483031726,-0.277738405874197,-0.288065871804543,-0.380179660019484,500,500,11.5142622829533,0.0338467190014397,1.00446026947279,0.992029332058026,0.917898193760761,1.04267759213025,1.23185717551024,0.937154348919182,1.00236054548227,0.887082204167404,1.00000000000017,1.05418894626305,1.02869560241539,1.00250638703048,0.717045202918833,1.15156905905836,1.08560476604886,0.969050767162137,0.82843579520677,0.999807730721472,1.05047956780034,1.00406060292745,1.00258843418292,0.904243698962477,-0.121479377554267,0.817449938256035,0.882163982643438,0.00215660102582332,0.0279842565865962,-0.0091270786548649,-0.000148643332072863,-0.0137501160241767,-0.0117704100620088,-0.0241141915394051,0.0195784329270996,0.0330430662488004,-0.135025469092609,0.821226958474499,0.74720719079502,-0.00565303094795222,0.0164317147827664,-0.00751237837804366,-0.00251154278762484,0.00447459515026994,-0.00218169620261457,-0.0120833854160614,0.0144908421555555,0.0185459868160909,0.185664549859007,-0.116790294499226,0.834199956654532,0.733538116292343,-0.00908505428782315,0.0200488842131677,-0.00530542874507235,-0.0073995446389023,0.0120496629075871,0.00587550909043833,-0.0160202112568643,0.0116188632330797,0.00906702703984225,0.173504409420739,0.0234193937701189,0.0256127522075614,-0.00551206096293827,0.0543242365153045,-0.00530247024116001,0.0160248193231607,-0.0935301374663935,0.837536056006773,0.729119149285626,-0.00977360834781329,0.0207276031752242,-0.00673624391999536,-0.00777487840911175,0.0203698500989878,0.00689309329191717,-0.0108049179651379,0.00848014783666152,0.00622400229895004,0.168652161452113,0.0235950534607591,0.0293826730455609,-0.0049317759099639,0.0531216474219187,-0.00736350403188703,-0.0120140920624647,0.0574593914254788,-0.0179915612495117,0.025355729564718,-0.141550548269453,0.839250541685942,-0.0105503396195964,-0.0117268015765554,-0.0101430983270315,-0.00812298132246504,-0.0122934969510827,0.0443970586210361,0.0455735205779952,0.0439898173284713,0.0419697003239048,0.0461402159525224
