"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_AMTHIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_AAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BS_ASCIIMP","CHL_BL291_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX7","EEXP_BL127","EPAL_PCOPH7","EPEL_KMHSCPH7","A_AMTHIMP_1","U.TX_1","Y.R2_1","A_AMTHIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_AAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_AMTHIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_AAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BS_ASCIIMP_3","U.TX_3","Y.R2_3","A_AMTHIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_AAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BS_ASCIIMP_4","CHL_BL291_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX7_4","U.TX_4","Y.R2_4","A_AMTHIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_AAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BS_ASCIIMP_5","CHL_BL291_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX7_5","EEXP_BL127_5","EPAL_PCOPH7_5","EPEL_KMHSCPH7_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.10_41",54.21776,53.22402,11.1163039455216,11.2996581447394,0.111701698607559,-0.156079751019582,-0.421009926969529,-0.409548239880797,500,500,11.2083559810794,0.0886606386946952,1.00944227469862,1.17448657325574,0.966529437359851,1.02100796201761,1.0218837535014,1.06706008583677,0.988134105925513,1.34088156858942,0.494153074366951,0.998613906551482,0.942478640394614,1.00680600046208,0.97557314131769,0.870676979736054,0.892878411683816,1.02851899179511,1.11458978531513,1.06146034040428,1.07265377333205,1.07668977474234,1.00800305458199,0.833879571523083,0.0963612366498578,0.695717793801121,0.797522250787791,-0.00570749709290564,-0.0451804884689354,-0.0358945301854101,0.0404899388565877,-0.0519847804151478,-0.00633830470056107,0.0294029163982376,0.0150057635609035,0.0334803818747192,0.190810122534455,0.704818552596051,0.677215819793221,0.0109302866602799,-0.064588450176872,-0.0330191852011778,0.0358769415645793,-0.049237228989031,-0.00833330972576951,0.0230094708351614,0.00288533399209268,0.0263197029895981,0.186434836315561,0.151289273949657,0.720970880219729,0.669114853032025,0.0139554932131541,-0.0634403870996237,-0.0291850037277416,0.0389557834507567,-0.0421312267766085,-0.013456239483565,0.0227221400390823,-1.2830539723185e-06,0.0210533205726068,0.169036410544923,-0.0111469284656895,-0.0226798887208097,-0.0298727126401401,0.0291168531046024,-0.0231444462348357,0.0180736420061564,0.116116511452045,0.723782401926645,0.668199695965046,0.014423172864283,-0.0613766580046751,-0.0276974441581801,0.0405618687135078,-0.0416536494482674,-0.013808184971614,0.0241654524828366,-0.00160847042505728,0.0200203828336795,0.166492157516156,-0.0124675545076423,-0.0223200621645363,-0.0291371291045428,0.031422507556599,-0.0265518813944522,0.0113900651134137,0.010514889283465,0.00267127939294514,0.0187402091188094,0.111849662436256,0.72419320761627,0.00859726768247937,0.0170239170540764,0.0134979005132462,0.0103598165197518,0.00997913187492148,0.0800633710122159,0.0716367216406189,0.075162738181449,0.0783008221749435,0.0786815068197737
"ES.10_42",54.17848,53.03904,10.7985770276107,10.8338350292628,0.0560639663330317,-0.069101839741709,-0.476425608617367,-0.421169979907581,500,500,10.8162203949098,0.105345486537629,1.00850088018995,0.930113371641568,1.17918292579301,0.89826853038807,0.87292443241144,1.07352400558754,1.0370283676024,1.25440628990992,0.613251866758195,0.977312005311306,1.0129951138138,1.00491819501677,0.888742990598852,1.11526123992341,0.998382403677571,0.954838242851801,1.02059744736663,0.926385239538332,1.00131614458954,0.988020677381962,1.02511690204431,0.836366671073924,0.361160013692756,0.700988104409572,0.798447443374292,0.00349093292563467,-0.00681361275810173,-0.0306026276305681,0.00192911281164971,-0.029401067687703,-0.00732756307009217,0.0289551251257962,0.0302668671464465,0.0358586254205906,0.406164101014349,0.70711180037546,0.675477732557301,0.026385553910506,-0.0219788436563685,-0.0305505413453938,0.00384623454290145,-0.0301358464098574,-0.0103386225246024,0.0183705826244949,0.0170198475115819,0.0351556639789048,0.184656251338756,0.416189201852455,0.722638615475769,0.668757999484317,0.0213843612870248,-0.012032517694695,-0.0205246878808699,0.0070160792935313,-0.0233675273242378,-0.0142212378782718,0.0191897330118359,0.0144626075890246,0.0271435049015214,0.174000449070863,-0.0110898043147345,-0.0182349090688087,-0.00319651144772049,0.0157517904948325,0.00752683596253669,0.0328184052975605,0.487566716511437,0.724611080767265,0.663962319886382,0.0229649219875857,-0.00535465474864922,-0.0173787910880934,0.00988867892047272,-0.021110550442475,-0.0170078035213455,0.0206888045461499,0.0110564901920056,0.021281265922904,0.17388730742042,-0.0182671195474017,-0.0201552183069205,0.000473532801893184,0.0147167798850643,0.00892299055616982,0.0174760896444272,-0.00513205415345642,0.0583206032805851,0.00224330643319746,0.485729969904798,0.727037416518152,0.0333905930636104,0.0375513891345533,0.0384782471748003,0.0450773651710065,0.0449075510825747,0.0719548934740189,0.067794097403076,0.066867239362829,0.0602681213666227,0.0604379354550546
"ES.10_43",54.21502,53.0131,11.0706824278559,10.938356965111,0.0800261703009987,0.0343229960594457,-0.678975265249702,-0.511579248254347,500,500,11.0047185905554,0.109218603829773,1.00896109844542,0.968408415997974,1.10356255177979,0.875526618157145,0.957977896373497,1,1.13993598384181,1.16230567066748,0.6866997420583,0.992902031962287,1.00299118279473,0.995571041959962,1.02614686597391,0.996470679120788,1.14380156150889,1.07346917002587,1.08919458596181,0.978296585232219,0.936350625297427,0.949221035632646,1.02755916818496,0.830664189594678,0.379905430159128,0.691588720429943,0.783915277939758,-0.0217595456296026,-0.00537400973561694,-0.0273797189563215,0.0428481306777008,-0.0712025491243425,0.00637116519700712,0.0165322639748846,0.023588349050621,0.0354066267505539,0.484594523919888,0.702949524843615,0.631806241057664,0.00914225320214698,-0.0245782883157415,-0.0305987882447948,0.0423977291288517,-0.0677296168374935,0.00595723070795014,0.0135520620468044,0.00731148327762411,0.029951494297524,0.225846313957116,0.735062570282062,0.726056244124468,0.625885141204376,0.00487892407079539,-0.0210779874088891,-0.0212813170700697,0.0471895858022795,-0.0571973065749994,-0.000238232514728166,0.0150702033907152,0.00396394662461213,0.0196535046212026,0.211265294806803,-0.0204870896161722,-0.0216160530294311,-0.0248910743898597,-0.000453858010794565,-0.0152732887518428,0.046028875834495,0.778004782115581,0.729386842578999,0.622680915205357,0.00501618080439352,-0.0195158736237259,-0.0203437412861747,0.0474205758400571,-0.056140317058775,-0.00152432901487036,0.0139168267139679,0.00204239000492192,0.0161560487893501,0.213079914797785,-0.0208303578961577,-0.0243083587493044,-0.0229766043726574,-0.00246961686006608,-0.0113561765825875,0.0415978786283925,-0.00174544596185145,0.0238217620465496,-0.0233617697086256,0.79948845770038,0.730285198268729,0.0345220486133264,0.0440351581853065,0.0667952173636606,0.070697380920153,0.0726496049055293,0.0746965552164465,0.0651834456444663,0.0424233864661122,0.0385212229096199,0.0365689989242435
"ES.10_44",54.0945,53.52468,10.9546137254468,10.9622357264312,0.168799745906855,-0.0696113271956482,-0.444541671915847,-0.390400033689739,500,500,10.9584253886129,0.0519983464587997,1.0061831523605,1.1276595744678,0.864622465921726,1.21574238082227,0.897347458326259,0.938819210767913,0.896442592617684,1.02695481767646,0.410494765812181,1.09785136036585,1.10415689649919,1.00683213656345,0.962034270674196,1.04378046730184,1.10078894700623,0.867733256834012,0.8819820788613,1.03944431263564,1.07819504164325,1.04742440079889,0.946732313243636,0.823759804179536,0.00433929380450186,0.67859048447645,0.790389407826811,-0.0194726533941172,-0.00793103938080276,-0.0243135223032471,0.0211285844401207,-0.0490325848195866,-0.0043084457946584,0.0352500542099827,0.0206352403167591,0.0351801312712974,-0.0266030971487229,0.686312134207297,0.662288056929964,0.00667607337174955,-0.0203509270544821,-0.02249493456184,0.0220686368304066,-0.0435357222983549,-0.00411961413181378,0.0260562098593861,0.011329950867587,0.0304933916308709,0.18749929216236,-0.0737446678714984,0.702093705159133,0.653649060659863,0.00131264857386855,-0.0117013724110654,-0.011844507241392,0.0267015468433551,-0.0334940490414233,-0.00836416528813987,0.0252484936168945,0.00871532654771498,0.0226626789056212,0.168129006576631,-0.0194817992112446,-0.034552517865039,-0.012404024618479,0.0195003863375631,8.61390888345355e-05,0.0401171638135415,-0.0208867282126084,0.706023682175418,0.648036818206375,0.00211772592092653,-0.00756755687717529,-0.00894465345265292,0.0293198065597399,-0.0312636297252862,-0.00944174235432909,0.0245643067046043,0.00743238090163069,0.0194523158726811,0.165800106345738,-0.0217687621360951,-0.0371163716118434,-0.0115809055459785,0.0195869864811642,-0.00418654449585595,0.0233463709432393,0.0227958892524642,0.018850976397718,0.00675627231925365,-0.0377500007490162,0.706897452402412,0.000395977857276001,-0.0024276386620624,-0.00672949490974569,-0.0019059972096276,-0.00344483805020409,0.0516023686015237,0.0544259851208621,0.0587278413685454,0.0539043436684273,0.0554431845090038
"ES.10_45",54.1703,52.8439,10.940841601078,10.9463297987099,0.0572744178455648,0.0518727506544457,-0.471041866389142,-0.403552757150403,500,500,10.9435860439347,0.121203414920389,1.00921195964651,0.845141879537382,1.01706018834448,1.05493781039862,0.976110845676061,0.669867970688792,1.08339117703207,0.32745013736378,1.16198075431073,1.07460171674423,1.01099636529579,1.00275003936267,1.19570327878016,1.08617367689614,0.813249812200003,1.21081817439858,0.999981816070334,1.06002682806498,1.05636806307896,1.04900332352785,0.932501427207397,0.825087280298023,0.504813722985916,0.683028755409303,0.792742763583535,0.00149083014327988,-0.00389298710001998,-0.054186978355697,0.0306274085601106,-0.0313298871076465,0.00598439751457888,0.0215425591651246,-0.00123892387403518,0.0434179050420145,0.584138047219894,0.690813055361624,0.653231181449815,0.0252159181073243,-0.0252169132905302,-0.0522651073230982,0.0274337522672202,-0.0284500427879591,0.00296382458598987,0.0103576291685533,-0.00837827071379926,0.0294975210162565,0.211747884957895,0.68724192912798,0.710981292251581,0.645149442929641,0.0276818731263177,-0.0184194733922329,-0.0372288604593201,0.0349697644717467,-0.0102399747043606,-0.00829584990940686,0.0126989161461392,-0.0145632398638705,0.0222269881978542,0.184326328936079,-0.0260919538878354,-0.0673128750534317,-0.0188127645092501,0.0354634203776122,-0.0445352514829186,0.0441822969429007,0.641427676458566,0.718457411253729,0.638501346655202,0.0291278255783767,-0.0104422461718111,-0.0327063887679491,0.0388722066529644,-0.00597975889684242,-0.0117789250915709,0.0148115532134574,-0.0199119461979073,0.0186903380824644,0.183842901881349,-0.0326071304296304,-0.0645035637992363,-0.0170906717216503,0.0351840223498839,-0.0432115361338586,0.0263904750508545,0.0112203817536771,0.0453279253242791,0.00562684580284249,0.64229927647462,0.720432082192751,0.0461287297380643,0.053377206052457,0.0627986042572282,0.0586122020591292,0.0586918468860218,0.0750746851823252,0.0678262088679325,0.0584048106631613,0.0625912128612603,0.0625115680343676
"ES.10_46",54.67566,53.03528,10.7556384133979,11.0532924628882,-0.040042646990838,-0.0559657683945081,-0.513778372135315,-0.225260059544951,500,500,10.9054810061249,0.150417941132419,1.01134321448445,0.93799122575845,1.24010047243526,0.849363561058198,1.06482281763172,0.56506610995129,1.11568364987631,1.22595308235943,0.898080319296269,0.940898020796662,1.0109324920965,1.0146350938756,1.09814627087973,1.0042901933452,0.834886555567193,1.11345513095208,0.979571765890838,0.944413962430571,0.917375566821907,0.926224079882614,1.02510576340421,0.819905058191647,0.63899233198087,0.675779842948628,0.784638012946709,0.00868805677780037,-0.0366327571699159,-0.0490175517130398,0.036007546674241,-0.0373395293901093,-0.00787675806911918,0.0199528411765021,0.0295401024082926,0.0354026420946541,0.764090668852255,0.685099938589701,0.656600498412192,0.0287001558903016,-0.0477892861469945,-0.0448136551611261,0.0429421886604402,-0.0361782564674442,-0.00592638876178981,0.00407513695528353,0.00843738627902177,0.035343877008229,0.198995130740655,0.586986607805497,0.703350203441859,0.648166066771352,0.0301822202028093,-0.044433230602516,-0.0355848101188888,0.0466036731377805,-0.0208069335447441,-0.0130906591176922,0.00807472800669864,0.00627798172071259,0.0249896602339735,0.176438237764504,-0.032611789681957,-0.041973763002899,-0.0264582239066822,0.0132328872400167,-0.0289236131421753,0.0489264205148977,0.641113131077105,0.708535886580935,0.646241305742,0.030482677112551,-0.039920315484352,-0.0331400197878974,0.04769724153472,-0.018785751720606,-0.0143256387935039,0.00980400638428549,0.00211118943050868,0.0232447024430286,0.174842640387032,-0.0357470620061358,-0.0415769396041728,-0.0267005634363405,0.0130770961071072,-0.0315976306829989,0.0400237593855935,0.00568179018961908,0.0266801652829871,0.00797662265093032,0.666439882085735,0.709305956445376,0.058593686204395,0.0700648296414544,0.0538249167987938,0.0587881571401606,0.061110544478638,0.0918242549280245,0.0803531114909651,0.0965930243336257,0.0916297839922589,0.0893073966537815
"ES.10_47",54.51688,53.31514,11.0124305545614,11.05446910325,0.0690203205415658,-0.0697699279036295,-0.381377071967949,-0.402761710990953,500,500,11.0334698502726,0.108917685579239,1.0083424444088,1.20227960317422,1.48774536944034,0.699395357474915,1.25479005222838,1.31556801890343,0.993024571712354,0.985772052865086,1.31376833152398,0.990170428824284,1.02355552821652,0.998666575349822,1.34198226260179,1.00667748266605,1.04614560442456,1.09061634988755,0.946222450088115,1.00806867212691,1.05331895607154,1.1326553737842,0.991068177489059,0.834474065249425,0.426767608455625,0.698077704227526,0.804731622498875,-0.0119635842709863,-0.00966234846693576,-0.0305577630249588,0.000192164551682262,-0.0604117750014725,-0.00641654211285506,0.0174053170907923,0.00215132406917296,0.0281891482091291,0.455531507037521,0.703767704209211,0.666153544381364,0.0103919920936348,-0.0268853696521544,-0.0362690082895852,-0.00201835231746655,-0.0559709485341307,-0.00602453768505293,0.0122834371320262,-0.0116148304533804,0.0248508430826345,0.204034582319429,0.569504169598026,0.722833287089208,0.655664179852507,0.00673460110161365,-0.0171635266058075,-0.0269637390435852,0.0011423129773757,-0.0420023741156558,-0.011745584191144,0.0123465517619079,-0.0168668488180579,0.00920578077479066,0.186608360001045,-0.00688481906267884,0.0107665246260841,-0.0550214084803536,0.00930593462163048,-0.0100254347050699,0.0533965539169721,0.59844008141297,0.728308392900684,0.654503677586663,0.00865043243390629,-0.0145233200378372,-0.0275553739318747,0.00146900957121475,-0.0411451108819003,-0.0144758193226044,0.0140770727370346,-0.0185040453306457,0.00735390288145385,0.185776250001173,-0.00755117618842898,0.0107907335024801,-0.0548823090582802,0.00990191954342652,-0.00904833837497242,0.0544300875422514,-0.0146088284878888,0.0265441924477058,-0.00100486670201844,0.57774344027908,0.728741808268237,0.0386793650816096,0.0412863326967144,0.0516160534561081,0.0542386112015511,0.0523628059095849,0.0702383204976294,0.0676313528825246,0.0573016321231309,0.0546790743776879,0.0565548796696541
"ES.10_48",54.21732,53.34292,10.9790686998777,11.0875116641836,0.0868200696399323,0.0468250842984816,-0.600007782409809,-0.581068998544232,500,500,11.0334234129766,0.0792501082639142,1.00133279836721,0.999999999999996,1.47402723391997,0.872623946702165,1,0.999999999999999,0.948927960751386,0.703174495469323,0.420432110510756,1.01147223098073,1.03130567054398,0.999612795510496,1.11472394289252,0.827073159853358,0.875029414615821,0.959231094271379,1.08482807620749,1.08193434868044,1.0458531301646,1.04052060533877,1.04574104592009,0.836762944049316,0.7490005395082,0.70171073760954,0.802580671196499,0.00108714311645905,-0.0116421621895776,-0.0246453655325301,0.0447075425827402,-0.0712839320494181,-0.00978371550501638,0.0213869202901763,0.0227146584326796,0.0124285293367253,0.727846716874583,0.710990557301789,0.653750812210706,0.0230769594649766,-0.0255169470161703,-0.021438998901554,0.0457780340878995,-0.069653718582932,-0.0111176664294387,0.00787278504246763,0.00635327320226311,0.0120201726284777,0.217770474253826,0.741138281399749,0.73182570914761,0.641140974779583,0.0231329781779489,-0.0132968517951855,-0.0122241644292435,0.0494150471906389,-0.0556567375182884,-0.017751427362846,0.0081127812445375,0.00377614658897319,0.000846493698976103,0.194349823552882,-0.0162129029417408,-0.0380610534068893,-0.0424485055913714,0.023331426177034,-0.0186563109815483,0.0374591387831,0.645849018482484,0.737055739106236,0.640317257184685,0.0247825062685485,-0.0106445610086709,-0.0111084322482768,0.0500203938868527,-0.0546955113097843,-0.020011950190393,0.00935558201349193,0.00270801991531661,-0.00271701310112419,0.194171678931852,-0.0180870008245648,-0.0382884103611017,-0.0419888702732825,0.0231383032858543,-0.019377834363588,0.0327429866251025,-0.00455898418139735,0.0259117664978763,0.00322169329325391,0.645770320532899,0.7375549783661,0.0678846910404333,0.0659674418022017,0.0671721054888625,0.0585356869131742,0.0585285542267324,0.0113654172234809,0.0132826664617125,0.0120780027750517,0.0207144213507401,0.0207215540371819
"ES.10_49",54.85714,53.3973,10.8893174114715,11.55099807042,0.166050089690692,-0.0228550686025355,-0.323733700680095,-0.555424642381949,500,500,11.2250343008523,0.130052163839638,1.01649529595575,1.10079459740952,1.01749597592553,1.38074183008611,0.682253005682325,0.776035835523103,0.806613130678139,1.51970752222361,3.41914447479611,1.06289037193726,1.11985985690789,1.01212660478994,0.842037337610297,1.04418475917816,0.974318591437455,1.06047472091534,1.06871075174637,0.992213623818385,1.01252201045184,1.03746875213592,0.929208548352118,0.84414548362225,-0.10930342115665,0.711926164064325,0.803733461266867,-0.00832509687258427,-0.0324529853945945,-0.0607515441216394,0.0260606710820948,-0.0403961316135503,-0.019809272372977,0.0196478699541881,0.0431241956387476,0.0421611369990137,-0.206566188106041,0.722898313625837,0.705922884716991,0.00577206787065776,-0.0402581642644968,-0.0611727155356104,0.0276132050978926,-0.0396125474771602,-0.023188282112406,0.0154829272249026,0.0336474252027569,0.0335825791266568,0.146975274019192,-0.194902320375606,0.732949339689869,0.695551122775402,0.00570509288111474,-0.0345565802735918,-0.0460328918706466,0.027809061227176,-0.0264627463236804,-0.0301836917484887,0.0155672113073801,0.0274127133598806,0.0253043288238584,0.123200666300101,-0.0187045542905066,-0.0416337892395473,-0.0483265051633267,0.0244258712664304,-0.0139189738652333,0.0321274127316265,-0.0967642902409849,0.73966809478552,0.687331618871706,0.00476339926804592,-0.0324844428539765,-0.042772684596592,0.0289744480871753,-0.0218067725015831,-0.0305374160311837,0.0159545312786888,0.0253703307005893,0.024537828160877,0.122315156675253,-0.0203970064551967,-0.0441818444301725,-0.0465872429112684,0.0230627905057265,-0.0164958831138497,0.0132642462288492,0.0400676031410353,0.000102433770327434,-0.00574222663508405,-0.0842292021553601,0.740495206814067,-0.00973746878870122,-0.0184022767832751,-0.0173631826105696,-0.00862040040569299,-0.00750369218461673,0.139789632628339,0.148454440622913,0.147415346450208,0.138672564245331,0.137555856024255
"ES.10_50",54.55024,53.78076,11.1921213137369,10.9501975999228,0.189011447128829,-0.0184038575273411,-0.443686592513684,-0.471656249656991,500,500,11.0718202428227,0.0694989607060154,0.997780301256363,0.83828523544514,0.966931216931219,0.969065786760158,0.890109890115455,1.16397743664962,0.979225056773255,5.27166878275651,1.26356002262652,1.07825040070522,1.04050016953058,1.00189779026533,0.897576375087065,0.913074746018116,0.882716449982582,1.24476937936211,1.0466944981099,1.05322150397223,1.03188119347441,1.06171373963819,1.06027674266726,0.841264242130892,0.979485217990624,0.708843995916958,0.814707491510986,-0.0214947122123529,-0.0238171849964415,-0.049448101094861,0.020211372480537,-0.0308100799867594,-0.0280567700014688,-0.00442623491350652,0.0150583622960659,0.0533289721499315,0.933413505370282,0.717179537003413,0.689934402304737,-0.00585548432243295,-0.0381036704154377,-0.0479739597434123,0.0167280380842364,-0.0312481665520129,-0.0322352367748805,-0.0150896120624227,0.00293568522780377,0.0489355381509418,0.184608934447163,0.901164624016763,0.732212403614146,0.675988018305008,-0.00802161617601597,-0.0285397675309889,-0.044853654597458,0.0159925131911413,-0.0224340589014673,-0.036571298752789,-0.0160186563855426,0.00242902995019777,0.0412671140362558,0.167485091494023,-0.000907614034255417,-0.0341099531828118,-0.0142007286885971,0.042565742554995,0.0117418527215765,0.0136906456505523,0.800062522393966,0.73650891004106,0.674853293124612,-0.00721430493659862,-0.0238966098514,-0.0431559368200497,0.017987186274093,-0.0212123754302684,-0.0373800667034204,-0.0144301326679501,0.00206120899742215,0.0378900666708315,0.165209450397474,-0.00362614727153725,-0.0331484837785873,-0.0133048832405885,0.0432257071963073,0.0124227460951883,0.0100840780690901,-0.00769484532755041,0.0270236322822154,0.0061986132849917,0.787166513474607,0.737020925858446,0.0884665029334786,0.0843053341635822,0.0813926350187036,0.0722611553337497,0.0710963957335639,-0.0189675422274632,-0.0148063734575668,-0.0118936743126882,-0.00276219462773432,-0.00159743502754851
"ES.10_51",54.08268,53.3914,11.3447552887987,10.8768303893477,0.147041426582723,-0.102865111055073,-0.480821457788315,-0.320941132150927,500,500,11.1132558658874,0.0622031930464149,1.00440124748768,0.908307353750277,0.968774395003905,0.922360248447306,1.12345679011643,0.908424908426752,1.02323097425153,1.29151162661486,0.790663620595465,1.06894653239826,1.05578871514451,1.0065989765177,1.33559775668713,0.91653084008273,0.945438100670813,0.909469155917295,1.00734396851831,0.980395934244616,0.972829532488145,1.01567024205482,0.992562210441771,0.831373362574518,0.279963147469485,0.691807162823873,0.80091835313853,-0.00687528409305196,-0.0230647721785616,-0.058650423687427,0.0299804140892277,-0.0461196382096417,0.0220299931223605,0.0212641158555752,0.00542734450575002,0.0281550341856345,0.294714727056151,0.700483112087838,0.662776777183096,0.0174671479411467,-0.0386292795407194,-0.0538272148913509,0.0251307019939295,-0.0471842814513671,0.0125019910307199,0.0122344977333104,-0.0150029053872088,0.0257272606649318,0.207469626569051,0.226494238169563,0.719091857481563,0.651177388770763,0.0117037598218142,-0.0311940858132433,-0.0396120684235804,0.0296080341672519,-0.0349977274060023,0.0129474676542008,0.0105494902703103,-0.0172885900486589,0.0186851811311295,0.192532945745348,-0.0333694447847748,-0.00484503098346144,-0.0276002847690684,0.00301699552926348,0.0124842200613595,0.0491408697691969,0.278520996625546,0.723484155123422,0.649627162972468,0.0142897596449842,-0.0249327656047181,-0.0364017250902971,0.0309483635863659,-0.0311493470853232,0.0118894405367496,0.0102501066020008,-0.0198553004799797,0.0132922792428497,0.18883103581624,-0.0336863523927447,-0.00694932836860673,-0.0272766217524559,0.00106183464868261,0.0105698781961854,0.032681244039538,0.00821286238509865,0.0420103979089902,-0.00537817552396689,0.2792127210325,0.725108896320119,0.0251918205472838,0.0265192064875236,0.0203805474203826,0.0250620520202794,0.0251242952022327,0.0370113724991312,0.0356839865588914,0.0418226456260324,0.0371411410261355,0.0370788978441822
"ES.10_52",54.36552,53.45804,11.2234629312855,10.8918271357523,0.0673190197377288,0.0531900426737982,-0.240896024319619,-0.497123752380345,500,500,11.0588882471307,0.0820588814825444,1.01042014544185,1.02429149797571,0.835418038255916,1,0.868421052652358,1.58525152240075,1.02270039320421,0.600939158551359,0.93764504800785,1.03432840106809,1.01203305635623,1.0166176619821,0.853618537782568,0.986120449332753,1.30801243819389,1.18761206503446,0.904103456852592,1.0419827533795,1.07365171776321,1.03208898946896,0.949123180408321,0.842087816210536,-0.0739664988209911,0.708826193852399,0.818187765864251,0.00191263884738632,-0.0413137363129047,-0.0300787192826709,0.00755743564578528,-0.0564303676448977,-0.0143067089864726,0.0185428691253796,-0.00449361454678,0.0474628240184836,-0.0736360438158856,0.715464119097568,0.72642396762738,0.0185811958991755,-0.0457311622307753,-0.0242838706924037,0.00735336287276728,-0.0515635886338276,-0.0185180828483447,0.0112684542106531,-0.0147914318705595,0.0457497575826715,0.133545870453913,-0.212636032624217,0.722651517367175,0.721447584492908,0.0183654115854408,-0.0441852249769519,-0.0187156597835589,0.00959872661075236,-0.0458893578301298,-0.0204316265163506,0.0109139104708096,-0.0171879015302055,0.0397494344098937,0.12609563063278,-0.0105493526799623,0.00563947616653689,-0.0264309865399581,0.00718808836885258,-0.00174900544897389,0.0222536262382266,-0.175033978445159,0.723891624009365,0.719065138477947,0.0192628414786671,-0.038572076237381,-0.0162249956882486,0.012450029122542,-0.0441565222961462,-0.0208137087841259,0.0112380872837953,-0.0193427151343563,0.038506047317496,0.125632935377324,-0.0114764954871897,0.00685121389292145,-0.026496888315427,0.00691954824688566,-0.00385238786721535,0.0146476257608856,0.00181300317435422,0.0215841259284891,0.0142099911343396,-0.167518278431111,0.724488152736721,-0.00668842085823431,-0.00665853946349364,-0.0192276138317418,-0.0158274479797346,-0.015147840785404,0.0887473023407787,0.0887174209460381,0.101286495314286,0.097886329462279,0.0972067222679484
"ES.10_53",53.9367,52.95334,10.9229323999752,11.1956235117135,0.0750694380421957,-0.0634244114861394,-0.623324570512079,-0.254958582111051,500,500,11.0601183996931,0.0889104405995583,1.00926832881152,1.13662368713131,0.853563293232867,1.0317581300813,1.0215109275512,0.735729391324737,0.875390589496481,1.16830774033481,2.27505196609468,0.943391145724567,0.909689210026455,1.00768699260066,1.10951536195465,1.09567109291503,0.991829008097398,1.04212502632889,1.02116539026736,1.04657939315443,1.11608099443735,1.04660855818385,0.960259746587538,0.842161327535803,0.102889170553859,0.709627630165105,0.802718744957737,0.00257812715402116,-0.00632622928745638,-0.0248577139266842,0.0278058300038877,-0.077230177940762,-0.00577938662602826,0.0236984719901153,-0.00376708669874289,0.0298953621506523,0.103660402159474,0.719041756786775,0.683883889915315,0.0246572755739947,-0.0204980171616958,-0.0233795924719125,0.0307198618166916,-0.0769149638915227,-0.0114354041015153,0.015892647269641,-0.00867140138272159,0.0194734721618284,0.177309444411843,0.0572613634926272,0.733358062577816,0.671511155306645,0.0214112022176786,-0.0177152785161524,-0.0200721433303151,0.030035293145338,-0.0650371860539836,-0.0144865689471545,0.0147531197160347,-0.0161740842782939,0.00677743454581845,0.161389942313491,-0.00845201279471556,0.0110871579979187,-0.0381184688796893,0.0344426895985684,-0.00230442223287815,0.0454275250026015,0.0303554343001221,0.737839732695091,0.672873716524499,0.0236450001213,-0.0152427572470476,-0.0212938908543302,0.0301496730435856,-0.0650011973670087,-0.0168872751314683,0.0178535815390687,-0.0168639248814182,0.00498895806840431,0.161526293028486,-0.00793580418045714,0.0128993982337222,-0.0377708381123179,0.0344123668874231,-0.00314165018179845,0.0505150853540983,-0.021338476405525,0.022712053542751,0.0151076409871422,0.0511829652201916,0.738432347454503,0.00930271872647527,0.00937244958990227,0.00517728304736918,0.00274458493147454,0.00462770500012113,0.079607721873083,0.079537991009656,0.0837331575521891,0.0861658556680838,0.0842827355994372
