"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_EMTHIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_EAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BM_ESCIIMP","CHL_FL271C_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX9","EEXP_FL76","EPAL_PCOPH9","EPEL_KMHSCPH9","A_EMTHIMP_1","U.TX_1","Y.R2_1","A_EMTHIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_EAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_EMTHIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_EAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BM_ESCIIMP_3","U.TX_3","Y.R2_3","A_EMTHIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_EAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BM_ESCIIMP_4","CHL_FL271C_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX9_4","U.TX_4","Y.R2_4","A_EMTHIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_EAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BM_ESCIIMP_5","CHL_FL271C_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX9_5","EEXP_FL76_5","EPAL_PCOPH9_5","EPEL_KMHSCPH9_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.15_5",63.9628,61.7464,12.6458103734004,14.0849316234647,-0.172500217312605,-0.320697918878962,-0.724516612314134,-0.39264813922373,500,500,13.3847267218587,0.165591726006656,1.01125758646533,1.08353381448809,1.19956458624164,1.37183014582419,0.629691971048653,1.0979623824433,0.888198380432022,0.672270030633576,3.39397626090048,1.00128572655904,1.0291965156972,1.01300250338459,0.708454822419842,1.00009663448003,0.907629793176615,0.970710792533982,1.13554103209152,1.11009898634027,1.12393130313201,1.02310678452701,1.0548484163393,0.922381431899235,0.508127981335254,0.853556958961289,0.903272676111802,-0.0170902029693913,0.0128309181471626,-0.00177085949838173,-0.00732939571188818,-0.0357789951085535,0.0011636084024524,-0.0149740524109835,0.010875201002661,0.0216797356218275,0.506113126440056,0.856100260319337,0.810430081830288,-0.0087843846389144,0.00743432375457908,0.00127733231059928,-0.00467164946724701,-0.0369224275875118,0.000135036398902803,-0.0192392046830127,0.00675833825209992,0.0213261864845887,0.121859286174837,0.45822723216132,0.861693145676713,0.798779482515645,-0.00998034559483277,0.0148787607843269,0.00511497567779815,-0.00216066576789087,-0.033869450617351,-0.00168200898999602,-0.0170213041056273,0.00265960399398859,0.0139490244270652,0.115735146017672,-0.0268904905381599,0.00635404245093307,-0.0325630476179714,0.00198908320032473,0.00410272573328103,0.0226144132113997,0.396236925953721,0.863945891713793,0.793413476370628,-0.0126807311726053,0.0163576195410306,0.00564818711247982,-0.00232884424859446,-0.0311475750994889,-0.00123008462357732,-0.0162119154818336,0.00115873041367965,0.00950933551864276,0.111899743900708,-0.0270738751906023,0.00493298807931589,-0.0312567415017158,0.00307177592070316,-0.00123340300181532,-0.00141275939256518,0.0352081949220086,0.011119478121276,0.00645730855989511,0.380081655974553,0.864674199099751,0.0379632690225514,0.0378127351388893,0.0342350831424138,0.0296036620087748,0.0283966691194255,0.127628456984105,0.127778990867767,0.131356642864243,0.135988063997881,0.137195056887231
"ES.15_6",64.0775,62.12,13.2598285379454,13.3231053389119,-0.124168947291197,-0.286145936154964,-0.513088144115024,-0.408853541057549,500,500,13.2915045936767,0.147274523076287,1.01196767126769,1.0161352781722,1.179182925793,1.03225806451613,1.02047502047502,0.969343960760266,0.952186135762617,0.893796539465328,0.201422974298099,0.931051688274519,1.03874471877422,1.00778971366821,0.760553229554416,0.945620875494851,0.940784787514117,1.06602008018414,0.79912011030015,1.03453512284613,1.05134043777744,1.00289287862021,0.9583651610377,0.918867217382505,0.163130252434835,0.845180120914517,0.89934200353758,-0.0197622867503453,0.00756110363307063,-0.0105336305878483,0.00205547800930599,-0.0329996383842107,0.00225831409396717,-0.00979398750703815,0.0256958132089123,0.00830188685821096,0.19524432263974,0.847666877574848,0.812477399191222,-0.0125757265058507,-0.00555248129000921,-0.0108352251462279,-0.00114717515608555,-0.0335838668119124,0.00390189687306151,-0.0093975291188253,0.0185337655402582,0.0102674504434771,0.11419642330899,0.227775525314513,0.852236536418349,0.80398454284942,-0.0150079840341449,-0.000775327450784582,-0.00591814857323922,-8.93798078887815e-05,-0.0301523219281726,0.000854297135149277,-0.00785412662199636,0.0166117996268228,0.000298771051677016,0.11139807835728,-0.00334255281939102,0.0223163485025661,-0.011141040391785,-0.00778559515795454,0.0105224168535056,0.0402180422936274,0.254840816119926,0.853645308671161,0.799389929990728,-0.0185020237588758,0.00242103320600528,-0.00508522348282762,0.00153300120068876,-0.0258663855327269,0.00127050787273546,-0.00780877031732968,0.0142572627820214,-0.00523414525434947,0.104558084342179,-0.00392298950893387,0.0209688232218124,-0.00718142194647424,-0.00555881416519577,0.00650142933733218,0.0103813874432265,0.041834662502105,0.0198284624246651,-0.00188995609305532,0.242357200798107,0.854819785989202,0.0122732720953536,0.014689407152041,0.0171369255985418,0.0191732105514349,0.0182339929305977,0.135001250980933,0.132585115924246,0.130137597477745,0.128101312524852,0.129040530145689
"ES.15_7",64.12832,62.00996,13.2973782873254,13.1825858289136,-0.111776134365301,-0.260457766616865,-0.542908824118009,-0.39464816121632,500,500,13.2401064658277,0.159995692290498,1.01320757048414,0.98410680228862,0.835418038255922,1.15199878400355,1.1016921574992,1.02854207101267,0.951835797066954,1.32194777401633,4.92121934806232,1.03566224272741,1.0081044025866,1.01073577254443,0.880725977375,0.880009206605778,0.923578832194278,0.998075304193975,0.961598623523582,0.984904181191041,0.991915578285261,0.999758906386442,1.00311733759979,0.927619000894904,0.122101540293698,0.861190358433107,0.912263917239667,-0.0148814526876256,0.00147207848771159,0.00398738857877451,-0.0224541622258859,-0.0197855732434431,0.0120647189573315,-0.00501287754020961,0.0250632347378499,0.0202841853473919,0.134097559692866,0.863756393309696,0.843757978452361,-0.0114501343871062,-0.00260239010058819,0.00224626815672609,-0.0180317662528598,-0.0208619356520424,0.0103218242555108,-0.00784184484928164,0.022523060388818,0.0205935539324865,0.0905519555978881,0.152474597835684,0.867030124849117,0.830639885141874,-0.0168041440737137,0.00614517461652664,0.00739225059041742,-0.0155357419148542,-0.016856140938323,0.00785855466332459,-0.00925522742505404,0.0166418720859117,0.0122268051893986,0.084705615497523,-0.00552952779000957,0.00549094399636881,-0.0155881059417039,-0.00281721201029046,0.00405057415369385,0.0432594183282797,0.19655731729374,0.868751888289233,0.828595104944755,-0.0175456136256492,0.00556891088924727,0.00655085181015455,-0.0167186972086578,-0.0171195031427204,0.00932715272611404,-0.00763345342156104,0.0156643224017885,0.00917000627868569,0.0836527841949189,-0.00522668029395972,0.0057514350378095,-0.0138784051804972,-0.00235966190713509,0.00277213557415038,0.0267268333107321,0.0276612563676101,-0.00406617931827096,0.0123800960232761,0.200929290738429,0.869209681373936,0.00922209656008717,0.0101281330357099,0.0115161156920616,0.0148455994520171,0.0151758062714239,0.150773595730411,0.149867559254789,0.148479576598437,0.145150092838481,0.144819886019074
"ES.15_8",63.78802,61.25354,13.092981165158,13.5453077185711,-0.152817936732061,-0.347937667605709,-0.614183903863496,-0.372063558977989,500,500,13.3210644653865,0.190261071597214,1.01416605923115,1.25173064818143,0.9522140809175,1.21690488143262,0.709499376509717,0.824578989766123,0.939359869232924,0.86832479577417,1.38772729095303,0.981924583179457,0.951226780350615,1.01613153716823,1.41260500852675,0.965698604900668,0.799580069525587,1.24229353386203,1.20845280926256,1.07163663103777,1.08799695978592,1.06491417558081,1.06217185232873,0.916512119596792,0.419315339219349,0.842722009001896,0.891259764054524,-0.00526224669784659,0.00204227340983047,-0.0088323274829864,0.00611724542193142,-0.0239279232499927,0.0021112652492761,0.0215990262748789,0.0270057709798177,0.0261448615265076,0.48324136080583,0.846378354309311,0.821080206151466,-0.000124910999007081,-0.00515688208938574,-0.00954446594993333,0.00583807783442207,-0.0258029348810625,0.00161276292871098,0.0161744481579179,0.0248362302756698,0.0265465672140465,0.0956309948652177,0.423932121420326,0.850165259394412,0.814414588810681,-0.00209248043548739,-0.00358814099860442,-0.00869812411895901,0.00633478975535885,-0.0244581476430292,-0.0017714219729905,0.0165576339075957,0.0223365178450393,0.0225192671023355,0.0962991347147247,-0.00233398147252597,0.0145605150482922,-0.00762429047945048,-0.00387832695916673,0.00134380696070405,0.0236443292076923,0.404688835610546,0.850691916956224,0.811257188924397,-0.00342503065285351,-0.00291763646317749,-0.00830484937754636,0.00527798248888814,-0.0227782856801673,-0.00278852306501007,0.0166754295231016,0.0213116587820453,0.0194364161780487,0.0948077425102714,-0.00289649927994419,0.0158081068316952,-0.00580775506709643,-0.00354778656566256,-0.00153809145296137,0.0135160173393555,0.0120129265154985,0.0101203076556124,0.0171968613185154,0.375165551283057,0.85115849599322,0.0314776150441206,0.0362764824133602,0.0318241926177802,0.0303796169339238,0.0281633312606428,0.158783456553093,0.153984589183854,0.158436878979434,0.15988145466329,0.162097740336571
"ES.15_9",64.03006,62.17862,13.062794164311,13.1140128321091,-0.105288728452759,-0.295785330354009,-0.571834326982892,-0.330816282221421,500,500,13.0884285523488,0.141456248364342,1.00985096312186,1.08330001332799,0.927017953583656,1.01093182911365,0.869500372872981,0.910778015704572,1.05913609181159,1.03986863550235,0.702990495108814,1.00915633469693,1.01849725988883,1.01086091017322,0.804277926904246,1.03852901618586,0.884250235720108,1.12480012834452,0.994507099232448,1.02251950660012,1.03163258429379,1.00499989341318,1.06978417694498,0.923067828378957,0.389841475131206,0.853933435337678,0.899381039053531,-0.0387507266328951,0.0303673741896417,-0.00811753292405203,-0.017654308544359,-0.0463229366116712,0.0123619044167303,-0.0180835100133156,0.00919939453408699,0.0148314828810576,0.441843783948318,0.859402705972637,0.839872046851169,-0.032276480195404,0.0269229045539825,-0.0069209987861163,-0.0171175698713152,-0.0426193149158237,0.0133440859923245,-0.0208370887907856,0.00777271337269156,0.012675585738418,0.0811061360597639,0.406537069021691,0.861960758314583,0.823893267248697,-0.0375994019076502,0.0374570804365228,0.000114240201112732,-0.0139005481650891,-0.0380000707427448,0.0120340400577992,-0.0205817922809503,0.00342860517200886,0.00120242004988539,0.0720428191672211,-0.00633019792725241,0.0116887409668572,-0.0268225756804757,0.0113274582243718,0.0143607564622756,0.0357126806145211,0.398113406028736,0.86433945948866,0.821109966001165,-0.0393441552109763,0.0402913219588634,0.00213801635243154,-0.0152050408738239,-0.0359026018290015,0.013850275105273,-0.0201737849284779,0.00147271729896784,-0.00290584536121332,0.0680964368345631,-0.00811890391309939,0.0102941747115935,-0.0244119081406165,0.0127975098262802,0.0107124770800775,0.00926764056497237,0.0398036658332506,0.00308475287750414,0.00992628446728904,0.388305831226687,0.865106076418487,0.0297852009942971,0.0337583524394168,0.0310608005686622,0.0304172043600522,0.0296678726306683,0.111671047370045,0.107697895924925,0.11039544779568,0.11103904400429,0.111788375733673
"ES.15_10",64.72472,61.67802,12.6140488733618,12.7905721432273,-0.136207481823463,-0.266704712864242,-0.46152742353809,-0.356921234525204,500,500,12.7026171462943,0.239848211192353,1.01920013874439,1.04917629702483,1.03507295173963,1.16028209647924,0.654809674684655,0.865591397877476,1.13012124677692,0.677026347551886,0.710365413675368,1.08935185184454,1.01594825664676,1.0210792844149,0.860668047670109,0.870246465097299,0.969016775879783,1.30804045831824,1.10472758066594,1.05206229439383,1.08484058226008,1.02060984608392,1.02332217407846,0.916725647708032,0.400930332439947,0.843878754880537,0.896040026058058,-0.0362556907801387,0.0182966384948949,-0.00908867299600162,0.00897867640432132,-0.0364063625910491,0.0244275851918815,-0.0231030314713502,0.0037615730426947,0.0322102014604679,0.471603502675273,0.848499711210978,0.84140894965142,-0.0323109379002488,0.0132616921672424,-0.00974450284475256,0.00879836631729279,-0.0375608652025013,0.0231517197090855,-0.0251929539197234,0.00110589118760204,0.0323953646655909,0.0728839321343356,0.428645704624871,0.850567036059448,0.825347661667753,-0.0389296273229926,0.0218310965219311,-0.00282127212698664,0.00916645531445269,-0.0323953471732597,0.0193618813745463,-0.0242074980936234,-0.00313659044084127,0.0209178266832136,0.0652378666059289,0.00619874907710671,0.00684079288805757,-0.00229950857434801,0.00890232589850897,0.0104968759631776,0.0507382239256783,0.440845864410813,0.852826611690673,0.822336492192016,-0.0414727651364376,0.0221373461974481,-0.00285187584803951,0.0100897186801229,-0.0280163551262346,0.0189405403414052,-0.0241534411722146,-0.00549464247809152,0.0191429900175276,0.0611045971642659,0.00551472984180489,0.00528735290101864,0.00143376417405993,0.00953500276576202,0.00906099114545967,0.0350924177785329,0.0193577787047608,0.019670490369924,-0.00836393566146226,0.431843001097729,0.853361445276159,0.0315628132236441,0.0371264832470253,0.0337446763677293,0.0347051209474119,0.0339963801257844,0.208285397968709,0.202721727945328,0.206103534824624,0.205143090244941,0.205851831066569
"ES.15_11",64.17864,62.10528,13.0213844985438,13.3381997911614,-0.0892587249285749,-0.315042673752267,-0.66049161220668,-0.340404119037611,500,500,13.1807440595714,0.157302197101262,1.01253745174732,1.11864406779643,1.14411817689104,0.843713370340639,1.17021690491336,0.761051375815529,0.922878404247783,2.5478512029299,0.811685492707226,1.12915262641656,1.03387489326035,1.00985791797834,0.745417519765871,0.827697892536428,0.798731958130275,1.05576433817676,1.29941534369659,1.06501424779258,1.10439815541265,1.0448140015764,0.968229101806521,0.92486530946422,0.173972622429586,0.856366257120526,0.90164242753978,-0.0145195324112077,0.0154679362103731,-0.000384030841286436,0.000759762999822827,-0.0435634868966914,0.00948290477929505,-0.00245723607183788,0.0125780745734507,0.0139583161040851,0.180327920664749,0.859282874044485,0.845388328150193,-0.0103529178785006,0.00637178023982656,-0.000908498170318536,-0.00138337778403302,-0.0443856148087423,0.00879243928082019,-0.00576220822361576,0.0110721148147301,0.0142061935793293,0.0756689740552655,0.176516105152727,0.861411447965225,0.832906123078158,-0.014985663785563,0.0152609103301712,0.00263564458828416,0.000570645164555034,-0.0424182999105615,0.0100555796805248,-0.00377448738387334,0.0104841886271835,0.00964185807017605,0.0654371212765041,-0.0118473099539391,0.00553034710420665,-0.0291481831859095,0.0160693335408704,0.0192438265931965,0.0133851223134863,0.122139097822797,0.863582858370242,0.832334249440991,-0.0152830777297201,0.0155671489815392,0.00247078955052722,0.000498985145659112,-0.0432309640837832,0.0103129551163525,-0.00389205536053823,0.0113245198308872,0.00980263272529287,0.0659593189016759,-0.0115961803388334,0.00543403008147771,-0.0294945791943339,0.0166344254178686,0.0208665693218779,0.0130504328797957,0.00401760195083996,-0.00494713468207356,-0.00804447681885694,0.115170914105643,0.863657827035179,0.0131989986030608,0.0136811639653833,0.0133919681889693,0.00926647974278078,0.0087378158308149,0.144103198498202,0.143621033135879,0.143910228912293,0.148035717358482,0.148564381270448
"ES.15_12",64.01058,62.30446,12.3440890036592,13.1577130205923,-0.123786921347928,-0.315085489868256,-0.365303765292167,-0.171071584205255,500,500,12.7573889425408,0.133735830089085,1.01397408403927,1.02429858096287,0.687239374221725,1.20273923225089,0.911894273128874,1.45981887027741,1.03261861679677,1.10978440001902,1.47831329371914,0.983254132658722,1.05601945053572,1.01319168928698,1.40890519180851,1.05028564846888,0.709182940675801,1.09964978466185,1.21369897011515,1.03147831349627,1.04501767897952,1.01860495861885,0.998909358861261,0.915815532150831,-0.220860865049106,0.837488554527686,0.887099271710744,-0.00677028140347726,0.000567785534727923,-0.00615047673237228,-0.00825765936640729,-0.0508437606243391,0.00490606993063734,-0.00598332255918051,0.0279766409730976,0.0217386378916358,-0.149210354973059,0.841792087314168,0.824466394478702,-0.00148975377065378,-0.00926551707874707,-0.0069256157620084,-0.0116095737435344,-0.053258711562831,0.00291432187533909,-0.00550702874326696,0.0269546738785312,0.0218879829966145,0.0850027617028811,-0.153650801832658,0.844788282678751,0.805357585646163,-0.00772808421309653,-0.00190572464942133,-0.00334106101536254,-0.0104270143701377,-0.0495412411904779,0.0012100399686611,-0.00387359284875183,0.0224662978611748,0.00950138070805535,0.083318459416417,-0.00821904848189947,0.0281355975938689,-0.0194906981602736,0.0012915729466762,0.0161300035647046,0.0529764446301042,-0.216803688605294,0.847804870455542,0.79889969533153,-0.00928484462963132,-0.000418853896178618,-0.00299342637921127,-0.00847454147188029,-0.0476960347902005,0.00219948580571115,-0.00429361897123726,0.0188352128590059,0.00636104113887551,0.0809045134380271,-0.00828024568611284,0.0274356866577259,-0.0165806578156504,0.00197891065052781,0.00988403616506205,0.0356827846972773,0.0152184037887279,0.0229160900759399,0.025241605586494,-0.204413335627932,0.848943770277888,-0.0173123878282509,-0.0116959948187754,-0.0120440634462663,-0.0169943622148526,-0.0160231326761775,0.151048217917336,0.14543182490786,0.145779893535351,0.150730192303937,0.149758962765262
"ES.15_13",63.70128,61.52024,13.2870239245341,13.6501826109773,-0.166948951116526,-0.382567581563866,-0.506243789529778,-0.503796973276672,500,500,13.4698272090656,0.161920414133605,1.00886379149978,1.07500250008333,0.882754924300014,1.12636706184861,0.939123376623457,0.8842525609219,0.968691050868125,1.17904508388017,2.65646573815337,1.02798055259889,1.06274232521975,1.00695346870122,0.892874654676457,0.983618938833995,1.00140265836574,1.03142016166753,1.07685520396115,1.0471701116726,0.981771119424218,1.02122110880938,1.10515390641152,0.919165645255207,0.835949193982086,0.848908641615123,0.906119589863344,-0.00392516968145392,-0.0215868111482651,-0.0220934737213946,-0.00460402429596152,-0.028075451020363,0.0141019353702284,-0.00720043097198788,-0.00586615005767605,0.0317436404411511,0.833258974755289,0.8510551337042,0.831147034829868,0.00190533630358392,-0.0251671294483458,-0.0195975174760453,-0.0039172304107564,-0.0292104755473685,0.0158714393591983,-0.0105994868651821,-0.00911359773518345,0.0323516564306878,0.0989115674746142,0.847705939500648,0.854901345728939,0.820105009151022,-0.00100772462414841,-0.0173293576585494,-0.0160442296430126,-0.000470666637504655,-0.0266506987595979,0.0155993946538509,-0.00862008663719893,-0.0107085080474783,0.0277438717654246,0.0926024663474438,0.00750662105288956,0.0115514923519262,-0.0352190076943315,0.00198882765361426,0.00996192688932922,0.0149848907013314,0.856312918084841,0.856513909252491,0.818142955870186,-0.00186441060865715,-0.0164296449487687,-0.0157060016932432,-0.000279860387488618,-0.0245039274424416,0.0159902520400841,-0.00877414915655699,-0.01196781423368,0.026055311594472,0.0912769161832342,0.00728247645996999,0.0117160484404554,-0.0341696771588362,0.00166834781563664,0.00859353713221519,0.00709609243026655,0.00860667587907712,0.00876831005929368,0.00690810376670615,0.856226405814002,0.85665063854091,0.0620608698988705,0.061861148017881,0.0629336907106066,0.0635726728185879,0.063566250147421,0.0998595442347345,0.100059266115724,0.0989867234229983,0.098347741315017,0.098354163986184
"ES.15_14",64.1141,61.687,12.6720504700791,13.3027811894637,-0.143998657072214,-0.365087793213349,-0.557470666721482,-0.179826935712334,500,500,12.9912441761939,0.18682583185124,1.00995331865638,1.13671708108988,1.29411764563997,0.940101826894295,1.1305255830052,1.29773719489593,0.905431707536396,1.60910093271192,0.600174171817812,1.03347369733093,1.02723846747626,1.01222055658207,1.08398013954709,0.85570878266057,0.935148073322972,1.13309308656171,0.869393315784554,1.06960545418227,1.06417688095316,1.02562023766817,0.912346397262001,0.910295516726004,0.987483608669003,0.834256157055253,0.888983880042158,-0.0200036680479452,0.0121230702433439,-0.0203722905016665,-0.00960094309007251,-0.0509768224529707,0.0215280518568454,-0.0149845600208088,-0.00176213917500067,0.0221265133814606,0.989834614011825,0.839062135628514,0.786211368193458,-0.0122803101413009,-0.00189768196645621,-0.0204653676154531,-0.0125846257629118,-0.0506143195824506,0.0189373384466901,-0.0180188656326472,-0.00652159529841143,0.0256136272385305,0.139282041609668,0.902680342855558,0.84680165638295,0.775042564694577,-0.0160216334218016,0.00539006338189591,-0.0163024408135619,-0.0103382757701722,-0.0472312752873047,0.0157977895629458,-0.0170299752006442,-0.00805090847238474,0.0162110227644231,0.126174213057269,-0.00935415605056557,0.0117082792070981,-0.0404248396147061,0.0150870911799798,0.00884975590760606,0.0214567405538028,0.918844800544192,0.849460175932439,0.76635549144803,-0.0223074409660486,0.00838496603823143,-0.0139342553785721,-0.0103171769376711,-0.0438263297666416,0.0156396827213245,-0.0158966224923361,-0.0124448891225751,0.010959573450125,0.120664569322116,-0.00997062530746525,0.0113736712795346,-0.0354854337670817,0.0148633993997545,0.00142296839989253,-0.00734249878466324,0.0359378210876359,0.0252655414944095,0.026762895027501,0.949962333416518,0.851382644427297,0.0760114732104368,0.076192441662029,0.0694837484857453,0.0707280063466094,0.0731232759951738,0.110814358640803,0.110633390189211,0.117342083365495,0.116097825504631,0.113702555856066
"ES.15_15",63.62214,61.9185,13.0139928862008,13.1238210788405,-0.150571186576305,-0.227678327102222,-0.609511981717706,-0.480298951353055,500,500,13.0690223534797,0.130357111184098,1.01039141463283,1.15522326279191,0.709943154052409,1.21074815589036,0.956523629407423,1.08599931200481,1.04256208298614,2.22873726943358,4.17325270979562,1.09740936528415,1.06421244755134,1.00774979950533,0.828178694387156,1.0303045691446,0.859151445021775,0.969472964450069,1.06331361267911,1.01699399905996,1.05647688822196,1.02988049119822,0.935846040179365,0.915509768303728,0.188910771034013,0.839046050242265,0.898050445605137,-0.0119906575267715,0.00828835464199528,0.0072211854483735,0.00340381092949883,-0.0434604022876791,0.00333966040635136,-0.00444354732028813,0.00231112286606984,0.0213438820347251,0.214341811452326,0.841583612196268,0.807462265255272,0.00162018265586979,0.00447273378783214,0.00645256545012515,0.00392739834228695,-0.0423182369632178,0.00167759666984431,-0.00937700670384806,-0.000926873880527223,0.0211918475577801,0.118573309714725,0.235170541400749,0.846820860582846,0.795460388304347,-0.00240774682969248,0.0101733639188271,0.00795571050511263,0.00709726632995076,-0.0364611051169368,0.000509465979944238,-0.0103870528859469,-0.00680076062567742,0.0120740119841921,0.111650163503264,-0.0306999306737521,0.024269221270625,-0.0215380343563076,0.0156464011149001,0.0133822992913193,0.0334205705458057,0.219928205041564,0.849758377085563,0.783490992952544,-0.00622808101369416,0.011912926046255,0.0065291131912415,0.00898186553323675,-0.0312884350304805,0.000558057999564511,-0.0105151627859111,-0.00708853584566312,0.00187304265603066,0.106513491865783,-0.0333736167675621,0.0236531264536877,-0.019432970598415,0.0141961245154158,0.00621590430880549,0.0097545993489307,0.0186691769358164,0.0442709369355598,0.0243698664310606,0.216604419365019,0.851998306060033,0.0144548510152111,0.0164007532969944,0.0179945014278848,0.0168282063564615,0.0165738808540141,0.115902260168886,0.113956357887103,0.112362609756213,0.113528904827636,0.113783230330083
"ES.15_16",64.0996,62.13136,12.8589678726366,13.4712479895216,-0.168123079152537,-0.253941001143727,-0.575744169260766,-0.465595538518571,500,500,13.168666924649,0.14946387597638,1.01126651089027,1.10962693112045,1.31446540667659,1.02133469875405,0.892507793188897,0.742327076460002,1.08616102058606,1.64147657602532,0.706830256081624,1.09030004335422,0.978781765754023,1.01283650750819,2.33971291865814,0.90778422926723,0.933888439793582,0.973941531530311,0.899450164533135,1.03680300016367,1.08184875274081,1.02579273198878,1.04123933066368,0.916833626129217,0.308515884963249,0.842191737868328,0.895104175889679,-0.021128870817615,-0.0201907249433361,-0.0344066485783481,-0.0084381246912049,-0.0482873902325559,0.0268516303694437,0.0317155491686948,0.00229254279466862,0.0163293378538296,0.364780696365103,0.847861090303211,0.8145204133798,-0.0146468032110073,-0.0271342458684992,-0.0343442660026144,-0.00667044380330772,-0.0437230865770603,0.0262114556312887,0.0274993488111699,-0.0023825664251882,0.0155764510324053,0.108315998172436,0.31479797482748,0.852150077167953,0.79434236914635,-0.0226485792783492,-0.0119822815951927,-0.0274173908116316,-0.00301439539534136,-0.0399905471187912,0.0220186330340089,0.0276754443114281,-0.0112201509460617,0.00453231536650374,0.0939523120765704,-0.0149515631196865,0.00097128249875625,-0.0178465327903349,0.0198825703139292,0.0105248491447402,0.0538500918163371,0.392165209443278,0.856087223520484,0.789474368768649,-0.0259982951507639,-0.00853258328378677,-0.025671321216251,-0.00422462938466303,-0.0374091535647382,0.0237680681965641,0.0278405101501896,-0.0123350614017729,-0.00285662417080187,0.0887005471828953,-0.0136297380398171,-0.000893092832458329,-0.0151173927657913,0.0218815976101636,0.00617674339319782,0.0147846314702497,0.0620849489244287,0.00195542020866487,0.000583860085449971,0.333456832190697,0.857657852357864,0.0234280270530475,0.0277006547779191,0.0239050753298532,0.0297801752969563,0.0253219884821094,0.126035848923332,0.121763221198461,0.125558800646527,0.119683700679424,0.12414188749427
"ES.15_17",64.05858,61.61964,13.5418200832064,13.2201124282523,-0.258109082210448,-0.302188257324004,-0.601762677880519,-0.544433417817625,500,500,13.3819330401397,0.182256180230785,1.0140149211288,0.937782893406544,0.875451488364418,0.95906923439003,1.19662589944725,1,0.845369811307238,1.5128768201281,1.01665677433042,1.16351853137714,1.02039585904848,1.01293722031126,0.766765818784587,0.86360059936286,0.767235035412321,1.06582670570932,1.09136881807333,1.14586797508043,1.1194715115006,1.03262699476141,0.88145320759895,0.920907087496528,0.315762983996241,0.850068347457692,0.895305374443367,-0.00797790802593209,0.00597857500600862,-0.0135436791341794,-0.00812652429945219,-0.0268243802258006,0.00556730439265282,0.00985624917442858,0.0251484672243739,0.01604952001916,0.289986249808281,0.852916280716469,0.807664155070089,-4.91555542443864e-05,-0.00277987443665542,-0.0128455686225337,-0.00721451026224375,-0.0270318795360272,0.00451960785501645,0.0055974831061608,0.0230423251713345,0.0151031052650831,0.11516990635056,0.276271766543025,0.857664545657026,0.789238377193379,-0.00949445183046653,0.00948258503869971,-0.00779175295680774,-0.00417137046605516,-0.0241714546878963,0.0028978689351733,0.00834874538157613,0.0159572852073841,0.00509580564245863,0.0976770380806336,-0.00420118910858367,-0.00528304015618894,-0.0179342099864487,0.0216372910496424,0.0148483335134241,0.0458116055834043,0.183747172267179,0.861108335485411,0.783742117986682,-0.0124477215361251,0.0134151412173205,-0.00338488962012622,-0.00501829393191636,-0.0227154649220477,0.0053431966017709,0.0079499485078759,0.0135534271147023,0.000866040289749933,0.0944592023772861,-0.00510401133248635,-0.00453591969515609,-0.0147990932327561,0.0233145275281396,0.0101770092274688,0.0158005252329933,0.0492607954949488,0.000888344040488067,0.0134871883785448,0.207595636668059,0.862296584873991,0.0235962161108635,0.0216699821272798,0.0206451314406025,0.0137309887679173,0.0155131277406162,0.158659964119921,0.160586198103505,0.161611048790182,0.168525191462868,0.166743052490169
