"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_C2RRSCAL","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_R2_KAGE","CSES_WKSESL","CSES_WKPOVD","CSES_WKMOMEDR","CSES_WKPAREDR","CSES_WKDADSCR","CHL_WKLANGSTD","BM_C2RMSCAL","BG_C2RGSCAL","CRA_T2RARSLI","CRA_T2RARSMA","CRA_T2RARSGE","DALP_P2LEARN","DSCP_P2CONTRO","DSOP_P2SOCIAL","DIPP_P2SADLON","DEXP_P2IMPULS","DALT_T2LEARN","DSCT_T2CONTRO","DSOP_T2INTERP","DEXP_T2EXTERN","DIPP_T2INTERN","A_C2RRSCAL_1","U.TX_1","Y.R2_1","A_C2RRSCAL_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_R2_KAGE_2","CSES_WKSESL_2","CSES_WKPOVD_2","CSES_WKMOMEDR_2","CSES_WKPAREDR_2","CSES_WKDADSCR_2","CHL_WKLANGSTD_2","U.TX_2","Y.R2_2","A_C2RRSCAL_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_R2_KAGE_3","CSES_WKSESL_3","CSES_WKPOVD_3","CSES_WKMOMEDR_3","CSES_WKPAREDR_3","CSES_WKDADSCR_3","CHL_WKLANGSTD_3","BM_C2RMSCAL_3","BG_C2RGSCAL_3","CRA_T2RARSLI_3","CRA_T2RARSMA_3","CRA_T2RARSGE_3","U.TX_3","Y.R2_3","A_C2RRSCAL_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_R2_KAGE_4","CSES_WKSESL_4","CSES_WKPOVD_4","CSES_WKMOMEDR_4","CSES_WKPAREDR_4","CSES_WKDADSCR_4","CHL_WKLANGSTD_4","BM_C2RMSCAL_4","BG_C2RGSCAL_4","CRA_T2RARSLI_4","CRA_T2RARSMA_4","CRA_T2RARSGE_4","DALP_P2LEARN_4","DSCP_P2CONTRO_4","DSOP_P2SOCIAL_4","DIPP_P2SADLON_4","DEXP_P2IMPULS_4","DALT_T2LEARN_4","DSCT_T2CONTRO_4","DSOP_T2INTERP_4","DEXP_T2EXTERN_4","DIPP_T2INTERN_4","U.TX_4","Y.R2_4","A_C2RRSCAL_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_R2_KAGE_5","CSES_WKSESL_5","CSES_WKPOVD_5","CSES_WKMOMEDR_5","CSES_WKPAREDR_5","CSES_WKDADSCR_5","CHL_WKLANGSTD_5","BM_C2RMSCAL_5","BG_C2RGSCAL_5","CRA_T2RARSLI_5","CRA_T2RARSMA_5","CRA_T2RARSGE_5","DALP_P2LEARN_5","DSCP_P2CONTRO_5","DSOP_P2SOCIAL_5","DIPP_P2SADLON_5","DEXP_P2IMPULS_5","DALT_T2LEARN_5","DSCT_T2CONTRO_5","DSOP_T2INTERP_5","DEXP_T2EXTERN_5","DIPP_T2INTERN_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.05_1",57.058162,55.205384,13.7784791276068,14.5258328026232,-0.256651813107137,-0.187348666895322,-0.481052574712777,-0.355449387609326,500,500,14.1570884308826,0.130872813929615,1.01053743675827,1.2021800281235,1.14596938217703,1.08991485420574,0.832253996099097,0.882939432607732,1.01728531560077,1.03524297948139,1.09426702586152,0.993420967362742,0.982520880567109,1.00415522844687,1.15034602976248,1.00793226080407,1.01451803172035,1.13358900502022,1.1783650238331,1.19666826791961,1.22322045730879,1.04163442776575,0.991949501054398,1.2840964445247,0.926138994807229,1.13112780855094,1.11680032915606,1.12911016096581,0.910561311744467,0.933926897240351,0.770888648955698,0.55049232347695,0.596430840829113,0.714593408264206,0.0507288928991325,0.0741186067845382,0.0402476807264611,0.0195129728989317,-0.0162602467449238,-0.0327216952444249,0.0936838374882278,0.0369450480468972,0.0731611391656557,-0.0273597078566949,0.0163728497326495,0.630986276266359,0.62171869092665,0.496544866374191,0.0461440010891686,0.0272711495945343,0.023980774214272,0.00667917025328547,-0.059600064865359,-0.0250793975824854,0.0621016378008229,-0.00500139682601159,0.0745920825304519,-0.031662051516448,-0.00700142549665283,0.191404770347162,0.055452611503617,0.0512474980692998,0.0587934553424249,0.0323416855236396,0.541068058970369,0.661244603486692,0.494050439792071,0.0305439764527532,0.0256122687295089,0.0208135780088869,0.000322212038371966,-0.0615530217029563,-0.024382532295728,0.0603824208248681,0.0035132361451899,0.070927016272529,-0.0338010191161842,-0.0034211685639471,0.170858334061453,0.059586434733012,0.0374304930653957,0.0254722602726932,0.0367233648145712,-0.0108956602788101,0.0210064359071193,-0.0159860994604812,-0.00328076094215639,0.0133263925401571,0.11528308895865,-0.00479013110243741,-0.0261371139152528,-0.0309429501516367,0.0253455277811894,0.552302836783992,0.668871388512573,0.494050439792071,0.0305439764527532,0.0256122687295089,0.0208135780088869,0.000322212038371966,-0.0615530217029563,-0.024382532295728,0.0603824208248681,0.0035132361451899,0.070927016272529,-0.0338010191161842,-0.0034211685639471,0.170858334061453,0.059586434733012,0.0374304930653957,0.0254722602726932,0.0367233648145712,-0.0108956602788101,0.0210064359071193,-0.0159860994604812,-0.00328076094215639,0.0133263925401571,0.11528308895865,-0.00479013110243741,-0.0261371139152528,-0.0309429501516367,0.0253455277811894,0.552302836783992,0.668871388512573,0.0388845719347273,0.0445703422244585,0.0382188796525471,0.0390124593400989,0.0390124593400989,0.0919882419948876,0.0863024717051564,0.0926539342770677,0.0918603545895159,0.0918603545895159
"ES.05_2",56.545034,55.584434,14.5371560961411,13.4001465366634,-0.232277347699807,-0.216234174547904,-0.527516424381345,-0.467085225899424,500,500,13.9802152087803,0.0687113886055698,1.01152195278001,0.98411816088303,1.07546708087374,1.11526830440935,0.828552434789818,0.93960702022329,0.986851669169422,1.11506089616493,1.18618053089444,1.03537861227139,1.03571568411386,1.00485917533032,1.22128229380921,1.00283873902513,1.00755686832494,1.0341662453491,0.988303747283541,1.03631982289394,1.07634035495343,0.96829957972141,1.11462357228373,1.11550245149125,0.923941743240961,0.961955437576857,0.921484930703869,0.87945513499188,1.05671512506637,1.03818188514965,0.759824876945569,-0.330586189440664,0.576380871310865,0.716014074677345,0.0371848696518015,0.0937959849650577,0.0306701999589516,0.0158226129373251,-0.0439241486759933,-0.096996925218492,0.0648781189262488,0.0581211499021587,0.0866132271267763,0.0222830338397243,-0.0174950788732009,-0.441945436355349,0.598143153408379,0.482419649381962,0.0477576451930351,0.051152956156918,0.0169346016024221,0.0142507243246382,-0.0788781587723697,-0.108593411042684,0.0424303996277117,0.0486575102430072,0.0706532874470129,0.0191316170841202,-0.033815731355249,0.231209366552447,0.0298082706435109,0.0599793854674298,0.0585670901153163,0.0212298447837517,-0.0963460649321861,0.642649343841953,0.482683060212163,0.0313388166363332,0.0397787372496122,0.00688359211936936,0.00346574499928625,-0.0826771481651176,-0.111818806648087,0.042823416066803,0.0667450191852832,0.0552431501653898,0.0184905340208595,-0.0322588807959922,0.211989407490323,0.0389468113475686,0.0313715057863279,0.0464185409143202,0.0166154682945893,-0.00949033077308886,0.0191432516941066,0.0136488677359674,0.0245151852212748,-0.00784352899165275,0.123449313582955,-0.0138742949034637,-0.0303105155190029,-0.0108070882441267,0.0325748311279285,-0.121596424896295,0.650196047552256,0.482683060212163,0.0313388166363332,0.0397787372496122,0.00688359211936936,0.00346574499928625,-0.0826771481651176,-0.111818806648087,0.042823416066803,0.0667450191852832,0.0552431501653898,0.0184905340208595,-0.0322588807959922,0.211989407490323,0.0389468113475686,0.0313715057863279,0.0464185409143202,0.0166154682945893,-0.00949033077308886,0.0191432516941066,0.0136488677359674,0.0245151852212748,-0.00784352899165275,0.123449313582955,-0.0138742949034637,-0.0303105155190029,-0.0108070882441267,0.0325748311279285,-0.121596424896295,0.650196047552256,-0.0236467167710722,-0.0316122055172502,-0.00689160098706319,-0.00869775057682419,-0.00869775057682419,0.092358105376642,0.10032359412282,0.075602989592633,0.077409139182394,0.077409139182394
"ES.05_3",56.332814,55.618812,13.460237186232,14.1296499898025,-0.203972361985206,-0.232494289138581,-0.411483698211156,-0.310210869877022,500,500,13.799003477497,0.0517430118170756,0.999636334408175,1.01616031027796,1.17648369613188,0.905499014913357,0.985229880483292,1.0910439713396,0.996942877039958,1.01943409104459,1.05108286902611,0.994191519458322,1.00136199804099,1.00468249333571,0.97344822648683,1.00497021830897,1.00350802307971,0.934807596674027,0.94671367460158,0.962944493293103,1.05729661120675,1.04069723668095,0.975373063644318,0.796462244375682,0.970246083833698,0.994744461775005,0.952785569561061,0.906483684277643,1.06190412492845,1.11468882293092,0.779581159414912,0.758693473604921,0.608414384916165,0.74149064844706,0.0301523573094445,-0.00558157495367617,0.031518502384467,-0.00956829314770093,-0.0409048767457241,-0.0514226063961081,0.0745817352026733,0.0391950434211168,0.0911256963935818,0.0207589230756455,-0.00529606792776547,0.726027034351166,0.627988051329435,0.535912114936492,0.039140850361679,-0.0563228795952093,0.00750281261309279,-0.0218118777231272,-0.0851977707625223,-0.0798514903979705,0.0473529638041427,0.0168330272405398,0.0839279275563368,0.0286387212298976,-0.0207500369728072,0.109255582434647,0.0995012292814638,0.0894480610651374,0.14313228727827,-0.0669965527604646,0.692717619162897,0.663799148313052,0.534319464877376,0.0239112178982694,-0.04681275773245,0.00911413288545499,-0.0114984933977756,-0.0856533363470426,-0.079168569065422,0.0389326860099096,0.0241037616615455,0.0820186259161944,0.0317086482075827,-0.0068343600921441,0.0875088903815753,0.0977201989705332,0.0687115976370267,0.127513387964651,-0.0694745093801979,0.0123587308721887,-0.0172662409767027,-0.0102825173847941,0.00148346536560933,0.00469147157271769,0.103586471467024,-0.080917608476179,0.0116689489049189,-0.0583660040383707,-0.00968009435909706,0.708641112695688,0.671402951296755,0.534319464877376,0.0239112178982694,-0.04681275773245,0.00911413288545499,-0.0114984933977756,-0.0856533363470426,-0.079168569065422,0.0389326860099096,0.0241037616615455,0.0820186259161944,0.0317086482075827,-0.0068343600921441,0.0875088903815753,0.0977201989705332,0.0687115976370267,0.127513387964651,-0.0694745093801979,0.0123587308721887,-0.0172662409767027,-0.0102825173847941,0.00148346536560933,0.00469147157271769,0.103586471467024,-0.080917608476179,0.0116689489049189,-0.0583660040383707,-0.00968009435909706,0.708641112695688,0.671402951296755,0.054981758272775,0.0526144540462758,0.0502005539959868,0.0513545136684196,0.0513545136684196,-0.00323874645569944,-0.00087144222920027,0.00154245782108878,0.000388498148656026,0.000388498148656026
"ES.05_4",55.92668,56.049874,13.3292564890432,13.3594163069443,-0.170157574635622,-0.128166254579927,-0.542331489175049,-0.343994881627872,500,500,13.3443449185966,-0.00923192563977536,0.996719021173148,1.02429149797571,1.14619755439266,1.13546216919425,0.828181038658325,0.909562440749142,0.984755497851014,0.983023257907723,0.940415197765797,1.0302998915274,1.00080199839107,0.99735896119777,1.03267623370929,1.00471490075517,0.990003938667624,0.979626655943308,0.972987765523541,1.002642734269,0.929558249203734,1.1306397011444,1.09223951028574,0.73698067891682,1.00915791136247,1.05631862860604,1.0186109604921,1.01458442288639,0.899218286380419,0.978039628455829,0.757195228877028,0.232536290938351,0.573187952772319,0.708016533072753,0.0451587655442908,0.0543748289490198,0.0237250908492685,-0.00122446838063098,-0.0100645177214052,-0.00508769685238835,0.07006867766465,-0.0108384251604471,0.0923221908935618,0.00342087671436658,-0.0108103909980945,0.201384650382558,0.594061372713594,0.50233117207529,0.0494589452633741,0.00218742243848337,0.00650108975874611,-0.00779054029177243,-0.0507652243530618,-0.0327673826780553,0.0610686980675612,-0.0153485203287692,0.0652029139358063,0.0127883283791591,-0.0362160871124423,0.134650495821939,0.065912820150658,0.0334961173146131,0.164158498274798,-0.01138687228992,0.145585715283702,0.636699183612731,0.492532258678863,0.0271998378550382,-0.0134958697853528,-0.0016077516222791,-0.0218511758956131,-0.054101116392676,-0.0301216800804584,0.057649085709903,-0.00378444722752879,0.0605722964713419,0.00899200123762115,-0.0292291598191601,0.111635402286145,0.0693339880250707,0.0178608073056207,0.132034715232514,-0.00572823273909126,0.0284144273734756,0.0223099185950784,-0.00338584378181329,0.00148925389113048,0.0130242996648075,0.133722252275704,0.0173820750719773,-0.0960735578470887,-0.038913562321225,-0.00807585364588766,0.0383196534184976,0.647848455030921,0.492532258678863,0.0271998378550382,-0.0134958697853528,-0.0016077516222791,-0.0218511758956131,-0.054101116392676,-0.0301216800804584,0.057649085709903,-0.00378444722752879,0.0605722964713419,0.00899200123762115,-0.0292291598191601,0.111635402286145,0.0693339880250707,0.0178608073056207,0.132034715232514,-0.00572823273909126,0.0284144273734756,0.0223099185950784,-0.00338584378181329,0.00148925389113048,0.0130242996648075,0.133722252275704,0.0173820750719773,-0.0960735578470887,-0.038913562321225,-0.00807585364588766,0.0383196534184976,0.647848455030921,0.0174258303691094,0.0150913852730162,0.0109099184839576,0.00287160243925467,0.00287160243925467,-0.0266577560088847,-0.0243233109127916,-0.0201418441237329,-0.01210352807903,-0.01210352807903
"ES.05_5",56.356426,55.245694,13.6098220124639,13.3774417155924,-0.189086060680934,-0.213360342495017,-0.153656118972291,-0.405700695048082,500,500,13.4941320963043,0.0823122222365233,1.00682508315273,0.86554521415741,0.916632766781279,1.29460402707973,0.773090686085194,0.910335336906912,0.996433782051047,1.10153015348351,1.00550638981329,1.03095914611558,1.03361245540114,1.00982661126362,1.09585509095865,1.00889847501338,1.00927034872901,1.05196590699631,1.11521573218277,1.08690084329016,0.837996344073294,1.11663870279722,0.958670771584958,0.935320888283496,0.941218143418607,1.14637703706102,1.26575993632086,1.20532318806292,0.818851492642787,1.07965335050315,0.780529149191102,0.321304057993898,0.610064226453571,0.730561157633787,0.0254054159266729,0.0230173112769451,0.00826108084929348,-0.0182894212966558,0.0376523195922434,-0.0458335470268461,0.0658758917675812,0.0121461601323305,0.0764343000464515,0.0253580779977046,-0.0218691812601161,0.283935093851134,0.621717138944559,0.51840596617529,0.017970715908906,-0.0166964597258794,-0.00256752997759303,-0.0248334252261342,-0.00427863777579975,-0.086187268351888,0.051746990738627,-0.0186726702588466,0.103864140283152,0.0248831067999272,-0.0367997620445533,0.139174757398153,0.0667892875498876,0.0824270509761348,0.0933373480489824,-0.00875117350650071,0.22171282203518,0.65531261116101,0.521021601776344,0.00679505778486937,-0.0183832354122523,-0.00650594828791733,-0.0345467544369503,-0.00611731554168607,-0.0678109796346507,0.040946285432879,-0.0155725350232923,0.0964771841535484,0.0170724896315304,-0.0299328522589817,0.129708285014089,0.0554689744142827,0.0717897897969567,0.0657362100397027,-0.00717255255414741,-0.0105677506166428,0.050691160769871,0.0195865702219522,0.0360159228099249,0.0247070398345014,0.0943001520268953,0.0521173511603607,-0.0772633725701358,-0.0235092759054009,0.0227772186964525,0.0956329673610844,0.66461459787813,0.521021601776344,0.00679505778486937,-0.0183832354122523,-0.00650594828791733,-0.0345467544369503,-0.00611731554168607,-0.0678109796346507,0.040946285432879,-0.0155725350232923,0.0964771841535484,0.0170724896315304,-0.0299328522589817,0.129708285014089,0.0554689744142827,0.0717897897969567,0.0657362100397027,-0.00717255255414741,-0.0105677506166428,0.050691160769871,0.0195865702219522,0.0360159228099249,0.0247070398345014,0.0943001520268953,0.0521173511603607,-0.0772633725701358,-0.0235092759054009,0.0227772186964525,0.0956329673610844,0.66461459787813,0.0238106501182018,0.0210413750083932,0.0164303135950405,0.00708700394205242,0.00708700394205242,0.0585015721183215,0.0612708472281301,0.0658819086414828,0.0752252182944709,0.0752252182944709
"ES.05_6",56.341482,55.75632,14.1915516278131,13.9593989519535,-0.212903806298488,-0.176420569475628,-0.469308271041194,-0.422072918687574,500,500,14.0759539055917,0.0415717473874042,1.00091150276596,1.11857774465112,1.04617362580544,1.15721532083162,0.758862326134191,0.907246903811455,0.99398302005125,1.08368993922127,1.07084671228708,1.03144016318591,1.03796126256327,1.00232767723565,1.40809072545619,1.00574302989433,1.01001242243652,1.02567034227163,1.01312132181612,1.0013201448463,1.09767087496728,1.10418088562503,1.30658713229424,0.812675722137462,0.888889056319464,1.19598729350654,1.13441644367524,1.27522539000957,0.879849457893193,0.725466335774535,0.77376552912737,0.47438378225774,0.599130316439992,0.707864136011177,0.0334047863480505,0.0662739346127337,0.0295285705967802,0.0395670643748298,-0.0242355799299441,0.119940824492126,0.0260665577748931,-0.0887522523901994,0.142327183560703,-0.073751399299427,0.0264978155443169,0.221480804471784,0.628673762181386,0.482891879803583,0.0384414779461938,0.0395055654552114,0.0238252685221969,0.0472202318343032,-0.0617091734622333,0.0526722916016727,0.0247307640579402,-0.0741434291041521,0.132653831089864,-0.0560039632323759,0.00714142941325217,0.139310019344828,0.0522030802596099,0.122958113217151,0.052750442443881,0.0260072843345386,0.133360751593268,0.668751458929577,0.481118682546568,0.0230092949081235,0.0429874817231615,0.0254304817943041,0.0464629938624512,-0.0619505398756462,0.0473097630088077,0.0211281292759768,-0.0669742085256868,0.132853098622536,-0.0547411176195507,0.0145791771486203,0.130277853876989,0.0468257302857528,0.103169882540799,0.0432849958092158,0.0261726647196803,-0.00647734247976177,0.0366101372273018,0.010867405585449,0.00777590600629325,0.0180507758134676,0.0765556009598468,-0.0404220855963848,-0.0206002308201367,-0.0587037077741026,0.0172774419600763,0.065828390283181,0.673894429697787,0.481118682546568,0.0230092949081235,0.0429874817231615,0.0254304817943041,0.0464629938624512,-0.0619505398756462,0.0473097630088077,0.0211281292759768,-0.0669742085256868,0.132853098622536,-0.0547411176195507,0.0145791771486203,0.130277853876989,0.0468257302857528,0.103169882540799,0.0432849958092158,0.0261726647196803,-0.00647734247976177,0.0366101372273018,0.010867405585449,0.00777590600629325,0.0180507758134676,0.0765556009598468,-0.0404220855963848,-0.0206002308201367,-0.0587037077741026,0.0172774419600763,0.065828390283181,0.673894429697787,0.0337017146716636,0.0157346923666608,0.00947436688751089,0.00467665571546312,0.00467665571546312,0.00787003271574061,0.0258370550207433,0.0320973804998933,0.036895091671941,0.036895091671941
"ES.05_7",56.181266,55.600772,13.6477453376316,14.1866933292876,-0.167903067085895,-0.226167568275084,-0.634563545421326,-0.30480460386749,500,500,13.919827951884,0.0417026706081834,0.996439388541421,1.30313051138202,1.22431844916122,1.06080183823466,0.912267066221269,0.759668280511827,1.01847751540999,0.996263967624129,0.925682600440877,0.975757562757419,0.993330420111478,1.00252536077314,1.2475171385196,0.993410945507092,1.00818634483374,1.06224115332685,1.05277842107289,1.1165390101442,1.18383729693358,1.07652790652055,1.04874116758003,0.708100229586469,0.793166570557677,1.0342268538993,1.10836678318362,1.28778364472727,0.890023773708351,0.869452057024234,0.753790044243318,0.984402958733191,0.568424066819908,0.697575580600594,0.0530433548915766,0.0999281043832337,0.066934844931045,0.0453430305932015,-0.0301073718630624,0.0606139767645517,0.0218641215690816,0.0484945854370387,0.00831150435479514,-0.0097797792291992,0.0253267785221759,0.969390499759894,0.593153269732425,0.467776895438899,0.0535892663797842,0.0234908362865502,0.0309354231757571,0.0287477329444395,-0.0799028770135658,0.0290042786054131,0.00747418546627643,0.0383951791395651,-0.0101758896340768,-0.009699387617845,0.00356029306862714,0.185237760522884,0.101988338692208,0.0286155320895985,0.135948677917035,-0.0217061488075081,0.884757954234004,0.643043111031056,0.472655753181729,0.0349036238968184,0.0279854844982782,0.033981262452092,0.0287850600937346,-0.0808527916000225,0.0291265645077119,0.00546873960450422,0.0397747625897632,-0.0119759075101577,-0.00871184702848759,0.0144642068801227,0.164840842273832,0.0961402097965706,0.00120806889754784,0.116701029457811,-0.02500731590678,0.03228874562462,0.00212245945658145,-0.0128735809775709,0.00422812750147928,-0.0231629692309928,0.117298413362704,-0.0513746362468687,-0.01829062303312,0.001524962637197,-0.0139544391810044,0.898893094033695,0.650376503005812,0.472655753181729,0.0349036238968184,0.0279854844982782,0.033981262452092,0.0287850600937346,-0.0808527916000225,0.0291265645077119,0.00546873960450422,0.0397747625897632,-0.0119759075101577,-0.00871184702848759,0.0144642068801227,0.164840842273832,0.0961402097965706,0.00120806889754784,0.116701029457811,-0.02500731590678,0.03228874562462,0.00212245945658145,-0.0128735809775709,0.00422812750147928,-0.0231629692309928,0.117298413362704,-0.0513746362468687,-0.01829062303312,0.001524962637197,-0.0139544391810044,0.898893094033695,0.650376503005812,0.0707194774343427,0.069640982856307,0.0635609834613119,0.0645764514576515,0.0645764514576515,-0.0290168068261593,-0.0279383122481235,-0.0218583128531285,-0.0228737808494681,-0.0228737808494681
"ES.05_8",55.406406,55.697808,13.8363172520495,14.0431947202564,-0.187350193218382,-0.330436324835064,-0.226614011159292,-0.410811157948242,500,500,13.9401397598876,-0.0209038076388951,0.996071791384761,1.01614987080103,0.766503958447088,1.00461467465937,0.917937026064925,1.62000282042024,1.01011466436683,1.03000436957809,0.967628950003252,1.00333370041168,1.01257688940967,1.01182298000525,0.863650173365396,0.997542830344731,0.991066735109058,0.967990313972826,0.96752932031898,0.993399130333686,0.862018359919226,0.922221511503643,1.04079727590206,0.88603452948948,0.907713728230963,0.870589281142876,0.827766711356718,0.822792940304935,1.18203809316274,1.11257454806804,0.770512903116411,0.17389926583478,0.593520524033501,0.702608296832937,0.0587068752821043,0.0803038624349085,0.0459764002688871,0.0319741706250326,0.0435655926170395,0.015489391127687,0.0281384515031049,0.0437133459832297,0.0569911617305366,-0.0128389617810214,0.0276095465377073,0.059894917301039,0.617507458340105,0.469360951047722,0.0644583275142029,0.0379613494227895,0.0313332437228461,0.0187049107002797,0.000774510146936673,-0.0344368459698967,0.0377704490440979,0.0270438902366807,0.0663698173664303,-0.00114384954886451,0.0264027986192903,0.183340928127217,0.0192392501530842,0.146477161220749,0.030357836707413,-0.00471143220948297,0.0996376780996476,0.653230222326906,0.468538480546909,0.0501158950340885,0.0482703397323934,0.0339531658558912,0.0198209119677191,0.00336037866668054,-0.0426053061248672,0.0350422216582528,0.0244134609267466,0.0760014343332453,0.00173230261067577,0.0322673056544138,0.170225321354011,0.0127040339050809,0.128443490942875,-0.000735950124269652,0.0142430208194394,0.0143374915603303,0.0129463051228193,0.00854351837962766,0.0181817755825884,-0.00872004060593994,0.130567964986805,0.0034295307795757,-0.101430634836059,0.000674057801803599,0.0181466152516478,0.0735001204124994,0.661479870207494,0.468538480546909,0.0501158950340885,0.0482703397323934,0.0339531658558912,0.0198209119677191,0.00336037866668054,-0.0426053061248672,0.0350422216582528,0.0244134609267466,0.0760014343332453,0.00173230261067577,0.0322673056544138,0.170225321354011,0.0127040339050809,0.128443490942875,-0.000735950124269652,0.0142430208194394,0.0143374915603303,0.0129463051228193,0.00854351837962766,0.0181817755825884,-0.00872004060593994,0.130567964986805,0.0034295307795757,-0.101430634836059,0.000674057801803599,0.0181466152516478,0.0735001204124994,0.661479870207494,0.012474714660693,0.00429657939824857,0.00714753795986696,0.00527255261988075,0.00527255261988075,-0.0333785222995881,-0.0252003870371437,-0.0280513455987621,-0.0261763602587759,-0.0261763602587759
"ES.05_9",55.888796,54.687318,13.9415553886823,13.6603379448097,-0.253689959345977,-0.34076173422444,-0.375460029089306,-0.305711396894126,500,500,13.8016629328155,0.087053133078864,1.01246513171145,1.34521365908507,1.22693003078433,0.805745292766584,0.897785475575481,1.53699133495157,0.990264944050026,1.01144792473372,1.02266010067408,1.01200528942303,1.02760426717112,0.999550901122579,0.997149445909672,1.01118123099445,0.996246413113754,1.19208612456972,1.06912288655743,1.03747641525126,1.02373265864887,1.27692591871032,1.00177929045808,0.6511665061691,0.931962103716853,1.09016477248815,1.06935062898065,0.980818443388278,0.877091155010866,0.809525049452833,0.781738506124969,-0.245058406285359,0.610263340439011,0.729046751362901,0.0580211462677548,0.0308077564944121,-0.00958833890675881,0.00428914580466537,-0.00600645606916187,0.0375242816270812,0.0614617748135916,-0.00228139951972627,0.0431977019026507,-0.0178139765542608,0.00573053216295176,-0.292028515709706,0.627286243657588,0.490236064541207,0.0580561674201342,-0.0300765322790925,-0.0409257405637573,-0.00157882443911826,-0.0479249050626738,0.015998072448006,0.0493253895088978,-0.0155631886910761,0.026551852502582,-0.0205655745917255,-0.0181138587507865,0.190538823207013,0.0628278310528295,0.118940950892355,0.0623377025008672,-0.0178379674570515,-0.431014886018865,0.670931493059843,0.487996664271353,0.0400136845462347,-0.0169770001438281,-0.0400562283161619,-0.00166001337221568,-0.0558311730504773,0.0175663391826213,0.0468293404653186,-0.0219838579237156,0.0320429706739143,-0.00970768577439302,-0.00884068696873916,0.176250588784841,0.0468643095170745,0.0797918739623395,0.0443064908535875,-0.027140039008638,0.0282442178119601,0.0258068275941942,-0.00230561749323001,0.00510496060762053,0.0117929078452693,0.152414125692159,-0.057173795742765,-0.00124275115108081,0.0244780176952166,0.00845381387687942,-0.349853893040384,0.680855620642916,0.487996664271353,0.0400136845462347,-0.0169770001438281,-0.0400562283161619,-0.00166001337221568,-0.0558311730504773,0.0175663391826213,0.0468293404653186,-0.0219838579237156,0.0320429706739143,-0.00970768577439302,-0.00884068696873916,0.176250588784841,0.0468643095170745,0.0797918739623395,0.0443064908535875,-0.027140039008638,0.0282442178119601,0.0258068275941942,-0.00230561749323001,0.00510496060762053,0.0117929078452693,0.152414125692159,-0.057173795742765,-0.00124275115108081,0.0244780176952166,0.00845381387687942,-0.349853893040384,0.680855620642916,-0.0177557159219341,-0.0211589369434147,-0.0312291995621821,-0.0253486768039057,-0.0253486768039057,0.104808849000798,0.108212070022279,0.118282332641046,0.11240180988277,0.11240180988277
