"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_C3RRSCAL","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_R1_KAGE","CSES_W1SESL","CSES_W1POVD","CSES_W1MOMEDR","CSES_W1PAREDR","CSES_W1MOMSCR","CSES_W1DADSCR","CHL_W1LANGSTD","BM_C3RMSCAL","BG_C3RGSCAL","EEXPP_P3EXPECT","EPAL_P3DOMATH","EPAL_P3DOWRIT","EPAL_P3RDBKTC","A_C3RRSCAL_1","U.TX_1","Y.R2_1","A_C3RRSCAL_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_R1_KAGE_2","CSES_W1SESL_2","CSES_W1POVD_2","CSES_W1MOMEDR_2","CSES_W1PAREDR_2","CSES_W1MOMSCR_2","CSES_W1DADSCR_2","CHL_W1LANGSTD_2","U.TX_2","Y.R2_2","A_C3RRSCAL_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_R1_KAGE_3","CSES_W1SESL_3","CSES_W1POVD_3","CSES_W1MOMEDR_3","CSES_W1PAREDR_3","CSES_W1MOMSCR_3","CSES_W1DADSCR_3","CHL_W1LANGSTD_3","BM_C3RMSCAL_3","BG_C3RGSCAL_3","U.TX_3","Y.R2_3","A_C3RRSCAL_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_R1_KAGE_4","CSES_W1SESL_4","CSES_W1POVD_4","CSES_W1MOMEDR_4","CSES_W1PAREDR_4","CSES_W1MOMSCR_4","CSES_W1DADSCR_4","CHL_W1LANGSTD_4","BM_C3RMSCAL_4","BG_C3RGSCAL_4","U.TX_4","Y.R2_4","A_C3RRSCAL_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_R1_KAGE_5","CSES_W1SESL_5","CSES_W1POVD_5","CSES_W1MOMEDR_5","CSES_W1PAREDR_5","CSES_W1MOMSCR_5","CSES_W1DADSCR_5","CHL_W1LANGSTD_5","BM_C3RMSCAL_5","BG_C3RGSCAL_5","EEXPP_P3EXPECT_5","EPAL_P3DOMATH_5","EPAL_P3DOWRIT_5","EPAL_P3RDBKTC.1","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.15_54",57.229984,54.869028,14.0573864301383,13.4556331270184,-0.127950039065872,-0.271201039841523,-0.283605998129115,-0.483406794834037,500,500,13.7597997095734,0.171583602220414,1.01051848204436,1,0.852880784861689,1.05914405753337,1.03370540273476,0.983752687957419,1.00594968847045,1.05147639438415,1.39756675569145,1.02594311160095,1.01947551952434,1.00218024410125,1.00341312805293,0.962017569229133,1.00616539012546,1.00784345243788,1.14965440470793,1.03322653052018,1.01054649787725,1.16461737428545,0.807176603273352,0.886121252775542,0.655998253435132,0.755420925663224,0.0156696009647055,0.0656242973772397,0.0398348214420659,0.0250563390520584,-0.0242655973784505,-0.0264959950747009,0.0698384678508209,0.058851337843463,0.0249869272132297,0.00896014344451519,0.0171356703062215,0.00850125123008442,0.766149065453362,0.671578370276027,0.626482577594963,0.0327556483698324,0.0216288848034029,0.0287447070622066,0.0241741925576896,-0.0578247629452748,-0.059826970170609,0.0515446559128632,0.0443706214099787,0.0189311590665359,0.0126193408549796,0.0265783878786862,-0.00176516638712142,0.177117313029843,0.0876135691235916,0.875503561212491,0.695091102433359,0.626482577594963,0.0327556483698324,0.0216288848034029,0.0287447070622066,0.0241741925576896,-0.0578247629452748,-0.059826970170609,0.0515446559128632,0.0443706214099787,0.0189311590665359,0.0126193408549796,0.0265783878786862,-0.00176516638712142,0.177117313029843,0.0876135691235916,0.875503561212491,0.695091102433359,0.624075682736528,0.0284310529678382,0.0259945670507525,0.0328106907881841,0.0264343920744384,-0.0539485985312964,-0.064077991930613,0.0491968105525555,0.0378117325247269,0.0158650816655416,0.0136097993065591,0.0237856209656192,0.00108108469984227,0.176924621516866,0.0832594433954374,0.0346470597124847,-0.0218849000839106,0.0256911463230703,0.025920106765426,0.786253975962592,0.697327292018844,0.0643992842540451,0.0556802483774756,0.0636276384607082,0.0636276384607082,0.0571413823280841,0.107184317966369,0.115903353842938,0.107955963759706,0.107955963759706,0.11444221989233
"ES.15_55",57.225702,55.403676,13.5685237514914,14.4030810795535,-0.132453583150034,-0.159080881191591,-0.479830683234819,-0.46708931858045,500,500,13.9920259680108,0.130218883538782,1.00383522949529,0.908357771261046,1.1420292430923,0.972212627718808,0.825000741738027,1.1686457161263,0.985806600506828,1.18695789128245,1.31233287562361,1.06459007962985,1.05942233302243,1.00082251224886,1.00418366638597,1.12837630149805,1.00713927819679,1.00347210866413,0.98423624000738,1.0411391473278,1.0901487337633,1.19003355738936,0.835868343327874,1.23252730417488,0.702462890510059,0.797864995054347,0.0217254515197353,0.0699818594402551,0.0526562742380956,0.0278690799114027,-0.0326918565091866,-0.0966652677399665,0.056676252992421,0.0921916866833398,0.0268214759657058,0.0248287643746379,0.0310349641897375,0.0173340549401224,1.10362402494103,0.715824731337078,0.627996025138503,0.0455091933839176,0.00573168501115246,0.0292145525535213,0.0141528936798186,-0.0706297015342756,-0.114368058821878,0.0319134537532062,0.067367943370552,0.0131258496858758,0.0326463769479268,0.0382570493666253,0.00319206925294856,0.239671008578289,0.078202111131313,1.07886950295629,0.750076325135367,0.627996025138503,0.0455091933839176,0.00573168501115246,0.0292145525535213,0.0141528936798186,-0.0706297015342756,-0.114368058821878,0.0319134537532062,0.067367943370552,0.0131258496858758,0.0326463769479268,0.0382570493666253,0.00319206925294856,0.239671008578289,0.078202111131313,1.07886950295629,0.750076325135367,0.625230142815321,0.0356676112891189,0.000946170227676316,0.0266096160141461,0.0156926512048022,-0.0672113857099827,-0.120488947438746,0.0293088852611937,0.0599156211255471,0.0216520862831002,0.0336543903372113,0.0409575018852315,-0.000477052551008044,0.248337542616547,0.071882429817704,-0.0053728653479688,-0.0318230463050787,0.0370971453717354,0.0482996110766644,0.95223668746831,0.753496143953607,0.0880878371004129,0.078875212743614,0.0771060249189683,0.0771060249189683,0.0680556689678361,0.0421310464383687,0.0513436707951676,0.0531128586198134,0.0531128586198134,0.0621632145709455
"ES.15_56",57.313336,54.862858,13.4433608004221,14.1620988098246,-0.0935806134293145,-0.346018565277498,-0.381587960333064,-0.251579557458371,500,500,13.8074072929996,0.177475607693733,1.00684010891059,1.08343763037128,0.798904531951099,1.25792277833707,0.914053537805467,0.934713738238862,0.962724563493651,1.10256248370765,1.23721219137026,1.00405580033366,1.01946560562788,0.998541456004443,1.01098391150433,0.851635673923403,1.00074508458488,0.994785001430929,1.03693228954597,1.00213821868888,0.919947559164381,1.01081068652604,0.824337281747612,1.43447371251581,0.686014618817023,0.777503901008775,0.0382720222936227,0.0327366488937411,-0.00632017258819426,-0.0117728484608005,-0.0171176829099512,-0.0641914170050525,0.0917573241292293,0.0678224614407213,0.0505230288914483,-0.0220707535788238,0.00271022148269768,-0.011131739243086,1.27001125797607,0.703701918099497,0.638724770173393,0.0473684844831706,-0.0157779805567504,-0.0259243307037328,-0.0231233569866974,-0.0408500214621863,-0.0804693759638823,0.0769818674757374,0.0467776717078678,0.0347887602050369,-0.01302786836631,0.0121821896506425,-0.0276396526750889,0.178470221391988,0.0831395412345288,1.49907956306538,0.725913260072064,0.638724770173393,0.0473684844831706,-0.0157779805567504,-0.0259243307037328,-0.0231233569866974,-0.0408500214621863,-0.0804693759638823,0.0769818674757374,0.0467776717078678,0.0347887602050369,-0.01302786836631,0.0121821896506425,-0.0276396526750889,0.178470221391988,0.0831395412345288,1.49907956306538,0.725913260072064,0.631369764978635,0.0443279266929872,-0.0192267379931965,-0.0297709662838505,-0.0244802129345832,-0.0379427994219252,-0.0821228199157226,0.0733012973110358,0.0419774205190653,0.0295691190743734,-0.0109421132295437,0.00745937368103389,-0.0297259499702441,0.188612915907421,0.0749663195740962,0.0285188045037229,-0.0574797894357476,0.0203410619184852,0.0246718819600287,1.53769548411042,0.728763657053469,0.103891605576312,0.0919804298537616,0.108570677409177,0.108570677409177,0.111367431370699,0.0735840021174213,0.0854951778399717,0.0689049302845566,0.0689049302845566,0.0661081763230348
"ES.15_57",57.72669,54.312148,13.9768125377473,14.5480637313272,-0.222480583279719,-0.252353085912325,-0.518388825881369,-0.37626726900405,500,500,14.2652978771228,0.2393600210393,1.01352644304121,0.953130858642669,0.906834827544713,1.0424988997028,0.913940238858555,1.08274533771765,0.992819539588625,1.2134848842926,0.980748143774185,1.08781553664705,1.08243341058092,1.00468941715682,1.00601876038254,1.31134701692004,1.02695326621871,1.01590527338747,1.07511699107456,1.03635243065805,0.960934282066748,1.06921705268148,0.825621813818871,1.3239963783977,0.690496629556852,0.779716979396423,0.0355199083668725,0.0898729138343162,0.0233716581225462,0.0364699768137415,-0.00468267249691224,0.0418419926270553,0.0350308881482694,-0.00400649791305568,0.0285635501722457,0.01149623871605,-0.0267858656125421,0.0150948492332122,1.25965619097663,0.704664140703609,0.623599419115751,0.0464523121222642,0.0450543589406152,0.00463679378042135,0.0336177329725385,-0.0381455133493226,-0.00172945212697176,0.0294542578576649,-0.00884416861303496,0.0282790872170096,0.0159094370926642,-0.0107709260684274,-0.00205007599572252,0.217869797128793,0.0449822350406099,0.890505020292079,0.728336987743747,0.623599419115751,0.0464523121222642,0.0450543589406152,0.00463679378042135,0.0336177329725385,-0.0381455133493226,-0.00172945212697176,0.0294542578576649,-0.00884416861303496,0.0282790872170096,0.0159094370926642,-0.0107709260684274,-0.00205007599572252,0.217869797128793,0.0449822350406099,0.890505020292079,0.728336987743747,0.62452127145018,0.0455193824779194,0.0338802941363402,-0.00374387187972845,0.0284367805543769,-0.0358479410438131,-0.0125684117610667,0.0288897512474074,-0.019825793231786,0.0300778190373661,0.0190126957048153,-0.0143548799467237,-0.00424118505333255,0.215225069022396,0.0421080799053688,0.028298817299294,-0.0232996535066816,-0.0302317655987905,0.0365601450585206,0.892363937738159,0.731150582029082,0.092812389184034,0.0883021302342893,0.0624245654007813,0.0624245654007813,0.0625548758550104,0.146547631855266,0.151057890805011,0.176935455638519,0.176935455638519,0.17680514518429
"ES.15_58",56.62577,55.026604,14.5011866468035,13.8743259286761,-0.0559434595014942,-0.353337589051297,-0.554918350507279,-0.323030944340544,500,500,14.1912179558445,0.112687015658257,1.00522689373029,1.12769435080163,1.20029518351696,1.14588066860942,0.769429890033085,0.783440284677982,1.00309958863154,1.07925501422774,1.22672959633872,1.04734976112934,1.01466659698989,1.00309596079909,1.00395039436583,1.20237279088275,1.01402353193384,1.0082415358995,0.945168744025566,0.883262060705764,0.992513810270754,0.976374325307741,0.832563747834366,0.801258934944209,0.695543863613994,0.806356974963929,0.0298136758309286,0.0834827729269617,0.0414333104604688,0.0471334560710705,0.00352680088348723,-0.0420553337174369,0.0111543632781504,-0.0158427030659482,0.0854333661772948,0.0231417974237132,0.0289633335592535,0.00641499766405619,0.782088338339698,0.704714787165198,0.644090121779025,0.0417095143231821,0.0426170794303541,0.0350072801788837,0.0362854929077975,-0.025330197469588,-0.0830484852692036,0.0126998134931788,-0.00747642669601517,0.0714648138261405,0.0334046074271533,0.0393662411193612,0.000783542826110369,0.231756872042825,0.0318210736893546,0.49629862227606,0.730359785995475,0.644090121779025,0.0417095143231821,0.0426170794303541,0.0350072801788837,0.0362854929077975,-0.025330197469588,-0.0830484852692036,0.0126998134931788,-0.00747642669601517,0.0714648138261405,0.0334046074271533,0.0393662411193612,0.000783542826110369,0.231756872042825,0.0318210736893546,0.49629862227606,0.730359785995475,0.640638252948726,0.0379050658540294,0.0336054206187799,0.0308619059721201,0.0348774184056451,-0.0204219099359279,-0.0928675566389621,0.01011220305022,-0.0130319773155116,0.0729172560420074,0.0347483831687115,0.037474255107174,0.00282226391587597,0.235156267293002,0.0241496707043755,0.0277392587446796,-0.0449195815736243,0.0048315478701409,0.0495220815885054,0.490851511926139,0.733831029582985,0.0564616044540575,0.0551107269843322,0.0349722359152172,0.0349722359152172,0.0345883992095258,0.0562254112041999,0.0575762886739252,0.0777147797430401,0.0777147797430401,0.0780986164487316
"ES.15_59",56.96962,54.854876,13.7046518604755,13.9898767813494,-0.0806554378139665,-0.203404832937105,-0.334883900703415,-0.390617341077141,500,500,13.8479986816538,0.15271116416278,1.008624182742,1.35673382001625,0.744699476302435,1.05006675567423,1,1.35105784937125,0.991094804407255,0.996645269468318,1.0750826430115,0.996078327587794,0.990171043699075,1.00215900904819,0.998498446489974,0.741090613735259,1.00416087233174,0.996680645348771,1.04599094972006,0.927514182647422,0.936122594988676,0.995394007321258,0.814940407541862,0.901798267064041,0.668025115087286,0.76795817787952,0.0430281109546186,0.0662471334296453,0.0178708608829599,0.0209513757275997,-0.0308372746487593,-0.0693936197419001,0.0147321394965221,0.0398558835744483,0.127864046067598,0.0184301850048073,0.0146887080108037,0.00312201939599812,0.853595907347662,0.688591372592825,0.630510598342199,0.0589664278650174,0.0148692177214943,-0.00144349615672733,0.0140737501998697,-0.0552687136208247,-0.0929744840781186,0.00840056598299133,0.0164714689092815,0.115039794662469,0.0281148104722595,0.028219779682006,-0.0146706558453194,0.176418601515269,0.0804608190956769,0.944692861520118,0.71013120258998,0.630510598342199,0.0589664278650174,0.0148692177214943,-0.00144349615672733,0.0140737501998697,-0.0552687136208247,-0.0929744840781186,0.00840056598299133,0.0164714689092815,0.115039794662469,0.0281148104722595,0.028219779682006,-0.0146706558453194,0.176418601515269,0.0804608190956769,0.944692861520118,0.71013120258998,0.624904807361929,0.0543523949103585,0.00856613294074123,-0.00358714584594007,0.0130660553832085,-0.0540226494028994,-0.0882547286520664,0.00950481582404639,0.0122942325155398,0.115049861375594,0.0291722756714144,0.0258763604060903,-0.0215271720550603,0.185984090697875,0.0757495511222372,-0.00884536819648859,-0.0313429075096756,0.0276670266454938,0.0395816995587943,0.952410889908596,0.712429746752126,0.0651211982175277,0.061640380460068,0.0682187284413646,0.0682187284413646,0.0687760673439674,0.0875899659452525,0.0910707837027122,0.0844924357214156,0.0844924357214156,0.0839350968188127
"ES.15_60",57.096864,55.36449,14.3336489891511,13.9697842779136,-0.0460780476205401,-0.215280401821211,-0.324249434726023,-0.379537203604466,500,500,14.1528860328139,0.122404292381317,1.0058963456528,1.10970464135011,1.01491646778043,1.04152823920266,1.03337783711615,0.869536855852742,0.973565575435952,1.00686920092337,0.943648900708408,1.00031780820396,0.997205189391624,0.998153097882836,1.00143766150184,1.01164506264326,1.00661720985052,0.998134798745863,1.05755895368872,1.00955612419108,1.07783473050731,1.00129612640931,0.835445457712887,0.801767958907252,0.700629281086838,0.78371164277146,0.028809551043381,0.0587180919623028,0.0368056985877577,0.0302473681405775,-0.0331488238412217,0.0646235372144935,0.0193744493595371,0.0391126168619745,0.00285070643457328,-0.00939975959546893,-0.0126788457963929,0.056274068580094,0.779690656239098,0.718905267627822,0.697825634760099,0.0351930810623971,0.0276449609600966,0.0311837715933584,0.0218009342017876,-0.0527543312666307,0.0334768923776646,0.0180366935398268,0.0261040720238896,0.00725372430423504,-0.00721835872823754,-0.00149417714725918,0.0457143441660268,0.110435998675063,0.0528666017377965,0.756473493782367,0.727599497687348,0.697825634760099,0.0351930810623971,0.0276449609600966,0.0311837715933584,0.0218009342017876,-0.0527543312666307,0.0334768923776646,0.0180366935398268,0.0261040720238896,0.00725372430423504,-0.00721835872823754,-0.00149417714725918,0.0457143441660268,0.110435998675063,0.0528666017377965,0.756473493782367,0.727599497687348,0.693653043248691,0.0313576530356477,0.0266682510806055,0.0292315828577441,0.024477688477414,-0.0502487414969362,0.02629110974332,0.0173871945157714,0.0263974732790559,-0.000416420549517846,-0.00559170897018532,-0.00150493603111227,0.0463166751932472,0.112805119195281,0.0443379872176518,0.0261919472711973,-0.042138295742807,0.0155740776388491,0.0289334805543163,0.734345890719681,0.729759889492358,0.0566504921362562,0.0550905768923288,0.053450122613046,0.053450122613046,0.0518866532958069,0.0657538002450604,0.0673137154889878,0.0689541697682706,0.0689541697682706,0.0705176390855097
"ES.15_61",56.772654,54.696536,13.8329567527456,13.3801005986039,-0.20315826468727,-0.301789514736696,-0.175550498885253,-0.169085576148643,500,500,13.6084125553294,0.152561365372991,1.01285367565708,0.923076923076937,1.02142061397474,1.09878361359794,0.829281002215262,0.952070570912228,1.01740633454314,1.13227917446212,1.16703954281386,1.0299335552724,1.0214998194243,1.00097656129827,0.999527289228609,0.961180265804604,1.01061248443357,1.01022885230843,1.03482332405913,0.922726998748435,0.966496110907079,0.957002618196595,0.814814102963463,0.360680235982486,0.665761140271254,0.785714164343148,0.0312899664544145,0.109930892134622,0.0566293723848482,0.0657666090743988,-0.0474803147417031,-0.0381197324394057,0.0044239877426977,-0.0166613879372375,0.0903398059123876,0.0259243377862494,0.0374290659955755,0.0151894426869918,0.476564132641682,0.682278191383151,0.611359760913467,0.0461487783301264,0.0583205349930797,0.0308994254377107,0.0529874245654501,-0.0801137951756954,-0.0892745569977631,-0.0114549056346828,-0.0250953417940518,0.0836224377704437,0.030814745027469,0.0561609358048618,-0.00679146542149949,0.235634417955835,0.078881172235695,0.576578964206641,0.715838881726191,0.611359760913467,0.0461487783301264,0.0583205349930797,0.0308994254377107,0.0529874245654501,-0.0801137951756954,-0.0892745569977631,-0.0114549056346828,-0.0250953417940518,0.0836224377704437,0.030814745027469,0.0561609358048618,-0.00679146542149949,0.235634417955835,0.078881172235695,0.576578964206641,0.715838881726191,0.608198554842513,0.032713825058499,0.064531078023979,0.0350219076927899,0.0520724572399395,-0.0759396655585926,-0.10220123762951,-0.014524046801004,-0.0310859855162142,0.0844207471780129,0.0295976371217378,0.0570527685518376,-0.00530930521166434,0.238925812093774,0.0661372176463694,0.0537863184191173,-0.0914188366474967,0.065256344195718,0.012348111650745,0.526837517728963,0.723524259977839,0.0265042108707408,0.0350198181238302,0.0423693036834659,0.0423693036834659,0.0387141053805457,0.12605715450225,0.117541547249161,0.110192061689525,0.110192061689525,0.113847259992445
"ES.15_62",56.84006,54.756498,13.6476321456422,14.1968212587784,-0.164295841966941,-0.308442402406039,-0.275279625255757,-0.346908618632525,500,500,13.9249344170174,0.149628137383091,1.00822663477693,1.03254413798715,1.20295896503159,1.19226219875074,0.643913862741299,0.926748328359161,0.993385323659033,1.03777543838507,1.32295945014938,0.995273309178534,1.00664747331884,0.99859167334265,1.00394084524561,1.04961825669248,1.00812162016683,1.01920348382955,1.06054607918742,1.01649953277628,0.988152524842633,1.03017308049725,0.826546036225395,0.867823379981181,0.686856653069614,0.780598544194587,0.02363650217144,0.0900052512323615,0.0293816718471236,0.0428266380129664,-0.00637529890779942,0.0151739666193871,0.0355097560508533,-6.96336718905166e-05,0.00637977254869728,0.0344241918835106,0.0356581390195689,0.00933613191593897,0.821763868085422,0.700953114683372,0.617165462824698,0.0320649843032552,0.0551185053846322,0.018327970270106,0.0352692825825408,-0.0384705644049675,0.0112875451985953,0.0270721288004692,-0.000572936220682464,-0.029957472027063,0.0331534940306579,0.0424196170319481,-0.00475781665260301,0.234332848772382,0.0290558353286003,0.771508988606988,0.725732032358631,0.617165462824698,0.0320649843032552,0.0551185053846322,0.018327970270106,0.0352692825825408,-0.0384705644049675,0.0112875451985953,0.0270721288004692,-0.000572936220682464,-0.029957472027063,0.0331534940306579,0.0424196170319481,-0.00475781665260301,0.234332848772382,0.0290558353286003,0.771508988606988,0.725732032358631,0.616254471087849,0.0320859202616291,0.0557065078184569,0.0159855704006236,0.0335652026212041,-0.034393676978967,-0.00345723538767731,0.025770431470604,-0.00416512999912095,-0.0331494792052434,0.0334896547129567,0.0417110413826442,0.00361800185219619,0.232050179093361,0.0187702464331798,0.0423181612628985,-0.0160269521970088,-0.0173618487146888,0.0316647539120246,0.753431845449534,0.7280733405313,0.06232154163115,0.0590138411769582,0.0554048561739827,0.0554048561739827,0.0541066710180539,0.0873065957519406,0.0906142962061324,0.094223281209108,0.094223281209108,0.0955214663650368
"ES.15_63",56.958558,54.973656,13.9946317001729,14.3435623162974,-0.148301154881919,-0.22882022526153,-0.283753942922413,-0.518522208768446,500,500,14.1701710706856,0.140076078834803,1.00652316481209,0.952987635748202,1.06641944579638,0.88095557252428,1.09182673218641,1.09747612306564,1.00065163263714,1.02910663209834,1.07275048531508,1.0257603398733,1.02954705608248,0.999350269073549,1.00204368344027,0.878845987406833,1.00999455954632,1.00572178647803,0.994204433302568,1.20597382850114,1.11515509564723,1.12479721311199,0.828315910671501,0.984590086900376,0.689756138111703,0.789431339673419,0.0465160311560945,0.0480951393296345,0.0313356252752374,0.00144260204683626,-0.00902385259607671,-0.0299204244719999,0.036863549164052,0.00543670279401055,0.0653091757713441,0.00677962120302166,0.00880505062286516,0.0197152086813913,1.00603904568043,0.700028670103716,0.634955785863162,0.0658571932624209,0.00322144409145085,0.0149049130528022,-0.00968810018404687,-0.0382293147937866,-0.0321989498501796,0.0265063538898813,-0.0111788662736063,0.0426163153758021,0.0122000965377346,0.0156867730005742,-0.00149696572399618,0.218892120759747,0.042094515312803,0.88145484413813,0.72364112925316,0.634955785863162,0.0658571932624209,0.00322144409145085,0.0149049130528022,-0.00968810018404687,-0.0382293147937866,-0.0321989498501796,0.0265063538898813,-0.0111788662736063,0.0426163153758021,0.0122000965377346,0.0156867730005742,-0.00149696572399618,0.218892120759747,0.042094515312803,0.88145484413813,0.72364112925316,0.632195901146618,0.059981220200871,-0.00447361930339956,0.00840242451353449,-0.0125233712446491,-0.0365678086047713,-0.0420919264104394,0.0252251736713798,-0.0239243249804101,0.0436191134510245,0.0127963700587505,0.0113358817854444,-0.0043043656745308,0.21895464970913,0.0369813412688864,0.0355046674412312,-0.0558827564531665,0.010498987872047,0.0455397099528721,0.94921253882416,0.727849204004458,0.0694832886624239,0.0709969583755881,0.0622049543185566,0.0622049543185566,0.0669866675630921,0.0705927901723789,0.0690791204592147,0.0778711245162463,0.0778711245162463,0.0730894112717108
"ES.15_64",56.559964,54.724222,14.4363470830022,14.194971801508,-0.208738535989772,-0.322235285229275,-0.360759690172965,-0.219694573536885,500,500,14.316168159576,0.12822858599716,1.00910001857325,1.17371968591261,0.948128976412445,0.956438409223567,1.00835980597841,1.19882689477546,1.00371817261436,1.02634928392011,0.923130463620476,1.02501239975494,1.03908022532012,1.00010834115294,0.998305604141753,1.33375777070413,1.00966029214706,1.00103992361268,1.06759881029403,1.08101124406794,1.15129489371082,1.05563884507572,0.83693817340507,0.426520914624825,0.702150199387001,0.81553710218376,0.0214412693536344,0.0592708039722883,0.0158111397250256,0.00890267737414673,-0.0212343418494292,-0.0783360043304484,0.0179741488686052,-0.0089026600518853,0.0753964166391989,0.0448027024712323,0.0529099234776687,-0.0162991556720723,0.423046328908064,0.709399455086075,0.645597479634817,0.0347031049779213,0.00205069988065333,0.00157616015384133,-0.00331621337241492,-0.0558207948636692,-0.109431637158003,0.0172960882572668,-0.0327691924082188,0.063669099120572,0.0473484454119352,0.0584481965171352,-0.0189352879605205,0.249943172302762,0.0547740430247472,0.416738546585785,0.741492355801877,0.645597479634817,0.0347031049779213,0.00205069988065333,0.00157616015384133,-0.00331621337241492,-0.0558207948636692,-0.109431637158003,0.0172960882572668,-0.0327691924082188,0.063669099120572,0.0473484454119352,0.0584481965171352,-0.0189352879605205,0.249943172302762,0.0547740430247472,0.416738546585785,0.741492355801877,0.639681251652165,0.0311903211599115,4.02661529028022e-05,-0.000600570474104513,-0.00425772113398984,-0.0535909108366793,-0.118685707440279,0.0161655255600794,-0.0326374061637791,0.0603238487777342,0.0458703514370717,0.0600218286525805,-0.0200314056354069,0.257660359479113,0.0485332064514614,0.0254839868861446,-0.045266540649158,0.0270799046335053,0.0209865250573647,0.385035925489182,0.743687054626175,0.0297929522670163,0.0295502486554052,0.029109643162932,0.029109643162932,0.0268951804140156,0.0984356337301441,0.0986783373417552,0.0991189428342284,0.0991189428342284,0.101333405583145
"ES.15_65",56.9013,54.903712,13.2567604259858,13.296877856946,-0.162317612120842,-0.337908474418777,-0.383319018144704,-0.227726063322781,500,500,13.2768342938843,0.150456649211939,1.0093697818612,1.00803212851406,0.922183471194829,1.28996955878266,0.983746709814673,0.680112323938457,1.00725494587968,1.15632970570951,1.09437935503929,1.04437835109597,1.03473465947223,0.998229250757635,1.00655210918523,1.3093493933173,1.01757707184587,1.0169287081277,0.95698308549771,0.940721857684298,0.959143523197746,0.988325457690574,0.806824794244087,0.804059852784845,0.654591979899781,0.776112612750499,0.050487548873945,0.0475722163098248,-0.0145509664869371,0.0351439847472261,-0.0502687520322043,-0.0910141853760961,0.0420458505340604,0.0201979933482695,0.0640086899673645,0.0197989888849877,0.0489980712583301,-0.000507101652820572,0.818879047071031,0.66784095439624,0.628668669012358,0.0606109272755151,-0.00967206301891082,-0.0257928847213267,0.0281579232287686,-0.0816922828802085,-0.105482667458446,0.0337430645273682,-0.023745955653949,0.0717195622891679,0.0308466072852133,0.0441608178306324,-0.00616446254781298,0.17109824860706,0.110706871893995,0.661497605825046,0.692018927864275,0.628668669012358,0.0606109272755151,-0.00967206301891082,-0.0257928847213267,0.0281579232287686,-0.0816922828802085,-0.105482667458446,0.0337430645273682,-0.023745955653949,0.0717195622891679,0.0308466072852133,0.0441608178306324,-0.00616446254781298,0.17109824860706,0.110706871893995,0.661497605825046,0.692018927864275,0.623514453818138,0.0583143711914101,-0.01723996598579,-0.0339960393644772,0.0250127904309575,-0.0792992436328553,-0.115779757438532,0.037628324250847,-0.0334894439558613,0.0658461333989592,0.0307481733007052,0.0380144699097341,-0.00512901252640933,0.175749509911777,0.0889063646015479,0.0456792736444354,-0.0449499354505558,-0.00781538854973034,0.0640191707299629,0.744834947264138,0.697359993781628,0.0605611123093716,0.0616772815676572,0.0498234436901687,0.0498234436901687,0.0561003422033542,0.0898955369025673,0.0887793676442817,0.10063320552177,0.10063320552177,0.0943563070085847
