"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_IMTHIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_IAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BS_ISCIIMP","CHL_JM272O_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX11","EEXP_JK76","EPAL_PCOPH11","EPEL_KMHSCPH11","A_IMTHIMP_1","U.TX_1","Y.R2_1","A_IMTHIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_IAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_IMTHIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_IAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BS_ISCIIMP_3","U.TX_3","Y.R2_3","A_IMTHIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_IAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BS_ISCIIMP_4","CHL_JM272O_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX11_4","U.TX_4","Y.R2_4","A_IMTHIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_IAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BS_ISCIIMP_5","CHL_JM272O_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX11_5","EEXP_JK76_5","EPAL_PCOPH11_5","EPEL_KMHSCPH11_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.05_43",67.9063,67.64896,13.8121979327501,13.1538260288326,-0.189245685866375,-0.272768978508052,-0.318284427676788,-0.510667080887303,500,500,13.4870298978363,0.0190805538320401,1.00339849678557,0.886734324030671,1.11689070718489,0.807599807692306,1.30097817697542,1.08790436005525,0.910232725168341,0.425122161541218,4.68326616850234e-07,1.07127950054257,1.08054160917492,0.998168478461589,2.39178844815308,0.994242580591137,1.06565155067111,0.939253373660851,1.08762182933287,1.02356679420327,1.02084211185079,1.07729505472329,1.12245868278996,0.938243374466178,-0.303547526399472,0.879958620359119,0.919642822054608,-0.00761590429773109,0.0127540738576236,-0.00778084371398985,0.0242559527933883,-0.0282179821594139,0.0107020728139909,0.0123021445031118,0.0278972407122917,-0.00843493744375295,-0.278124485544656,0.882367505076909,0.799125340263609,0.00585891184475325,-0.00752288238379284,-0.0111732664315345,0.0156517477013556,-0.0314171805980449,0.00720797267642183,0.0110511724355003,0.0188049951518702,-0.00720433829504947,0.156924326864946,-0.171985352664846,0.890499936441937,0.786671828350797,0.00162941209136697,-0.00633059238211783,-0.00415604420048527,0.0147241524289758,-0.0244698289555694,0.00784259187014294,0.0109947381344657,0.0145544565533073,-0.0156667712417398,0.145247200576729,-0.0109247043979219,-0.00170927937354742,0.00244125931659185,0.0274612567001488,-0.00700524797271425,0.0374238051137805,-0.134718271488932,0.892210505052226,0.783317434072551,-0.00010952679771579,-0.00409261529168977,-0.000387871668355916,0.0166488871550674,-0.0256320464603871,0.00774105440780522,0.0113019034995674,0.0130783377421453,-0.0168178184456579,0.142256282217475,-0.0123407798331077,-0.00197780248063742,0.00457634088159305,0.0273335034165945,-0.00967084136314415,0.0234883312911248,0.0310764678444242,-0.0149694611675288,0.0185779140838901,-0.152002595946772,0.892833446810739,-0.0225066251575649,-0.0206216259362838,-0.0127519071261522,-0.00998872787481138,-0.0112702794535332,0.0415871789896049,0.0397021797683239,0.0318324609581922,0.0290692817068514,0.0303508332855733
"ES.05_44",68.15628,67.66382,13.4840628173308,13.4518941312753,-0.189649484745345,-0.275151987240822,-0.366229084746007,-0.426595123790389,500,500,13.4679880787882,0.0365652239309306,1.00336436916773,1.24137314498409,1.14764194716662,1.09941675503669,0.715787983334846,1.19179133085095,0.943921087578168,1.16903313039165,2.012143532266,1.00211767516697,1.02172103857657,1.00593756939004,0.547325102880673,0.927574646632297,0.944907431972925,0.985384961736605,0.94953727985931,1.03337999683719,1.04631617506941,1.12760897185244,0.954772203299103,0.933047710636459,-0.0523650537089441,0.870503041202915,0.901433533307853,-0.0235502448659935,0.0387236048226645,0.0105798019452648,0.0186602930954497,-0.049956459448067,-0.00247760313133583,0.00447547937506017,0.00749858614858153,0.0149531025140434,-0.0406165987929363,0.874365214538678,0.819439124475288,-0.0168090052706919,0.0229055058256299,0.00665594536768047,0.0170954904946357,-0.0498404578685658,-5.46192914547842e-05,0.00143156548847271,0.00300748861865538,0.0166988594988464,0.106484652943021,-0.0910729553029414,0.878055543179449,0.805049872569272,-0.0203534186389646,0.0344270160019726,0.0255287137639255,0.0216818979695937,-0.0409224876250992,-0.00154598421840026,0.00297133911996116,-0.00536418620652053,0.00574192467607697,0.0979004309257454,-0.026032001399474,-0.0041759229240048,-0.00973297916184649,-0.00167963556577936,0.0037705732515518,0.0611535398943158,-0.127537276026627,0.88150012619311,0.798323018316134,-0.0231207919408212,0.0341649709352979,0.029255225112972,0.020666833775424,-0.0423252825472532,-0.00251490509979124,0.000692622899751769,-0.00619888402539926,0.000762164960555117,0.0937622393145434,-0.0299098153061058,-0.00483107735346202,-0.00774806105174619,0.000685767146845298,0.000892730165673516,0.0348801020547291,0.0493687823032464,-0.010311936712268,0.0122641195977231,-0.117256264609702,0.882481016730562,-0.00388811256756442,-0.00301578814558847,-0.00676217967896627,-0.00946966059670755,-0.00870629405994046,0.040453336498495,0.0395810120765191,0.0433274036098969,0.0460348845276382,0.0452715179908711
"ES.05_45",67.83978,67.00346,13.9473653336787,14.2786404736569,-0.289647529042357,-0.227115282570286,-0.588731728269293,-0.391498633740175,500,500,14.1139748746952,0.0592547462656636,1.00331341332555,1.04935509344564,1.20258498425544,1.06574189731113,0.721231048654756,0.959514170040487,0.871705094165388,2.17820324005772,7.08519269748122,0.93102829079341,0.984030737859823,1.00638129936847,0.754033848067884,1.05433708161249,0.883632807315552,1.07828048313215,0.999856536090094,1.01455332444404,1.05391590228253,1.07687215556285,0.937624280344435,0.944481593532972,0.235614150270199,0.89247087801501,0.929271299817227,-0.0134062608238478,0.00770722640914002,0.00561534587946639,0.0196121332415956,-0.0218534899274826,-0.00760574834274507,0.0104514910513542,0.0268533931818775,-0.00546475089239642,0.257803745134233,0.894011789755038,0.85632871163895,-0.00833155084062859,-0.00302224444659079,0.00448298137928089,0.0202132139201388,-0.0209797150621488,-0.00838337723439157,0.00868542000382955,0.019887353651664,-0.00725677064185376,0.0970850893870174,0.20443730606046,0.897085985041775,0.850701431942918,-0.0137736115468412,-0.000666483760160025,-0.00384850459648438,0.0197166632046946,-0.0197750220389643,-0.00785586477681229,0.00896571656333191,0.0197187341148946,-0.00935376515320611,0.0898100410826809,0.0150197525003789,-0.011040300135095,0.0192251819704709,0.0191702468422956,0.0111457043591217,0.0132619336446414,0.222804963151189,0.898048128706915,0.84647764415452,-0.0142857614179526,0.00312203642076329,-0.00141188006770703,0.0188774820829927,-0.0197925107602956,-0.00756641896448411,0.00954421846606331,0.0179719385896781,-0.011250626934008,0.0889073276946609,0.0137487843744827,-0.010108882635523,0.0198432576039499,0.0194894436085571,0.00989758641552839,-0.000423528223781916,0.0200080491827615,0.0014964724320962,0.0172748131335206,0.220137048800687,0.898487762748259,0.0166936778874836,0.0182658497994386,0.0144847435166541,0.015786124400055,0.0155970979653201,0.04256106837818,0.040988896466225,0.0447700027490096,0.0434686218656086,0.0436576483003435
"ES.05_46",68.68502,67.46372,13.6292873455179,13.4378577535114,-0.259316411902862,-0.280752127803188,-0.32352865016993,-0.186628154320509,500,500,13.5339110117937,0.0902399904163492,1.00678485669121,1.17375892686265,1,1.14677324661847,0.64996318153758,1.32377427837129,0.951856945651638,0.711399723373477,0.248497198821768,0.914813951228929,0.969328286852532,1.00679125943433,0.392712550608028,1.03583006642364,0.922314578427464,1.00853558300727,1.12258338640987,1.0608334620538,1.07536806454907,1.10488253127409,0.937045030813736,0.942854980258678,0.117060938675976,0.889347060545224,0.925200329600569,0.0010460681165732,-0.00374966843474759,-0.0203248384372884,0.0124834165366937,-0.0174449785896082,0.00727461995808551,0.010219364433428,0.0318006438661533,0.00761836539312517,0.146708336789136,0.891821064118925,0.84148794947034,0.00490990276887206,-0.0136797812152309,-0.0208967440669502,0.0137010022151605,-0.0219034095985219,0.00463844353288239,0.00625988218312019,0.0252639845665008,0.00980832153274522,0.106452264460187,0.127621991007614,0.895700229349229,0.832560761032183,0.000975133057866838,-0.0120007305889808,-0.0180778823168227,0.0146168337615089,-0.0156377147415731,0.00325114908237385,0.00910769958301482,0.0218449140265711,0.00545603197109697,0.0954545996097908,-0.00533905937800131,0.00812716519120249,-0.0024995683290844,0.0307768261951309,-0.00772457624009887,0.0230672038412208,0.121675461531387,0.89690445851809,0.827841120728071,0.000445298204537746,-0.00870521700789831,-0.0160734858983367,0.0150032868961858,-0.0145549711896,0.00328780268954734,0.00823066988678996,0.0194742611525413,0.00427944216847754,0.0964983844013366,-0.00503914780335284,0.00701087797157189,-0.00269216443248203,0.0307730406108332,-0.00939058798880814,0.00883792660658079,0.018204946489289,0.0112242267587792,-0.00912321829226885,0.0916089575528818,0.897285209772323,0.00864945384774341,0.0108400547824861,0.00942979386345913,0.00899041388888672,0.00676884586229746,0.0815905365686058,0.0793999356338631,0.0808101965528901,0.0812495765274625,0.0834711445540518
"ES.05_47",67.94176,67.6243,13.444415670748,13.9937590480396,-0.285382334697383,-0.222330367608371,-0.328694192602253,-0.526916024771456,500,500,13.7218367032705,0.0231353868191954,1.00278048666143,1,1.28258412186735,1.07775704256634,0.863537117931871,0.843886599317096,0.844218888088723,0.711399723373525,1.00000000000026,1.20447511521481,1.01650592167241,1.00651068056847,1.44642853596533,0.976403973916947,0.971965572524528,0.95764472805843,1.02375750197018,1.08724377048423,1.03384744292561,1.08997901354334,0.982166358883207,0.938544341753064,-0.154348410212871,0.880703429722525,0.918088734457652,-0.0162308788833404,0.0153221068407241,-0.0104054151445492,0.0109292610955603,-0.0323276655991727,-0.00303694444073458,0.0144546873649661,0.0228872400871676,-0.00681152991385511,-0.240849357184435,0.882940102043601,0.821977134524579,-0.00829794147164716,0.0029713952355436,-0.00993457253097615,0.0119752402998849,-0.0320819084772818,-0.00552532172303534,0.0146472034342205,0.0156913224707156,-0.00666718078210893,0.127447791890465,-0.294274665495129,0.888655007710198,0.806666084331615,-0.017599733979178,0.00784516503069913,-0.00499174000276135,0.011083948571024,-0.023178335098892,-0.00426564098722975,0.0143982752491111,0.00865498501113214,-0.0167205372402254,0.107892744121926,-0.010832239290097,0.0114938359769922,-0.00672888954289266,0.0386048621601974,0.00779437300868122,0.0485701938418738,-0.287908280794349,0.891972402959338,0.803128366257155,-0.018377183046099,0.0137602607742833,-0.000572333002933155,0.0125055107417092,-0.0222057094845152,-0.00482071802211124,0.013884984132068,0.00570321843937872,-0.0205412078944208,0.107447891498556,-0.0106470154347639,0.0117381192988457,-0.00537446490338709,0.0382793727358756,0.00524463932410392,0.0301059940308485,0.0185623099355653,0.016506224151179,0.0185898513130267,-0.274415109383061,0.892765628392942,-0.0112483783002667,-0.0175522681396602,-0.0214457198302753,-0.0209817597323343,-0.0199984240679424,0.0343837651194621,0.0406876549588556,0.0445811066494708,0.0441171465515297,0.0431338108871378
"ES.05_48",68.02354,67.69984,13.5959062442194,13.4352856529197,-0.131724867443138,-0.204874042026509,-0.622002384295798,-0.472496729400031,500,500,13.5158345502073,0.0239496864805169,1.00153248372335,1.0746788808125,1.07537214999038,1.07690617446708,0.868421052652363,0.739039670423273,1.01641523995377,1.81466307207233,3.01206205705621,0.934222467447084,0.94160375900594,1.00734651924405,1.07363770250332,1.09958925270824,1.00227794134726,0.998509308719405,0.95521793679653,1.03772716458529,1.03292177604214,0.998956927709247,1.03746743032757,0.939311273731807,0.0675271792244797,0.882359356400045,0.925085562796567,-0.000854316188730289,-0.00220123107048879,-0.00372850389644101,-0.00108274236738152,-0.0213384131885755,0.0186502709435786,0.00539907900210041,0.012519548840966,0.0136706018186459,0.0745308831352586,0.8837877282276,0.83028700825422,0.0108384769088864,-0.0151893308707761,-0.00366038025284461,-0.00231590775609819,-0.0201227577944183,0.0200374722624231,0.00532646930883515,0.00827522006884568,0.010454874858737,0.127922154932965,-0.0491816698386122,0.889600018156709,0.817068752408237,0.00552083149009093,-0.00448691367042375,0.00387706248394572,0.00183865572856007,-0.0128344354674559,0.0185542044439752,0.00674409821560825,0.00348899641331123,0.00363362812480513,0.115340836307918,-0.00228937853752884,-0.00313425860821419,-0.00110842587859597,0.0136019913443968,0.00999266922075239,0.0447904050420449,-0.0604433681199691,0.891597620305979,0.814820838239246,0.00495727651260975,-0.00500565095441087,0.00435286930298204,0.00158675930442706,-0.0131624623328386,0.0184436553157231,0.00654240086655246,0.00369770761445085,0.00337882002707745,0.115479483289056,-0.00272350392848313,-0.00383775187189515,-0.000417713541217035,0.0133397416123546,0.00950674839138305,0.037172489713008,0.0168430357729308,-0.00729509286938871,-0.00133905718585821,-0.0638546783748462,0.891697377311462,0.00499615313975888,0.00551433822738793,-0.00363881857653088,-0.00447204113778102,-0.00472443474634475,0.018953533340758,0.0184353482531289,0.0275885050570478,0.0284217276182979,0.0286741212268616
"ES.05_49",68.2833,67.79182,13.0080637434904,13.269690375171,-0.0978097895521894,-0.307150483924237,-0.40170674776097,-0.201023271417134,500,500,13.139528245101,0.0374046914647214,1.00173501962941,0.872773536896197,1.2906976730035,0.851649655840839,1.07230309457226,1.17655367221371,1.2238028179595,2.64271047227291,1.33602149732707,1.05950844079818,1.16368742840289,0.995970152200127,1.00000000000001,1.09678448423519,0.850027107747098,1.03832134884725,0.934438508974052,0.985974356989394,1.00764423492686,1.11232071913082,1.0034510197735,0.934654089403164,0.220885768003468,0.873822420222632,0.906623802425815,-0.0219110393906404,0.0540766728054607,0.0161740768711926,0.00782922813032258,-0.0418313720403215,-0.00141781598928685,0.0164426340356445,-0.00866220469583103,0.0218246204606074,0.246930967816708,0.878390940885455,0.809450733564014,-0.0131278855334284,0.0330422046423811,0.0158635174449084,0.00304339443333423,-0.0390814599003789,-0.0038608273221106,0.0160502031761379,-0.0124446008426441,0.0218099822048779,0.134229373904789,0.345875914914772,0.885053297213965,0.798328718260149,-0.0180077775682597,0.03992981625732,0.0235994027259282,0.00397272759733436,-0.029006030383295,-0.00201497219703219,0.0159191467784803,-0.0174902567708247,0.0123313896881545,0.128069009724328,-0.00453097089083086,0.0193617152506705,-0.0151168274708462,0.00157104390495623,0.00791290891153423,0.0475717430476711,0.339496171172987,0.886921870068491,0.792781642179893,-0.0181425007485309,0.0415668294277371,0.026742828232529,0.00472296453684902,-0.0302403010683576,-0.0025606203702719,0.0154685008525451,-0.0179961433420623,0.0115323413626794,0.128071815059336,-0.00599512365799689,0.0190917458250319,-0.0121965097386729,0.0037888891891446,0.0059742302740453,0.0316505758426729,0.026156195347538,-0.00722895539818639,0.0167531212784697,0.349531295887078,0.887403692555119,0.0168107837574628,0.0187929858066841,0.0263233130187706,0.0258377747541709,0.0266015102952724,0.0205939077072586,0.0186117056580373,0.0110813784459508,0.0115669167105504,0.010803181169449
"ES.05_50",67.74392,67.7112,13.2739450151842,13.5037554547898,-0.217210408086671,-0.30569288204107,-0.33419775973349,-0.266089308889835,500,500,13.3893432932481,0.00244373448968908,0.996490092164189,0.865801834042373,0.96229260935144,1.00000000000001,1.21632145339198,1.08456659619374,0.962289462226999,0.873225152158101,1.00000000000017,0.992350758315422,0.962037213369024,0.99723780085049,0.878714372365059,1.0499330918795,1.02476516973139,0.908213544646041,0.890380442526869,0.954736154293165,0.94221348095712,0.902460447598663,0.929583179762404,0.942593109635607,0.602461487437031,0.888029694576619,0.921499600426523,-0.0152429028115089,0.0360801144656399,0.0160289773095287,0.022015910108856,-0.0294453164674012,-0.0108108134848257,0.0107596695806505,0.00117509072524797,0.0136228384997287,0.557575082486954,0.88999333064049,0.809287649537685,-0.00796607601968973,0.0158348024371061,0.00729608926969591,0.0178199498468496,-0.0345704727600664,-0.00977355236272627,0.007271032149389,-0.00798022922345482,0.00785467207317236,0.148808627721571,0.559579289505537,0.897807356987346,0.79722448094669,-0.0051264905761154,0.0131599698657804,0.0259677824267552,0.0178389795211773,-0.0314093464149825,-0.00781120110732448,0.00346984781753909,-0.0150398136177495,0.000715888926598034,0.143597699920004,-0.0416026888183156,0.0110962850839911,-0.0113985668849062,0.0208673861862357,-0.0197169968622121,0.0288921631245191,0.541541612883128,0.90027037222231,0.794019366669671,-0.00529610856231295,0.0157119414606916,0.026563304279304,0.0179425218600395,-0.0308701871682154,-0.00791827230343088,0.00232393685320129,-0.0155989053224165,-0.00133334512926458,0.145040390836746,-0.0405909912672112,0.00994772099402415,-0.0105258214671346,0.0201542523556035,-0.0198026588923272,0.0189355922528519,0.00754547480692429,0.013152970942056,-0.000388033095414889,0.55595011299433,0.900451522669921,0.0449955964413008,0.0416431986450092,0.0417928853753206,0.0404457187348547,0.0415218357478876,-0.0425518619516118,-0.0391994641553202,-0.0393491508856315,-0.0380019842451656,-0.0390781012581985
"ES.05_51",67.97302,67.04476,13.5073200921479,13.82489377602,-0.162096836682835,-0.348431472541772,-0.494841052754829,-0.270516254879142,500,500,13.6670293771174,0.0679196608411618,1.00331546167625,1.11854762227323,0.628312863606986,0.978308496561899,1.73512114796515,0.81281820942262,0.95082583072958,0.449035812672435,0.748490950183429,1.08472286632458,1.07936634952448,1.00527444906205,1.66012795551622,0.853325861659541,0.870283080493069,0.989554060840064,1.35755642397701,1.12140146667926,1.10998944033373,1.11137912843837,1.0349824536925,0.942362568969166,0.362463333006134,0.888772633504129,0.921157443683744,0.00681392357521872,0.0217503391127376,-0.00662246170287171,-0.000756088119903742,-0.0277366107417949,-0.0124750609077147,0.0119185851463515,0.0159377354167826,0.0142465711650695,0.330785821412189,0.891007304932712,0.804527193337009,0.0146323650630376,0.00539392233747464,-0.010237378000564,-0.0024809860149334,-0.0266289817902414,-0.0106510366822417,0.00783682240458607,0.00993382506894089,0.0152086442701179,0.148781515031172,0.287874594746469,0.898148103145037,0.803567579132776,0.0100284178826059,0.00342338646310028,-0.00807941928759706,-0.00331668743302974,-0.0233201370673465,-0.0106917454332202,0.00913395245964265,0.00715409892955458,0.0127691250065762,0.140047626486133,-0.00540912331467789,0.0102748901307287,0.00992676880310066,0.0275433119637312,0.00651450472241545,0.00912619212010986,0.298735680838589,0.898909157620781,0.80432539039823,0.0101568889723922,0.00596991509799152,-0.00600791903657447,-0.00275092856037442,-0.0236622650020384,-0.0101953278690696,0.00943383168478912,0.00667227645414198,0.0112943270097483,0.138691227694991,-0.00628534241858998,0.0114584712385362,0.0106369396785913,0.0276318182993789,0.00553513826124734,0.00526893972383583,0.00116111024949703,0.00449444722208668,0.0147902066298567,0.29560679008436,0.89913278518919,0.0265210034312946,0.0242031982433594,0.0210634357184053,0.0218581282439299,0.0216291910939543,0.0413986574098673,0.0437164625978025,0.0468562251227566,0.0460615325972319,0.0462904697472075
"ES.05_52",67.68494,67.5564,13.6039192821801,13.372870925631,-0.215914815403538,-0.301410079404902,-0.34152361102118,-0.244724494072356,500,500,13.4888898103154,0.00952932389600385,1.00177770577481,1.25136906362612,1.36108750532959,0.757817646957481,1.10267467528922,1.27642635810918,1.04333754229546,2.01626016260147,1.50301802565071,0.961423721955113,1.09352218783459,0.998806538688329,1.12478906723818,1.0601702613234,1.14888284986841,0.914521399436776,1.04359092868271,1.00467114193929,1.01798611947063,0.990253682906588,0.953561668117727,0.94868800175685,-0.168473507158958,0.899910221083678,0.911187106986718,-0.0211866058244618,0.0444647433545811,-0.00819881345794961,0.0297572091265557,-0.0403819185407739,0.000583336762542121,-0.00358448606291827,0.0159269014580285,0.0200022808006856,-0.0805224404235974,0.905062926633005,0.844925421227998,-0.015398397917805,0.0375791288482625,-0.00786922217310534,0.0299228891102681,-0.0398711522291595,-0.000968534562196448,-0.00237877659062816,0.0114031770133826,0.0214962599305839,0.0865700242344619,-0.0674638765179204,0.907645468508224,0.841507464223166,-0.0127047650628086,0.03711956207714,-0.00815107708255801,0.0295739893804884,-0.0318883461219733,-0.00154650105478361,-0.00266183543744653,0.00891128527810117,0.0153772727256431,0.0799410246998742,-0.00206601532604061,-0.00853677336621455,0.0064486817476782,0.000225459719955199,-0.0238229480762723,0.0328453440101917,-0.0621762544988646,0.908694072116716,0.837095491406759,-0.014319661264544,0.0396325741466476,-0.00387033626261578,0.0307241104949027,-0.0323064201076138,-0.00122174192433081,-0.00335244248654702,0.0076338380007643,0.0143140225086247,0.0787009402135866,-0.00380138053510587,-0.00981652843966563,0.00824463902555182,0.00187062594468539,-0.0264750560231045,0.0103020860748915,0.0352538408309502,-0.00403450449759781,0.00937905652166872,-0.0600600686138555,0.909228533894739,-0.0124897978653604,-0.00596953800912655,-0.00500144025687931,-0.00460944194616495,-0.00445255832454987,0.0220191217613642,0.0154988619051304,0.0145307641528832,0.0141387658421688,0.0139818822205537
"ES.05_53",68.81394,67.30558,12.926815950482,14.0346656084526,-0.237475795091816,-0.217772799233512,-0.405549677110235,-0.310583899689594,500,500,13.4921163899278,0.111795655804305,1.01051971176544,1.04918032786886,0.901703800788199,0.968909339634374,0.810637940038651,2.41242937852833,0.952072636687662,1.50607279132469,1.00000000000023,0.990985530233447,1.025788439807,1.00784853643681,0.807494867072653,1.00623804936784,0.847578138320012,1.0464597865842,1.02268442936735,1.09432955631888,1.0616185677501,1.10614473215231,0.959775290931684,0.935466350940089,-0.187346577881025,0.874273840339082,0.902925541656763,-0.00276594851047399,0.0406665129972942,0.00484984617873694,0.0113032990275733,-0.0422933701918055,-0.00828370409054426,0.014041987768794,0.0366179231560914,-0.00977399784907695,-0.139507681726377,0.878599807386608,0.811508455059436,0.00615718136268656,0.0256661203639409,0.00792295638524498,0.010453200816695,-0.0433689752023074,-0.0117161824513472,0.0117776683780677,0.0318014874761416,-0.00792177574405703,0.121676349881825,-0.114273682524897,0.883705924111456,0.801265144355689,-0.000159726464591324,0.030553660469441,0.0161229046847392,0.0104341345999438,-0.0396425068205429,-0.0111629930579425,0.0107703437531659,0.027344510029306,-0.0123823034793186,0.114861251939732,-0.0165190050743931,-0.00109768501529288,0.00646795699586596,0.0185287023010885,0.0214817906322652,0.0233258159613863,-0.123940775473955,0.885248518413029,0.799305773656742,-0.000554637062515797,0.0341170763234353,0.0198451902705412,0.0114434991071242,-0.0404745661939624,-0.0122601312666906,0.0119829520505825,0.0260866920762061,-0.0144459107319425,0.112577977364811,-0.0179218663207771,-0.00162802414450089,0.00912526826945661,0.01944205062842,0.0192609938066788,0.01087474359649,0.0202755616741432,-0.00480794855250364,0.0183996647635984,-0.0983156406812467,0.885682690745942,-0.0138856330961452,-0.0103399405767447,-0.00846966326277802,-0.00918616263690697,-0.00728689538689732,0.125681288900451,0.12213559638105,0.120265319067083,0.120981818441212,0.119082551191203
"ES.05_54",67.76446,66.90622,13.3741188127081,13.3765806292289,-0.189475291510846,-0.29825552948179,-0.340660148718122,-0.539753744426601,500,500,13.3753497776076,0.0641657985974197,1.00156622072271,1.13668671405094,1.08245722531397,0.742376246093398,1.45891369801408,1,1.0053871789913,0.74849095018354,3.01206205705543,0.924127410499845,1.01740526803154,1.00016934572349,1.41753651058775,1.00527343063959,0.952058740593707,1.01047147394424,1.18334643095222,1.02540847138288,1.03520664807034,1.01788932787468,0.998262445245464,0.939843014237186,0.602659003926188,0.884243832903073,0.913500303848028,-0.00839903364388212,0.0163936572981412,-0.007392356361226,0.0052635689141479,-0.0373137807673893,-0.000468139855423905,0.00599729451333165,0.0315656187746121,-0.00314204551796969,0.685564114501746,0.886907022140533,0.819105967477101,-0.000380053799355759,0.00191851806303558,-0.0114775052814722,0.00253749819658243,-0.0403283486227662,-0.00424928962808481,0.00595863190576439,0.0250342783611318,-0.00301067351005097,0.120004739166472,0.675115800308851,0.89149314640752,0.812968416391679,-0.00373368821694109,0.00745478794522307,-0.00145654414297127,0.0036201881727379,-0.0358926846030889,-0.00340036230622698,0.00409066673138546,0.0224453067000198,-0.00735815549011015,0.113508763257929,-0.0138105213555784,-0.00555950273488092,-0.00139675380765958,-0.00401579895266278,-0.0002742217063544,0.0296081018690044,0.673145627357989,0.892232482311771,0.805825171822879,-0.00657295074312467,0.0121661399095066,0.00222482271950253,0.005630512669772,-0.0368940658575501,-0.00321132583761892,0.0028059866287137,0.0213751869940553,-0.0116655703375756,0.111381696218993,-0.0148992200494553,-0.00678946761561256,0.00126520754589083,-0.00337415340941638,-0.00219313527954418,0.00197799091877614,0.0434183796452882,0.00125043630338243,0.0134252146820089,0.668433033575657,0.893217801660274,0.0450574387920033,0.0512557896354597,0.0504746276945296,0.0503273288960966,0.0499749946498385,0.0191083598054164,0.01291000896196,0.0136911709028901,0.0138384697013231,0.0141908039475812
"ES.05_55",67.86222,67.21666,13.2121926924749,13.548156188819,-0.151837499650005,-0.395349330178891,-0.362076937655641,-0.255261825931981,500,500,13.3812288647142,0.0482437006740332,1.00397707125389,0.831797572038613,1.08829554284047,0.802761341344757,1.14057579845227,1.64873790988439,1.13127978170732,0.371227364186098,783937.47619455,1.06412700630154,1.08141713844928,1.00465127056845,0.814849102452279,1.06989870253215,1.13172929652664,1.03887061729717,0.891620914648619,1.06861187191755,1.02550501319464,1.14817942802426,1.00638490467258,0.939659542736335,-0.00513147219941248,0.882950755984962,0.925973425745535,-0.014341648961102,0.0117803246730293,0.00252165253594248,0.000704116015613219,-0.0288424636240199,0.000102714106865513,0.0131894761208235,0.01043854415388,-0.000199572948383827,-0.00982047392165562,0.884267166005361,0.850941879598243,-0.00971102395389199,-0.00166487298647441,0.00167967560910781,-0.0015101441008743,-0.0295245990229684,-0.00058418778735509,0.0130051130534911,0.00482153907339532,-0.00183588551379506,0.100659916771344,-0.0272006697273067,0.887903168168283,0.836814444380351,-0.0130595600156981,0.00150327736791539,0.020231181191602,-0.00145314337869144,-0.0258230074989034,-0.00182171852443547,0.0135281378460022,0.0022880744077627,-0.0111251025704956,0.0879700346460419,-0.0335072712708424,-0.0202622325880793,0.00336354746084052,0.0240379944465369,-0.00604120933617727,0.0309526863834546,-0.0628152769632254,0.890395481247477,0.828057447954073,-0.0159147428363139,0.00609862429633415,0.0232272990211694,0.00080647611994201,-0.0280427450500464,-0.000534355975250606,0.0120550681194592,0.00200177704412932,-0.0129160689252235,0.0861575944695767,-0.0336830848726951,-0.0240643105784093,0.00424599814950144,0.0246195628653545,-0.00754030483608402,0.00281936617118233,0.0481899997626466,-0.00559102305890131,-0.00579387228049891,-0.0315024194389101,0.891275064070299,-0.000383482881228045,-0.000733899257007095,-0.00203274826268265,-0.00469428313335759,-0.00235422469471252,0.0486271835552612,0.0489775999310403,0.0502764489367158,0.0529379838073908,0.0505979253687457
